address,district_id,district_name,electoral_district_type,electoral_district_id,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a1_percentage,eligible_voters_a2,eligible_voters_a2_percentage,eligible_voters_a3,eligible_voters_a3_percentage,voters,voters_percentage,voters_with_voting_license,voters_with_voting_license_percentage,valid_votes,valid_votes_percentage,invalid_votes,invalid_votes_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_die_partei,party_die_partei_percentage,party_fdp,party_fdp_percentage,party_tierschutzpartei,party_tierschutzpartei_percentage,party_mera25,party_mera25_percentage,party_volt,party_volt_percentage,party_piraten,party_piraten_percentage,party_familie,party_familie_percentage,party_ödp,party_ödp_percentage,party_freie_wähler,party_freie_wähler_percentage,party_tierschutz_hier,party_tierschutz_hier_percentage,party_big,party_big_percentage,party_verjüngungsforschung,party_verjüngungsforschung_percentage,party_pdh,party_pdh_percentage,party_heimat,party_heimat_percentage,party_dkp,party_dkp_percentage,party_menschliche_welt,party_menschliche_welt_percentage,party_bündnis_c,party_bündnis_c_percentage,party_mlpd,party_mlpd_percentage,party_sgp,party_sgp_percentage,party_abg,party_abg_percentage,party_die_basis,party_die_basis_percentage,party_bündnis_deutschand,party_bündnis_deutschand_percentage,party_bsw,party_bsw_percentage,party_dawa,party_dawa_percentage,party_klimaliste,party_klimaliste_percentage,party_letzte_generation,party_letzte_generation_percentage,party_pdv,party_pdv_percentage,party_pdf,party_pdf_percentage,party_v_partei3,party_v_partei3_percentage,aufn
12W220,12,Reinickendorf,W,220,122J,2,77,W,727,633,87.1,94,12.9,0,0.0,169,23.2,0,0.0,169,100.0,0,0.0,17,10.1,20,11.8,23,13.6,8,4.7,35,20.7,0,0.0,1,0.6,6,3.6,6,3.6,5,3.0,0,0.0,2,1.2,0,0.0,1,0.6,2,1.2,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,15.4,13,7.7,1,0.6,1,0.6,0,0.0,0,0.0,0,0.0,
12W221,12,Reinickendorf,W,221,122K,2,77,W,1312,1001,76.3,311,23.7,0,0.0,351,26.8,2,0.6,348,99.1,3,0.9,28,8.0,55,15.8,58,16.7,21,6.0,85,24.4,13,3.7,16,4.6,6,1.7,7,2.0,12,3.4,3,0.9,0,0.0,1,0.3,0,0.0,0,0.0,3,0.9,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,3,0.9,25,7.2,6,1.7,0,0.0,1,0.3,0,0.0,2,0.6,1,0.3,
12W222,12,Reinickendorf,W,222,122M,2,77,W,894,722,80.8,172,19.2,0,0.0,241,27.0,3,1.2,240,99.6,1,0.4,36,15.0,31,12.9,29,12.1,17,7.1,32,13.3,9,3.8,9,3.8,7,2.9,14,5.8,8,3.3,2,0.8,3,1.3,0,0.0,2,0.8,0,0.0,2,0.8,0,0.0,2,0.8,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,10.8,5,2.1,0,0.0,3,1.3,0,0.0,2,0.8,0,0.0,
12W223,12,Reinickendorf,W,223,122M,2,77,W,550,404,73.5,146,26.5,0,0.0,235,42.7,1,0.4,232,98.7,3,1.3,18,7.8,76,32.8,35,15.1,6,2.6,43,18.5,3,1.3,10,4.3,2,0.9,2,0.9,1,0.4,1,0.4,1,0.4,0,0.0,1,0.4,2,0.9,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,21,9.1,5,2.2,0,0.0,0,0.0,0,0.0,3,1.3,0,0.0,
12W224,12,Reinickendorf,W,224,122M,2,77,W,320,263,82.2,57,17.8,0,0.0,116,36.3,0,0.0,116,100.0,0,0.0,11,9.5,26,22.4,14,12.1,3,2.6,27,23.3,1,0.9,4,3.4,2,1.7,4,3.4,1,0.9,0,0.0,0,0.0,0,0.0,1,0.9,4,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2.6,15,12.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
12W225,12,Reinickendorf,W,225,122A,2,77,W,1122,834,74.3,288,25.7,0,0.0,330,29.4,2,0.6,319,96.7,11,3.3,39,12.2,79,24.8,52,16.3,12,3.8,53,16.6,11,3.4,6,1.9,4,1.3,10,3.1,5,1.6,4,1.3,0,0.0,5,1.6,0,0.0,3,0.9,1,0.3,1,0.3,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,9.1,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,1,0.3,
12W226,12,Reinickendorf,W,226,122I,2,77,W,969,720,74.3,249,25.7,0,0.0,293,30.2,1,0.3,290,99.0,3,1.0,26,9.0,64,22.1,50,17.2,13,4.5,62,21.4,8,2.8,12,4.1,5,1.7,3,1.0,4,1.4,1,0.3,1,0.3,1,0.3,5,1.7,2,0.7,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,25,8.6,2,0.7,0,0.0,0,0.0,1,0.3,1,0.3,0,0.0,
12W227,12,Reinickendorf,W,227,122M,2,77,W,895,782,87.4,113,12.6,0,0.0,252,28.2,2,0.8,251,99.6,1,0.4,18,7.2,40,15.9,32,12.7,17,6.8,48,19.1,7,2.8,6,2.4,7,2.8,7,2.8,7,2.8,5,2.0,0,0.0,1,0.4,2,0.8,7,2.8,2,0.8,0,0.0,3,1.2,1,0.4,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,9.6,9,3.6,0,0.0,1,0.4,3,1.2,3,1.2,0,0.0,
12B2A,12,Reinickendorf,B,2A,122A,2,77,W,0,0,0.0,0,0.0,0,0.0,456,0.0,456,100.0,451,98.9,5,1.1,51,11.3,135,29.9,84,18.6,14,3.1,54,12.0,12,2.7,26,5.8,12,2.7,4,0.9,8,1.8,2,0.4,3,0.7,0,0.0,4,0.9,3,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,28,6.2,4,0.9,0,0.0,2,0.4,0,0.0,3,0.7,0,0.0,
12B2B,12,Reinickendorf,B,2B,122B,2,77,W,0,0,0.0,0,0.0,0,0.0,621,0.0,621,100.0,618,99.5,3,0.5,58,9.4,204,33.0,105,17.0,19,3.1,71,11.5,20,3.2,16,2.6,25,4.0,2,0.3,22,3.6,8,1.3,1,0.2,2,0.3,10,1.6,2,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.3,39,6.3,1,0.2,0,0.0,5,0.8,0,0.0,2,0.3,2,0.3,
12B2C,12,Reinickendorf,B,2C,122C,2,77,W,0,0,0.0,0,0.0,0,0.0,324,0.0,324,100.0,324,100.0,0,0.0,47,14.5,120,37.0,50,15.4,3,0.9,36,11.1,2,0.6,14,4.3,6,1.9,0,0.0,9,2.8,1,0.3,2,0.6,1,0.3,2,0.6,2,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,24,7.4,0,0.0,0,0.0,1,0.3,0,0.0,3,0.9,0,0.0,
12B2D,12,Reinickendorf,B,2D,122D,2,77,W,0,0,0.0,0,0.0,0,0.0,394,0.0,394,100.0,394,100.0,0,0.0,78,19.8,113,28.7,60,15.2,10,2.5,46,11.7,9,2.3,15,3.8,7,1.8,1,0.3,5,1.3,2,0.5,5,1.3,2,0.5,1,0.3,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,3,0.8,21,5.3,4,1.0,1,0.3,1,0.3,0,0.0,4,1.0,1,0.3,
12B2E,12,Reinickendorf,B,2E,122E,2,77,W,0,0,0.0,0,0.0,0,0.0,551,0.0,551,100.0,549,99.6,2,0.4,74,13.5,159,29.0,72,13.1,18,3.3,80,14.6,17,3.1,14,2.6,14,2.6,3,0.5,9,1.6,7,1.3,8,1.5,2,0.4,2,0.4,7,1.3,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,2,0.4,3,0.5,43,7.8,4,0.7,0,0.0,6,1.1,0,0.0,0,0.0,0,0.0,
12B2F,12,Reinickendorf,B,2F,122F,2,77,W,0,0,0.0,0,0.0,0,0.0,467,0.0,467,100.0,465,99.6,2,0.4,46,9.9,146,31.4,76,16.3,16,3.4,55,11.8,11,2.4,17,3.7,16,3.4,6,1.3,11,2.4,2,0.4,6,1.3,0,0.0,8,1.7,4,0.9,3,0.6,2,0.4,2,0.4,1,0.2,0,0.0,2,0.4,1,0.2,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,25,5.4,2,0.4,0,0.0,2,0.4,0,0.0,3,0.6,0,0.0,
12B2G,12,Reinickendorf,B,2G,122G,2,77,W,0,0,0.0,0,0.0,0,0.0,618,0.0,618,100.0,614,99.4,4,0.6,59,9.6,204,33.2,111,18.1,17,2.8,76,12.4,11,1.8,21,3.4,11,1.8,4,0.7,14,2.3,4,0.7,4,0.7,0,0.0,4,0.7,8,1.3,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,3,0.5,42,6.8,3,0.5,1,0.2,2,0.3,0,0.0,3,0.5,3,0.5,
12B2H,12,Reinickendorf,B,2H,122H,2,77,W,0,0,0.0,0,0.0,0,0.0,500,0.0,500,100.0,498,99.6,2,0.4,65,13.1,150,30.1,65,13.1,21,4.2,68,13.7,10,2.0,19,3.8,10,2.0,7,1.4,14,2.8,1,0.2,3,0.6,2,0.4,8,1.6,6,1.2,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8,35,7.0,1,0.2,0,0.0,1,0.2,0,0.0,3,0.6,0,0.0,
12B2I,12,Reinickendorf,B,2I,122I,2,77,W,0,0,0.0,0,0.0,0,0.0,518,0.0,518,100.0,515,99.4,3,0.6,52,10.1,166,32.2,80,15.5,13,2.5,58,11.3,7,1.4,18,3.5,21,4.1,0,0.0,22,4.3,3,0.6,6,1.2,4,0.8,5,1.0,3,0.6,1,0.2,1,0.2,1,0.2,2,0.4,1,0.2,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,37,7.2,2,0.4,0,0.0,3,0.6,0,0.0,4,0.8,0,0.0,
12B2J,12,Reinickendorf,B,2J,122J,2,77,W,0,0,0.0,0,0.0,0,0.0,224,0.0,224,100.0,222,99.1,2,0.9,22,9.9,60,27.0,40,18.0,14,6.3,27,12.2,6,2.7,9,4.1,2,0.9,4,1.8,7,3.2,2,0.9,0,0.0,0,0.0,1,0.5,4,1.8,0,0.0,0,0.0,3,1.4,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,15,6.8,0,0.0,0,0.0,1,0.5,2,0.9,0,0.0,0,0.0,
12B2K,12,Reinickendorf,B,2K,122K,2,77,W,0,0,0.0,0,0.0,0,0.0,501,0.0,501,100.0,498,99.4,3,0.6,67,13.5,126,25.3,64,12.9,25,5.0,59,11.8,16,3.2,20,4.0,18,3.6,5,1.0,18,3.6,4,0.8,2,0.4,5,1.0,8,1.6,4,0.8,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,32,6.4,1,0.2,1,0.2,2,0.4,1,0.2,5,1.0,3,0.6,
12B2L,12,Reinickendorf,B,2L,122L,2,77,W,0,0,0.0,0,0.0,0,0.0,318,0.0,318,100.0,317,99.7,1,0.3,38,12.0,104,32.8,57,18.0,16,5.0,28,8.8,7,2.2,12,3.8,11,3.5,2,0.6,10,3.2,0,0.0,0,0.0,3,0.9,3,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3,17,5.4,1,0.3,0,0.0,1,0.3,1,0.3,4,1.3,0,0.0,
12B2M,12,Reinickendorf,B,2M,122M,2,77,W,0,0,0.0,0,0.0,0,0.0,440,0.0,440,100.0,439,99.8,1,0.2,65,14.8,109,24.8,72,16.4,20,4.6,50,11.4,12,2.7,22,5.0,15,3.4,4,0.9,18,4.1,1,0.2,1,0.2,2,0.5,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,6,1.4,31,7.1,1,0.2,2,0.5,1,0.2,0,0.0,4,0.9,0,0.0,
12W301,12,Reinickendorf,W,301,123A,3,77,W,1342,867,64.6,475,35.4,0,0.0,584,43.5,3,0.5,580,99.3,4,0.7,85,14.7,206,35.5,78,13.4,7,1.2,91,15.7,8,1.4,39,6.7,9,1.6,5,0.9,11,1.9,2,0.3,2,0.3,2,0.3,4,0.7,6,1.0,0,0.0,0,0.0,2,0.3,1,0.2,0,0.0,2,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3,9,1.6,0,0.0,1,0.2,0,0.0,1,0.2,5,0.9,2,0.3,
12W302,12,Reinickendorf,W,302,123B,3,77,W,1253,865,69.0,388,31.0,0,0.0,528,42.1,0,0.0,525,99.4,3,0.6,77,14.7,144,27.4,87,16.6,12,2.3,81,15.4,12,2.3,40,7.6,11,2.1,0,0.0,20,3.8,5,1.0,0,0.0,4,0.8,1,0.2,5,1.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,15,2.9,1,0.2,1,0.2,0,0.0,0,0.0,4,0.8,0,0.0,
12W303,12,Reinickendorf,W,303,123B,3,77,W,1092,725,66.4,367,33.6,0,0.0,447,40.9,4,0.9,444,99.3,3,0.7,43,9.7,130,29.3,76,17.1,13,2.9,76,17.1,5,1.1,27,6.1,9,2.0,2,0.5,14,3.2,1,0.2,3,0.7,4,0.9,1,0.2,8,1.8,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.1,20,4.5,0,0.0,0,0.0,2,0.5,0,0.0,3,0.7,0,0.0,
12W304,12,Reinickendorf,W,304,123D,3,77,W,1060,654,61.7,406,38.3,0,0.0,369,34.8,3,0.8,365,98.9,4,1.1,48,13.2,119,32.6,56,15.3,7,1.9,38,10.4,8,2.2,40,11.0,8,2.2,2,0.5,17,4.7,0,0.0,2,0.5,0,0.0,1,0.3,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,4.1,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,
12W305,12,Reinickendorf,W,305,123G,3,77,W,1244,745,59.9,499,40.1,0,0.0,474,38.1,4,0.8,472,99.6,2,0.4,59,12.5,159,33.7,85,18.0,6,1.3,56,11.9,10,2.1,31,6.6,12,2.5,1,0.2,11,2.3,1,0.2,2,0.4,0,0.0,6,1.3,3,0.6,0,0.0,0,0.0,2,0.4,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,2,0.4,6,1.3,15,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,
12W306,12,Reinickendorf,W,306,123C,3,77,W,1399,897,64.1,502,35.9,0,0.0,573,41.0,5,0.9,572,99.8,1,0.2,100,17.5,140,24.5,110,19.2,8,1.4,89,15.6,9,1.6,40,7.0,10,1.7,1,0.2,20,3.5,0,0.0,2,0.3,2,0.3,3,0.5,2,0.3,0,0.0,0,0.0,2,0.3,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,23,4.0,0,0.0,0,0.0,0,0.0,1,0.2,5,0.9,0,0.0,
12W307,12,Reinickendorf,W,307,123F,3,77,W,1365,893,65.4,472,34.6,0,0.0,566,41.5,3,0.5,565,99.8,1,0.2,85,15.0,155,27.4,122,21.6,7,1.2,71,12.6,15,2.7,30,5.3,8,1.4,1,0.2,19,3.4,4,0.7,6,1.1,1,0.2,1,0.2,3,0.5,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,2,0.4,20,3.5,3,0.5,0,0.0,0,0.0,0,0.0,6,1.1,1,0.2,
12W308,12,Reinickendorf,W,308,123E,3,77,W,1274,788,61.9,486,38.1,0,0.0,512,40.2,5,1.0,507,99.0,5,1.0,82,16.2,154,30.4,78,15.4,5,1.0,69,13.6,12,2.4,34,6.7,11,2.2,1,0.2,15,3.0,0,0.0,5,1.0,5,1.0,5,1.0,3,0.6,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,22,4.3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,
12W309,12,Reinickendorf,W,309,123D,3,77,W,1462,1000,68.4,462,31.6,0,0.0,515,35.2,2,0.4,509,98.8,6,1.2,84,16.5,151,29.7,92,18.1,18,3.5,72,14.1,5,1.0,26,5.1,9,1.8,0,0.0,11,2.2,4,0.8,1,0.2,2,0.4,4,0.8,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,18,3.5,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,
12W310,12,Reinickendorf,W,310,123H,3,77,W,1219,719,59.0,500,41.0,0,0.0,465,38.1,4,0.9,462,99.4,3,0.6,79,17.1,118,25.5,70,15.2,7,1.5,68,14.7,6,1.3,38,8.2,6,1.3,1,0.2,24,5.2,2,0.4,3,0.6,0,0.0,2,0.4,3,0.6,1,0.2,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,26,5.6,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,0,0.0,
12W311,12,Reinickendorf,W,311,123Q,3,77,W,1203,714,59.4,489,40.6,0,0.0,454,37.7,4,0.9,448,98.7,6,1.3,70,15.6,110,24.6,81,18.1,9,2.0,66,14.7,15,3.3,23,5.1,9,2.0,2,0.4,12,2.7,2,0.4,1,0.2,4,0.9,1,0.2,1,0.2,0,0.0,1,0.2,2,0.4,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,28,6.3,0,0.0,0,0.0,0,0.0,1,0.2,4,0.9,1,0.2,
12W312,12,Reinickendorf,W,312,123R,3,77,W,1373,821,59.8,552,40.2,0,0.0,532,38.7,8,1.5,529,99.4,3,0.6,94,17.8,160,30.2,66,12.5,13,2.5,89,16.8,8,1.5,27,5.1,10,1.9,0,0.0,18,3.4,0,0.0,2,0.4,3,0.6,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,5,0.9,22,4.2,0,0.0,2,0.4,1,0.2,0,0.0,3,0.6,1,0.2,
12W313,12,Reinickendorf,W,313,123S,3,77,W,1281,827,64.6,454,35.4,0,0.0,512,40.0,5,1.0,511,99.8,1,0.2,86,16.8,134,26.2,91,17.8,6,1.2,70,13.7,14,2.7,31,6.1,9,1.8,0,0.0,12,2.3,1,0.2,1,0.2,1,0.2,5,1.0,4,0.8,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,5,1.0,3,0.6,23,4.5,0,0.0,1,0.2,3,0.6,1,0.2,4,0.8,2,0.4,
12W314,12,Reinickendorf,W,314,123J,3,77,W,1176,826,70.2,350,29.8,0,0.0,451,38.4,4,0.9,444,98.4,7,1.6,68,15.3,140,31.5,67,15.1,12,2.7,51,11.5,11,2.5,27,6.1,5,1.1,1,0.2,12,2.7,1,0.2,3,0.7,0,0.0,3,0.7,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,2,0.5,2,0.5,27,6.1,2,0.5,0,0.0,2,0.5,0,0.0,4,0.9,0,0.0,
12W315,12,Reinickendorf,W,315,123P,3,77,W,1220,748,61.3,472,38.7,0,0.0,465,38.1,2,0.4,465,100.0,0,0.0,72,15.5,154,33.1,70,15.1,4,0.9,69,14.8,8,1.7,34,7.3,2,0.4,0,0.0,7,1.5,2,0.4,1,0.2,4,0.9,8,1.7,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,20,4.3,1,0.2,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,
12W316,12,Reinickendorf,W,316,123J,3,77,W,1299,855,65.8,444,34.2,0,0.0,484,37.3,19,3.9,482,99.6,2,0.4,100,20.7,95,19.7,68,14.1,21,4.4,65,13.5,18,3.7,20,4.1,11,2.3,8,1.7,18,3.7,0,0.0,2,0.4,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,5,1.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,33,6.8,1,0.2,1,0.2,1,0.2,0,0.0,7,1.5,1,0.2,
12W317,12,Reinickendorf,W,317,123K,3,77,W,1283,893,69.6,390,30.4,0,0.0,434,33.8,3,0.7,434,100.0,0,0.0,46,10.6,116,26.7,67,15.4,19,4.4,71,16.4,15,3.5,26,6.0,7,1.6,3,0.7,16,3.7,3,0.7,1,0.2,3,0.7,5,1.2,1,0.2,0,0.0,0,0.0,5,1.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,18,4.1,3,0.7,2,0.5,0,0.0,0,0.0,1,0.2,3,0.7,
12W318,12,Reinickendorf,W,318,123I,3,77,W,1203,770,64.0,433,36.0,0,0.0,515,42.8,6,1.2,512,99.4,3,0.6,84,16.4,154,30.1,66,12.9,11,2.1,48,9.4,6,1.2,50,9.8,10,2.0,2,0.4,27,5.3,3,0.6,0,0.0,6,1.2,2,0.4,2,0.4,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,27,5.3,1,0.2,0,0.0,1,0.2,0,0.0,8,1.6,1,0.2,
12W319,12,Reinickendorf,W,319,123L,3,77,W,1268,998,78.7,270,21.3,0,0.0,350,27.6,2,0.6,345,98.6,5,1.4,12,3.5,95,27.5,53,15.4,7,2.0,77,22.3,11,3.2,20,5.8,6,1.7,3,0.9,6,1.7,1,0.3,2,0.6,1,0.3,1,0.3,3,0.9,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,2,0.6,0,0.0,0,0.0,0,0.0,2,0.6,27,7.8,11,3.2,0,0.0,1,0.3,0,0.0,2,0.6,0,0.0,
12W320,12,Reinickendorf,W,320,123M,3,77,W,1225,995,81.2,230,18.8,0,0.0,315,25.7,2,0.6,313,99.4,2,0.6,20,6.4,52,16.6,56,17.9,16,5.1,73,23.3,8,2.6,12,3.8,9,2.9,2,0.6,7,2.2,2,0.6,2,0.6,1,0.3,4,1.3,2,0.6,2,0.6,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,2,0.6,0,0.0,29,9.3,7,2.2,1,0.3,0,0.0,1,0.3,2,0.6,1,0.3,
12W321,12,Reinickendorf,W,321,123K,3,77,W,1284,1038,80.8,246,19.2,0,0.0,437,34.0,3,0.7,435,99.5,2,0.5,42,9.7,94,21.6,68,15.6,20,4.6,95,21.8,12,2.8,17,3.9,7,1.6,6,1.4,15,3.4,3,0.7,2,0.5,2,0.5,1,0.2,5,1.1,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,35,8.0,3,0.7,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,
12W322,12,Reinickendorf,W,322,123M,3,77,W,1360,1055,77.6,305,22.4,0,0.0,454,33.4,2,0.4,451,99.3,3,0.7,43,9.5,92,20.4,70,15.5,14,3.1,99,22.0,15,3.3,14,3.1,17,3.8,4,0.9,20,4.4,3,0.7,4,0.9,0,0.0,1,0.2,6,1.3,0,0.0,1,0.2,3,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,33,7.3,9,2.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,
12W323,12,Reinickendorf,W,323,123I,3,77,W,1091,684,62.7,407,37.3,0,0.0,457,41.9,3,0.7,454,99.3,3,0.7,71,15.6,150,33.0,72,15.9,10,2.2,55,12.1,5,1.1,25,5.5,8,1.8,1,0.2,12,2.6,1,0.2,3,0.7,4,0.9,7,1.5,1,0.2,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,1,0.2,21,4.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,1,0.2,
12W324,12,Reinickendorf,W,324,123L,3,77,W,254,184,72.4,70,27.6,0,0.0,99,39.0,2,2.0,98,99.0,1,1.0,14,14.3,26,26.5,16,16.3,4,4.1,16,16.3,2,2.0,7,7.1,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,9,9.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
12W325,12,Reinickendorf,W,325,123N,3,77,W,1199,811,67.6,388,32.4,0,0.0,460,38.4,1,0.2,459,99.8,1,0.2,80,17.4,121,26.4,73,15.9,12,2.6,58,12.6,14,3.1,23,5.0,10,2.2,5,1.1,15,3.3,2,0.4,2,0.4,2,0.4,3,0.7,2,0.4,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.7,1,0.2,28,6.1,1,0.2,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,
12B3A,12,Reinickendorf,B,3A,123A,3,77,W,0,0,0.0,0,0.0,0,0.0,441,0.0,441,100.0,439,99.5,2,0.5,84,19.1,154,35.1,62,14.1,3,0.7,35,8.0,12,2.7,36,8.2,9,2.1,0,0.0,8,1.8,2,0.5,1,0.2,2,0.5,2,0.5,3,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,22,5.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,
