address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_cdu,party_cdu_percentage,party_grüne,party_grüne_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
11B2G,11,Lichtenberg,2G,B,2G,O,2,86,0,201,2,199,18,9,25,12.6,22,11.1,65,32.7,32,16.1,9,4.5
11B2H,11,Lichtenberg,2H,B,2H,O,2,86,0,321,3,318,42,13.2,50,15.7,45,14.2,87,27.4,35,11,15,4.7
11B2K,11,Lichtenberg,2K,B,2K,O,2,86,0,286,3,283,43,15.2,44,15.5,46,16.3,72,25.4,38,13.4,13,4.6
11B2L,11,Lichtenberg,2L,B,2L,O,2,86,0,246,1,245,23,9.4,38,15.5,28,11.4,67,27.3,38,15.5,9,3.7
11B2M,11,Lichtenberg,2M,B,2M,O,2,86,0,255,2,253,25,9.9,48,19,31,12.3,69,27.3,38,15,8,3.2
11B2N,11,Lichtenberg,2N,B,2N,O,2,86,0,242,2,240,37,15.4,36,15,43,17.9,52,21.7,38,15.8,11,4.6
11B2P,11,Lichtenberg,2P,B,2P,O,2,86,0,265,0,265,42,15.8,38,14.3,44,16.6,57,21.5,37,14,13,4.9
11B2R,11,Lichtenberg,2R,B,2R,O,2,86,0,247,0,247,42,17,39,15.8,42,17,58,23.5,36,14.6,11,4.5
11B2S,11,Lichtenberg,2S,B,2S,O,2,86,0,172,0,172,27,15.7,21,12.2,25,14.5,49,28.5,27,15.7,8,4.7
11B2T,11,Lichtenberg,2T,B,2T,O,2,86,0,182,0,182,24,13.2,25,13.7,23,12.6,54,29.7,31,17,7,3.8
11B2U,11,Lichtenberg,2U,B,2U,O,2,86,0,271,0,271,41,15.1,38,14,35,12.9,73,26.9,36,13.3,12,4.4
11B2W,11,Lichtenberg,2W,B,2W,O,2,86,0,252,0,252,44,17.5,31,12.3,31,12.3,68,27,32,12.7,12,4.8
11B3A,11,Lichtenberg,3A,B,3A,O,3,86,0,257,3,254,41,16.1,24,9.4,19,7.5,69,27.2,27,10.6,11,4.3
11B3B,11,Lichtenberg,3B,B,3B,O,3,86,0,308,1,307,46,15,40,13,40,13,70,22.8,37,12.1,15,4.9
11B3C,11,Lichtenberg,3C,B,3C,O,3,86,0,271,1,270,25,9.3,35,13,31,11.5,66,24.4,40,14.8,15,5.6
11B3D,11,Lichtenberg,3D,B,3D,O,3,86,0,229,1,228,33,14.5,25,11,21,9.2,61,26.8,36,15.8,9,3.9
11B3E,11,Lichtenberg,3E,B,3E,O,3,86,0,253,1,252,41,16.3,27,10.7,25,9.9,67,26.6,38,15.1,10,4
11B3F,11,Lichtenberg,3F,B,3F,O,3,86,0,334,4,330,72,21.8,42,12.7,33,10,84,25.5,34,10.3,11,3.3
11B3G,11,Lichtenberg,3G,B,3G,O,3,86,0,244,2,242,44,18.2,27,11.2,21,8.7,79,32.6,28,11.6,8,3.3
11B3H,11,Lichtenberg,3H,B,3H,O,3,86,0,240,1,239,36,15.1,29,12.1,24,10,80,33.5,33,13.8,7,2.9
11B3K,11,Lichtenberg,3K,B,3K,O,3,86,0,299,1,298,62,20.8,39,13.1,30,10.1,88,29.5,33,11.1,9,3
11B3L,11,Lichtenberg,3L,B,3L,O,3,86,0,265,1,264,46,17.4,33,12.5,26,9.8,93,35.2,34,12.9,7,2.7
11B3M,11,Lichtenberg,3M,B,3M,O,3,86,0,227,3,224,35,15.6,28,12.5,33,14.7,63,28.1,27,12.1,9,4
11B3N,11,Lichtenberg,3N,B,3N,O,3,86,0,288,5,283,45,15.9,36,12.7,44,15.5,76,26.9,32,11.3,12,4.2
11B3P,11,Lichtenberg,3P,B,3P,O,3,86,0,237,6,231,39,16.9,31,13.4,41,17.7,54,23.4,22,9.5,12,5.2
11B3R,11,Lichtenberg,3R,B,3R,O,3,86,0,267,1,266,38,14.3,27,10.2,63,23.7,53,19.9,27,10.2,6,2.3
11B3S,11,Lichtenberg,3S,B,3S,O,3,86,0,258,0,258,36,14,23,8.9,51,19.8,77,29.8,28,10.9,8,3.1
11B3T,11,Lichtenberg,3T,B,3T,O,3,86,0,225,1,224,29,12.9,15,6.7,29,12.9,87,38.8,27,12.1,11,4.9
11B3U,11,Lichtenberg,3U,B,3U,O,3,86,0,237,1,236,31,13.1,16,6.8,31,13.1,92,39,28,11.9,11,4.7
11B3W,11,Lichtenberg,3W,B,3W,O,3,86,0,227,0,227,42,18.5,32,14.1,31,13.7,58,25.6,28,12.3,10,4.4
11B3X,11,Lichtenberg,3X,B,3X,O,3,86,0,302,0,302,48,15.9,48,15.9,46,15.2,79,26.2,33,10.9,10,3.3
11B4A,11,Lichtenberg,4A,B,4A,O,4,86,0,346,4,342,51,14.9,49,14.3,41,12,78,22.8,39,11.4,10,2.9
11B4B,11,Lichtenberg,4B,B,4B,O,4,86,0,319,3,316,52,16.5,45,14.2,31,9.8,87,27.5,36,11.4,7,2.2
11B4C,11,Lichtenberg,4C,B,4C,O,4,86,0,358,4,354,58,16.4,50,14.1,35,9.9,98,27.7,40,11.3,9,2.5
11B4D,11,Lichtenberg,4D,B,4D,O,4,86,0,309,4,305,58,19,41,13.4,26,8.5,82,26.9,34,11.1,10,3.3
11B4E,11,Lichtenberg,4E,B,4E,O,4,86,0,318,4,314,64,20.4,41,13.1,27,8.6,76,24.2,36,11.5,12,3.8
11B4F,11,Lichtenberg,4F,B,4F,O,4,86,0,317,2,315,48,15.2,39,12.4,58,18.4,90,28.6,29,9.2,9,2.9
11B4G,11,Lichtenberg,4G,B,4G,O,4,86,0,299,2,297,46,15.5,33,11.1,65,21.9,74,24.9,25,8.4,11,3.7
11B4H,11,Lichtenberg,4H,B,4H,O,4,86,0,323,1,322,43,13.4,31,9.6,88,27.3,74,23,21,6.5,9,2.8
11B4K,11,Lichtenberg,4K,B,4K,O,4,86,0,321,1,320,42,13.1,29,9.1,81,25.3,67,20.9,21,6.6,10,3.1
11B4L,11,Lichtenberg,4L,B,4L,O,4,86,0,287,5,282,31,11,34,12.1,54,19.1,74,26.2,31,11,10,3.5
11B4M,11,Lichtenberg,4M,B,4M,O,4,86,0,346,5,341,40,11.7,42,12.3,65,19.1,87,25.5,37,10.9,11,3.2
11B4N,11,Lichtenberg,4N,B,4N,O,4,86,0,258,2,256,36,14.1,30,11.7,54,21.1,57,22.3,27,10.5,6,2.3
11B4P,11,Lichtenberg,4P,B,4P,O,4,86,0,234,0,234,28,12,23,9.8,64,27.4,57,24.4,14,6,8,3.4
11B4R,11,Lichtenberg,4R,B,4R,O,4,86,0,307,0,307,26,8.5,28,9.1,76,24.8,75,24.4,18,5.9,13,4.2
11B4S,11,Lichtenberg,4S,B,4S,O,4,86,0,317,2,315,52,16.5,33,10.5,57,18.1,91,28.9,31,9.8,8,2.5
11B4T,11,Lichtenberg,4T,B,4T,O,4,86,0,268,2,266,47,17.7,30,11.3,32,12,94,35.3,34,12.8,7,2.6
11B4U,11,Lichtenberg,4U,B,4U,O,4,86,0,249,2,247,35,14.2,26,10.5,37,15,85,34.4,28,11.3,9,3.6
11B4W,11,Lichtenberg,4W,B,4W,O,4,86,0,305,2,303,47,15.5,25,8.3,86,28.4,68,22.4,24,7.9,7,2.3
11B4X,11,Lichtenberg,4X,B,4X,O,4,86,0,391,1,390,36,9.2,21,5.4,158,40.5,62,15.9,15,3.8,15,3.8
11B5A,11,Lichtenberg,5A,B,5A,O,5,86,0,303,2,301,21,7,22,7.3,86,28.6,39,13,21,7,12,4
11B5B,11,Lichtenberg,5B,B,5B,O,5,86,0,317,2,315,24,7.6,23,7.3,90,28.6,43,13.7,22,7,13,4.1
11B5C,11,Lichtenberg,5C,B,5C,O,5,86,0,228,2,226,29,12.8,19,8.4,41,18.1,48,21.2,22,9.7,7,3.1
11B5D,11,Lichtenberg,5D,B,5D,O,5,86,0,263,3,260,38,14.6,25,9.6,35,13.5,64,24.6,28,10.8,7,2.7
11B5E,11,Lichtenberg,5E,B,5E,O,5,86,0,225,1,224,41,18.3,23,10.3,34,15.2,42,18.8,25,11.2,11,4.9
11B5F,11,Lichtenberg,5F,B,5F,O,5,86,0,319,3,316,29,9.2,24,7.6,103,32.6,58,18.4,18,5.7,8,2.5
11B5G,11,Lichtenberg,5G,B,5G,O,5,86,0,308,2,306,29,9.5,27,8.8,94,30.7,60,19.6,18,5.9,7,2.3
11B5H,11,Lichtenberg,5H,B,5H,O,5,86,0,346,2,344,33,9.6,35,10.2,89,25.9,69,20.1,21,6.1,6,1.7
11B5K,11,Lichtenberg,5K,B,5K,O,5,86,0,295,1,294,41,13.9,32,10.9,74,25.2,62,21.1,26,8.8,8,2.7
11B5L,11,Lichtenberg,5L,B,5L,O,5,86,0,318,1,317,51,16.1,39,12.3,45,14.2,89,28.1,36,11.4,8,2.5
11B5M,11,Lichtenberg,5M,B,5M,O,5,86,0,304,2,302,49,16.2,33,10.9,64,21.2,60,19.9,32,10.6,10,3.3
11B5N,11,Lichtenberg,5N,B,5N,O,5,86,0,294,0,294,48,16.3,32,10.9,42,14.3,88,29.9,36,12.2,9,3.1
11B5P,11,Lichtenberg,5P,B,5P,O,5,86,0,297,1,296,29,9.8,22,7.4,114,38.5,54,18.2,15,5.1,9,3
11B5R,11,Lichtenberg,5R,B,5R,O,5,86,0,310,0,310,31,10,23,7.4,122,39.4,51,16.5,14,4.5,12,3.9
11B5S,11,Lichtenberg,5S,B,5S,O,5,86,0,318,0,318,36,11.3,31,9.7,100,31.4,62,19.5,21,6.6,9,2.8
11B5T,11,Lichtenberg,5T,B,5T,O,5,86,0,309,0,309,41,13.3,35,11.3,73,23.6,80,25.9,28,9.1,10,3.2
11B5U,11,Lichtenberg,5U,B,5U,O,5,86,0,321,0,321,47,14.6,38,11.8,53,16.5,97,30.2,37,11.5,11,3.4
11B5W,11,Lichtenberg,5W,B,5W,O,5,86,0,303,1,302,54,17.9,36,11.9,48,15.9,90,29.8,29,9.6,9,3
11B5X,11,Lichtenberg,5X,B,5X,O,5,86,0,233,1,232,36,15.5,18,7.8,35,15.1,74,31.9,31,13.4,6,2.6
11B6A,11,Lichtenberg,6A,B,6A,O,6,86,0,464,1,463,57,12.3,49,10.6,147,31.7,69,14.9,30,6.5,24,5.2
11B6B,11,Lichtenberg,6B,B,6B,O,6,86,0,397,3,394,65,16.5,43,10.9,43,10.9,121,30.7,44,11.2,10,2.5
11B6C,11,Lichtenberg,6C,B,6C,O,6,86,0,320,2,318,49,15.4,39,12.3,30,9.4,91,28.6,39,12.3,10,3.1
11B6D,11,Lichtenberg,6D,B,6D,O,6,86,0,312,1,311,51,16.4,39,12.5,31,10,91,29.3,38,12.2,8,2.6
11B6E,11,Lichtenberg,6E,B,6E,O,6,86,0,398,2,396,68,17.2,45,11.4,50,12.6,119,30.1,39,9.8,12,3
11B6F,11,Lichtenberg,6F,B,6F,O,6,86,0,311,1,310,49,15.8,32,10.3,49,15.8,87,28.1,30,9.7,11,3.5
11B6G,11,Lichtenberg,6G,B,6G,O,6,86,0,491,1,490,83,16.9,80,16.3,74,15.1,113,23.1,56,11.4,28,5.7
11B6H,11,Lichtenberg,6H,B,6H,O,6,86,0,313,2,311,47,15.1,34,10.9,58,18.6,69,22.2,26,8.4,12,3.9
11B6K,11,Lichtenberg,6K,B,6K,O,6,86,0,365,2,363,50,13.8,42,11.6,74,20.4,82,22.6,36,9.9,18,5
11B6L,11,Lichtenberg,6L,B,6L,O,6,86,0,348,1,347,48,13.8,50,14.4,78,22.5,74,21.3,32,9.2,17,4.9
11B6M,11,Lichtenberg,6M,B,6M,O,6,86,0,345,1,344,49,14.2,39,11.3,102,29.7,61,17.7,29,8.4,16,4.7
11B6N,11,Lichtenberg,6N,B,6N,O,6,86,0,289,1,288,40,13.9,32,11.1,74,25.7,61,21.2,26,9,12,4.2
11B6P,11,Lichtenberg,6P,B,6P,O,6,86,0,398,2,396,52,13.1,45,11.4,89,22.5,91,23,39,9.8,20,5.1
11B6R,11,Lichtenberg,6R,B,6R,O,6,86,0,409,2,407,54,13.3,51,12.5,110,27,95,23.3,33,8.1,16,3.9
11B6S,11,Lichtenberg,6S,B,6S,O,6,86,0,387,1,386,51,13.2,56,14.5,97,25.1,79,20.5,33,8.5,17,4.4
11B6T,11,Lichtenberg,6T,B,6T,O,6,86,0,382,2,380,53,13.9,43,11.3,99,26.1,77,20.3,36,9.5,15,3.9
11B6U,11,Lichtenberg,6U,B,6U,O,6,86,0,446,3,443,64,14.4,63,14.2,106,23.9,98,22.1,34,7.7,17,3.8
11B6W,11,Lichtenberg,6W,B,6W,O,6,86,0,351,2,349,51,14.6,48,13.8,88,25.2,81,23.2,29,8.3,13,3.7
11W101,11,Lichtenberg,101,W,1A,O,1,86,1072,410,9,401,36,9,36,9,42,10.5,77,19.2,112,27.9,6,1.5
11W102,11,Lichtenberg,102,W,1B,O,1,86,1059,472,12,460,51,11.1,81,17.6,67,14.6,81,17.6,89,19.3,21,4.6
11W103,11,Lichtenberg,103,W,1C,O,1,86,499,275,1,274,24,8.8,40,14.6,31,11.3,33,12,56,20.4,12,4.4
11W104,11,Lichtenberg,104,W,1C,O,1,86,167,124,0,124,9,7.3,19,15.3,13,10.5,10,8.1,22,17.7,5,4
11W105,11,Lichtenberg,105,W,1D,O,1,86,903,265,7,258,25,9.7,20,7.8,28,10.9,42,16.3,61,23.6,5,1.9
11W106,11,Lichtenberg,106,W,1A,O,1,86,1049,287,8,279,32,11.5,24,8.6,33,11.8,55,19.7,72,25.8,7,2.5
11W107,11,Lichtenberg,107,W,1E,O,1,86,852,234,2,232,17,7.3,12,5.2,23,9.9,37,15.9,64,27.6,5,2.2
11W108,11,Lichtenberg,108,W,1E,O,1,86,901,298,6,292,31,10.6,43,14.7,38,13,59,20.2,62,21.2,10,3.4
11W109,11,Lichtenberg,109,W,1E,O,1,86,1030,372,2,370,52,14.1,34,9.2,42,11.4,77,20.8,87,23.5,12,3.2
11W110,11,Lichtenberg,110,W,1F,O,1,86,893,345,1,344,46,13.4,30,8.7,37,10.8,65,18.9,78,22.7,10,2.9
11W111,11,Lichtenberg,111,W,1F,O,1,86,535,174,0,174,15,8.6,22,12.6,19,10.9,41,23.6,33,19,3,1.7
11W112,11,Lichtenberg,112,W,1G,O,1,86,569,190,0,190,19,10,26,13.7,22,11.6,41,21.6,40,21.1,5,2.6
11W113,11,Lichtenberg,113,W,1G,O,1,86,692,205,5,200,22,11,25,12.5,21,10.5,46,23,40,20,5,2.5
11W114,11,Lichtenberg,114,W,1H,O,1,86,797,258,4,254,30,11.8,36,14.2,29,11.4,53,20.9,58,22.8,8,3.1
11W115,11,Lichtenberg,115,W,1K,O,1,86,802,337,3,334,34,10.2,36,10.8,32,9.6,86,25.7,75,22.5,10,3
11W116,11,Lichtenberg,116,W,1K,O,1,86,654,191,6,185,18,9.7,19,10.3,20,10.8,41,22.2,50,27,5,2.7
11W117,11,Lichtenberg,117,W,1L,O,1,86,722,194,7,187,19,10.2,17,9.1,19,10.2,34,18.2,54,28.9,6,3.2
11W118,11,Lichtenberg,118,W,1H,O,1,86,837,232,3,229,26,11.4,20,8.7,29,12.7,52,22.7,50,21.8,8,3.5
11W119,11,Lichtenberg,119,W,1M,O,1,86,809,217,4,213,11,5.2,18,8.5,26,12.2,60,28.2,51,23.9,7,3.3
11W120,11,Lichtenberg,120,W,1N,O,1,86,858,300,4,296,16,5.4,23,7.8,34,11.5,52,17.6,98,33.1,16,5.4
11W121,11,Lichtenberg,121,W,1P,O,1,86,665,225,7,218,19,8.7,24,11,25,11.5,44,20.2,46,21.1,8,3.7
11W122,11,Lichtenberg,122,W,1L,O,1,86,820,250,4,246,28,11.4,17,6.9,28,11.4,44,17.9,71,28.9,10,4.1
11W123,11,Lichtenberg,123,W,1M,O,1,86,743,204,5,199,16,8,23,11.6,16,8,47,23.6,53,26.6,7,3.5
11W124,11,Lichtenberg,124,W,1P,O,1,86,838,234,5,229,26,11.4,27,11.8,18,7.9,44,19.2,70,30.6,7,3.1
11W125,11,Lichtenberg,125,W,1N,O,1,86,773,222,2,220,23,10.5,17,7.7,28,12.7,46,20.9,65,29.5,9,4.1
11W126,11,Lichtenberg,126,W,1R,O,1,86,786,293,6,287,37,12.9,37,12.9,30,10.5,61,21.3,65,22.6,10,3.5
11W127,11,Lichtenberg,127,W,1D,O,1,86,764,284,9,275,38,13.8,25,9.1,30,10.9,66,24,58,21.1,5,1.8
11W128,11,Lichtenberg,128,W,1R,O,1,86,712,214,5,209,34,16.3,25,12,22,10.5,57,27.3,46,22,5,2.4
11W129,11,Lichtenberg,129,W,1S,O,1,86,526,161,4,157,24,15.3,20,12.7,13,8.3,44,28,31,19.7,4,2.5
11W130,11,Lichtenberg,130,W,1S,O,1,86,769,300,9,291,28,9.6,36,12.4,27,9.3,74,25.4,65,22.3,9,3.1
11W131,11,Lichtenberg,131,W,1T,O,1,86,665,218,5,213,18,8.5,28,13.1,16,7.5,58,27.2,53,24.9,7,3.3
11W132,11,Lichtenberg,132,W,1T,O,1,86,770,291,4,287,26,9.1,44,15.3,31,10.8,66,23,60,20.9,6,2.1
11W133,11,Lichtenberg,133,W,1U,O,1,86,906,199,13,186,13,7,13,7,15,8.1,53,28.5,50,26.9,3,1.6
11W134,11,Lichtenberg,134,W,1U,O,1,86,769,224,2,222,29,13.1,25,11.3,21,9.5,62,27.9,49,22.1,7,3.2
11W135,11,Lichtenberg,135,W,1W,O,1,86,312,110,2,108,13,12,8,7.4,20,18.5,22,20.4,19,17.6,4,3.7
11W136,11,Lichtenberg,136,W,1W,O,1,86,817,298,4,294,37,12.6,29,9.9,39,13.3,65,22.1,62,21.1,11,3.7
11W137,11,Lichtenberg,137,W,1X,O,1,86,736,320,6,314,40,12.7,40,12.7,28,8.9,70,22.3,71,22.6,13,4.1
11W138,11,Lichtenberg,138,W,1X,O,1,86,713,284,7,277,38,13.7,32,11.6,20,7.2,75,27.1,40,14.4,6,2.2
11W201,11,Lichtenberg,201,W,2A,O,2,86,996,323,8,315,33,10.5,45,14.3,47,14.9,53,16.8,81,25.7,10,3.2
11W202,11,Lichtenberg,202,W,2A,O,2,86,926,299,14,285,26,9.1,26,9.1,22,7.7,65,22.8,76,26.7,4,1.4
11W203,11,Lichtenberg,203,W,2B,O,2,86,1041,354,14,340,38,11.2,40,11.8,29,8.5,75,22.1,68,20,12,3.5
11W204,11,Lichtenberg,204,W,2B,O,2,86,885,272,8,264,26,9.8,20,7.6,14,5.3,63,23.9,83,31.4,4,1.5
11W205,11,Lichtenberg,205,W,2C,O,2,86,920,285,5,280,25,8.9,18,6.4,25,8.9,73,26.1,71,25.4,7,2.5
11W206,11,Lichtenberg,206,W,2C,O,2,86,874,346,3,343,38,11.1,49,14.3,45,13.1,65,19,69,20.1,6,1.7
11W207,11,Lichtenberg,207,W,2D,O,2,86,909,282,4,278,24,8.6,19,6.8,23,8.3,71,25.5,66,23.7,13,4.7
11W208,11,Lichtenberg,208,W,2D,O,2,86,895,321,8,313,24,7.7,40,12.8,21,6.7,68,21.7,78,24.9,3,1
11W209,11,Lichtenberg,209,W,2E,O,2,86,965,420,4,416,51,12.3,89,21.4,63,15.1,77,18.5,71,17.1,14,3.4
11W210,11,Lichtenberg,210,W,2E,O,2,86,1014,443,4,439,56,12.8,85,19.4,66,15,90,20.5,69,15.7,21,4.8
11W211,11,Lichtenberg,211,W,2F,O,2,86,768,275,5,270,30,11.1,26,9.6,38,14.1,67,24.8,46,17,9,3.3
11W212,11,Lichtenberg,212,W,2F,O,2,86,975,365,8,357,35,9.8,24,6.7,40,11.2,90,25.2,79,22.1,7,2
11W213,11,Lichtenberg,213,W,2F,O,2,86,797,340,5,335,45,13.4,71,21.2,31,9.3,79,23.6,53,15.8,10,3
11W214,11,Lichtenberg,214,W,2H,O,2,86,974,414,3,411,57,13.9,54,13.1,52,12.7,75,18.2,83,20.2,19,4.6
11W215,11,Lichtenberg,215,W,2G,O,2,86,509,186,4,182,19,10.4,21,11.5,23,12.6,42,23.1,35,19.2,7,3.8
11W216,11,Lichtenberg,216,W,2G,O,2,86,822,294,6,288,31,10.8,19,6.6,44,15.3,71,24.7,49,17,12,4.2
11W217,11,Lichtenberg,217,W,2K,O,2,86,805,423,1,422,46,10.9,60,14.2,74,17.5,85,20.1,65,15.4,20,4.7
11W218,11,Lichtenberg,218,W,2H,O,2,86,916,417,4,413,49,11.9,63,15.3,57,13.8,88,21.3,65,15.7,17,4.1
11W219,11,Lichtenberg,219,W,2M,O,2,86,870,326,5,321,35,10.9,48,15,36,11.2,74,23.1,61,19,10,3.1
11W220,11,Lichtenberg,220,W,2U,O,2,86,939,363,6,357,33,9.2,44,12.3,46,12.9,78,21.8,77,21.6,15,4.2
11W221,11,Lichtenberg,221,W,2K,O,2,86,912,393,2,391,49,12.5,52,13.3,71,18.2,82,21,54,13.8,19,4.9
11W222,11,Lichtenberg,222,W,2L,O,2,86,877,323,4,319,44,13.8,44,13.8,36,11.3,86,27,49,15.4,8,2.5
11W223,11,Lichtenberg,223,W,2M,O,2,86,823,333,3,330,46,13.9,42,12.7,23,7,110,33.3,59,17.9,11,3.3
11W224,11,Lichtenberg,224,W,2N,O,2,86,820,351,6,345,43,12.5,44,12.8,59,17.1,69,20,44,12.8,6,1.7
11W225,11,Lichtenberg,225,W,2L,O,2,86,874,316,5,311,45,14.5,37,11.9,40,12.9,87,28,51,16.4,9,2.9
11W226,11,Lichtenberg,226,W,2R,O,2,86,912,409,3,406,48,11.8,50,12.3,72,17.7,85,20.9,63,15.5,21,5.2
11W227,11,Lichtenberg,227,W,2N,O,2,86,893,418,6,412,43,10.4,43,10.4,68,16.5,87,21.1,77,18.7,15,3.6
11W228,11,Lichtenberg,228,W,2T,O,2,86,676,296,5,291,38,13.1,32,11,44,15.1,64,22,53,18.2,15,5.2
11W229,11,Lichtenberg,229,W,2U,O,2,86,945,390,4,386,53,13.7,47,12.2,55,14.2,79,20.5,73,18.9,17,4.4
11W230,11,Lichtenberg,230,W,2P,O,2,86,888,373,5,368,44,12,42,11.4,56,15.2,77,20.9,61,16.6,9,2.4
11W231,11,Lichtenberg,231,W,2P,O,2,86,988,408,4,404,38,9.4,47,11.6,79,19.6,66,16.3,58,14.4,20,5
11W232,11,Lichtenberg,232,W,2S,O,2,86,607,212,4,208,29,13.9,25,12,27,13,47,22.6,42,20.2,4,1.9
11W233,11,Lichtenberg,233,W,2R,O,2,86,725,299,3,296,29,9.8,34,11.5,57,19.3,49,16.6,43,14.5,15,5.1
11W234,11,Lichtenberg,234,W,2S,O,2,86,875,277,5,272,42,15.4,30,11,33,12.1,65,23.9,57,21,5,1.8
11W235,11,Lichtenberg,235,W,2T,O,2,86,883,277,3,274,45,16.4,23,8.4,43,15.7,78,28.5,48,17.5,8,2.9
11W236,11,Lichtenberg,236,W,2W,O,2,86,907,336,3,333,44,13.2,42,12.6,35,10.5,75,22.5,76,22.8,10,3
11W237,11,Lichtenberg,237,W,2W,O,2,86,860,317,2,315,50,15.9,39,12.4,39,12.4,64,20.3,58,18.4,10,3.2
11W301,11,Lichtenberg,301,W,3A,O,3,86,1013,396,6,390,47,12.1,36,9.2,37,9.5,73,18.7,88,22.6,17,4.4
11W302,11,Lichtenberg,302,W,3F,O,3,86,995,401,1,400,71,17.8,42,10.5,56,14,67,16.8,74,18.5,4,1
11W303,11,Lichtenberg,303,W,3F,O,3,86,963,403,6,397,62,15.6,51,12.8,44,11.1,76,19.1,82,20.7,13,3.3
11W304,11,Lichtenberg,304,W,3G,O,3,86,938,346,3,343,43,12.5,24,7,47,13.7,70,20.4,61,17.8,8,2.3
11W305,11,Lichtenberg,305,W,3K,O,3,86,930,367,3,364,51,14,54,14.8,42,11.5,71,19.5,55,15.1,6,1.6
11W306,11,Lichtenberg,306,W,3K,O,3,86,882,298,2,296,36,12.2,32,10.8,37,12.5,64,21.6,55,18.6,7,2.4
11W307,11,Lichtenberg,307,W,3G,O,3,86,915,296,6,290,39,13.4,28,9.7,28,9.7,75,25.9,61,21,7,2.4
11W308,11,Lichtenberg,308,W,3L,O,3,86,776,262,5,257,33,12.8,25,9.7,21,8.2,66,25.7,49,19.1,7,2.7
11W309,11,Lichtenberg,309,W,3A,O,3,86,1007,400,9,391,55,14.1,52,13.3,55,14.1,66,16.9,61,15.6,9,2.3
11W310,11,Lichtenberg,310,W,3B,O,3,86,930,353,4,349,36,10.3,34,9.7,57,16.3,70,20.1,56,16,12,3.4
11W311,11,Lichtenberg,311,W,3C,O,3,86,873,344,2,342,38,11.1,36,10.5,58,17,58,17,57,16.7,10,2.9
11W312,11,Lichtenberg,312,W,3B,O,3,86,927,338,3,335,35,10.4,31,9.3,49,14.6,80,23.9,61,18.2,12,3.6
11W313,11,Lichtenberg,313,W,3C,O,3,86,1026,382,2,380,43,11.3,39,10.3,55,14.5,86,22.6,74,19.5,12,3.2
11W314,11,Lichtenberg,314,W,3D,O,3,86,869,279,3,276,44,15.9,23,8.3,35,12.7,69,25,50,18.1,8,2.9
11W315,11,Lichtenberg,315,W,3D,O,3,86,925,311,6,305,48,15.7,31,10.2,35,11.5,66,21.6,61,20,8,2.6
11W316,11,Lichtenberg,316,W,3E,O,3,86,935,367,7,360,43,11.9,46,12.8,32,8.9,74,20.6,87,24.2,10,2.8
11W317,11,Lichtenberg,317,W,3E,O,3,86,983,357,4,353,50,14.2,45,12.7,38,10.8,73,20.7,76,21.5,11,3.1
11W318,11,Lichtenberg,318,W,3H,O,3,86,847,303,0,303,36,11.9,32,10.6,42,13.9,73,24.1,52,17.2,9,3
11W319,11,Lichtenberg,319,W,3H,O,3,86,885,296,0,296,26,8.8,30,10.1,38,12.8,82,27.7,49,16.6,7,2.4
11W320,11,Lichtenberg,320,W,3L,O,3,86,894,328,0,328,43,13.1,31,9.5,45,13.7,79,24.1,52,15.9,8,2.4
11W321,11,Lichtenberg,321,W,3N,O,3,86,1031,309,4,305,36,11.8,25,8.2,30,9.8,84,27.5,53,17.4,4,1.3
11W322,11,Lichtenberg,322,W,3M,O,3,86,861,311,1,310,41,13.2,26,8.4,42,13.5,81,26.1,44,14.2,5,1.6
11W323,11,Lichtenberg,323,W,3M,O,3,86,1014,337,5,332,53,16,38,11.4,35,10.5,58,17.5,65,19.6,5,1.5
11W324,11,Lichtenberg,324,W,3N,O,3,86,1362,409,0,409,54,13.2,42,10.3,102,24.9,74,18.1,43,10.5,14,3.4
11W325,11,Lichtenberg,325,W,3P,O,3,86,476,138,0,138,19,13.8,16,11.6,33,23.9,24,17.4,17,12.3,5,3.6
11W326,11,Lichtenberg,326,W,3P,O,3,86,1476,447,0,447,59,13.2,46,10.3,112,25.1,81,18.1,46,10.3,16,3.6
11W327,11,Lichtenberg,327,W,3R,O,3,86,944,421,3,418,61,14.6,42,10,80,19.1,92,22,63,15.1,18,4.3
11W328,11,Lichtenberg,328,W,3R,O,3,86,629,261,3,258,31,12,24,9.3,59,22.9,61,23.6,34,13.2,10,3.9
11W329,11,Lichtenberg,329,W,3S,O,3,86,876,364,6,358,30,8.4,27,7.5,92,25.7,86,24,34,9.5,11,3.1
11W330,11,Lichtenberg,330,W,3S,O,3,86,787,265,3,262,26,9.9,22,8.4,46,17.6,72,27.5,33,12.6,7,2.7
11W331,11,Lichtenberg,331,W,3T,O,3,86,607,196,3,193,22,11.4,19,9.8,33,17.1,54,28,28,14.5,4,2.1
11W332,11,Lichtenberg,332,W,3U,O,3,86,814,284,6,278,41,14.7,32,11.5,36,12.9,69,24.8,49,17.6,4,1.4
11W333,11,Lichtenberg,333,W,3T,O,3,86,821,337,6,331,53,16,26,7.9,30,9.1,100,30.2,51,15.4,9,2.7
