id,district_id,electoral_district_id,eligible_voters,voters,question_1_invalid_votes,question_1_valid_votes,question_1_vote_yes,question_1_vote_no,question_2_invalid_votes,question_2_valid_votes,question_2_vote_yes,question_2_vote_no,voter_turnout,question_1_invalid_votes_percentage,question_1_valid_votes_percentage,question_1_vote_yes_percentage,question_1_vote_no_percentage,question_2_invalid_votes_percentage,question_2_valid_votes_percentage,question_2_vote_yes_percentage,question_2_vote_no_percentage
11109,11,109,1,1202,0,257,0,18,239,168,71,34,1202.0,0.0,0.21381031613976706,0.0,0.014975041597337771,0.19883527454242927,0.13976705490848584,0.05906821963394343,0.028286189683860232
11110,11,110,1,1648,0,369,0,38,331,217,114,45,1648.0,0.0,0.22390776699029127,0.0,0.023058252427184466,0.2008495145631068,0.1316747572815534,0.0691747572815534,0.027305825242718445
11111,11,111,1,1470,0,377,1,25,352,206,146,24,1470.0,0.0,0.2564625850340136,0.0006802721088435374,0.017006802721088437,0.23945578231292516,0.1401360544217687,0.09931972789115646,0.0163265306122449
11112,11,112,1,1381,0,270,1,18,252,175,77,24,1381.0,0.0,0.1955104996379435,0.000724112961622013,0.013034033309196235,0.18247646632874728,0.12671976828385229,0.055756698044895005,0.017378711078928313
11113,11,113,1,1022,0,198,2,14,184,118,66,20,1022.0,0.0,0.19373776908023482,0.0019569471624266144,0.0136986301369863,0.18003913894324852,0.11545988258317025,0.06457925636007827,0.019569471624266144
11114,11,114,1,1752,0,446,0,25,421,285,136,40,1752.0,0.0,0.2545662100456621,0.0,0.014269406392694063,0.24029680365296804,0.16267123287671234,0.0776255707762557,0.0228310502283105
11115,11,115,1,1712,0,326,0,17,309,202,107,26,1712.0,0.0,0.19042056074766356,0.0,0.009929906542056074,0.18049065420560748,0.11799065420560748,0.0625,0.015186915887850467
11116,11,116,1,1193,0,268,3,16,252,172,80,20,1193.0,0.0,0.22464375523889354,0.002514668901927913,0.013411567476948869,0.2112321877619447,0.14417435037720033,0.06705783738474434,0.016764459346186086
11117,11,117,1,1317,0,258,2,12,246,173,73,28,1317.0,0.0,0.1958997722095672,0.0015186028853454822,0.009111617312072893,0.1867881548974943,0.1313591495823842,0.0554290053151101,0.02126044039483675
11118,11,118,1,1475,0,236,0,21,215,165,50,24,1475.0,0.0,0.16,0.0,0.01423728813559322,0.14576271186440679,0.11186440677966102,0.03389830508474576,0.016271186440677966
11119,11,119,1,1788,0,340,0,30,310,219,91,32,1788.0,0.0,0.19015659955257272,0.0,0.016778523489932886,0.17337807606263983,0.12248322147651007,0.05089485458612975,0.017897091722595078
11120,11,120,1,1330,0,336,1,24,312,217,95,24,1330.0,0.0,0.25263157894736843,0.0007518796992481203,0.01804511278195489,0.23458646616541354,0.1631578947368421,0.07142857142857142,0.01804511278195489
111A,11,1A,1,0,0,370,370,16,354,213,141,22,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
111B,11,1B,1,0,0,462,462,40,422,267,155,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
111C,11,1C,1,0,0,457,457,25,432,269,163,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
111D,11,1D,1,0,0,384,384,20,364,228,136,27,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
111E,11,1E,1,0,0,359,359,27,332,216,116,32,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
11201,11,201,2,1452,0,347,4,15,332,217,115,32,726.0,0.0,0.23898071625344353,0.0027548209366391185,0.010330578512396695,0.22865013774104684,0.1494490358126722,0.07920110192837465,0.02203856749311295
11202,11,202,2,1227,0,289,1,15,274,181,93,22,613.5,0.0,0.23553382233088835,0.0008149959250203749,0.012224938875305624,0.22330888345558272,0.14751426242868787,0.07579462102689487,0.017929910350448247
11203,11,203,2,1156,0,327,1,35,292,206,86,33,578.0,0.0,0.2828719723183391,0.0008650519031141869,0.03027681660899654,0.25259515570934254,0.1782006920415225,0.07439446366782007,0.028546712802768166
11204,11,204,2,1091,0,260,0,22,238,168,70,22,545.5,0.0,0.2383134738771769,0.0,0.02016498625114574,0.21814848762603117,0.153987167736022,0.06416131989000917,0.02016498625114574
11205,11,205,2,1250,0,226,0,17,209,131,78,23,625.0,0.0,0.1808,0.0,0.0136,0.1672,0.1048,0.0624,0.0184
11206,11,206,2,1680,0,378,0,32,346,247,99,40,840.0,0.0,0.225,0.0,0.01904761904761905,0.20595238095238094,0.14702380952380953,0.05892857142857143,0.023809523809523808
11207,11,207,2,1483,0,281,2,20,261,170,91,31,741.5,0.0,0.1894807821982468,0.0013486176668914363,0.013486176668914362,0.17599460552933244,0.11463250168577209,0.06136210384356035,0.020903573836817263
11208,11,208,2,1248,0,469,0,32,437,254,183,39,624.0,0.0,0.37580128205128205,0.0,0.02564102564102564,0.3501602564102564,0.20352564102564102,0.1466346153846154,0.03125
11209,11,209,2,1011,0,337,0,31,306,184,122,39,505.5,0.0,0.3333333333333333,0.0,0.03066271018793274,0.3026706231454006,0.18199802176063304,0.12067260138476756,0.03857566765578635
11210,11,210,2,1802,0,572,1,31,541,356,185,42,901.0,0.0,0.3174250832408435,0.0005549389567147614,0.017203107658157604,0.30022197558268593,0.19755826859045506,0.10266370699223086,0.023307436182019976
11211,11,211,2,1830,0,487,0,36,451,293,158,39,915.0,0.0,0.26612021857923496,0.0,0.019672131147540985,0.246448087431694,0.16010928961748633,0.08633879781420765,0.021311475409836064
11212,11,212,2,1440,0,548,0,43,505,290,215,37,720.0,0.0,0.38055555555555554,0.0,0.029861111111111113,0.3506944444444444,0.2013888888888889,0.14930555555555555,0.025694444444444443
11213,11,213,2,882,0,235,0,20,215,128,87,25,441.0,0.0,0.26643990929705214,0.0,0.022675736961451247,0.2437641723356009,0.14512471655328799,0.09863945578231292,0.02834467120181406
11214,11,214,2,1835,0,508,0,52,456,304,152,49,917.5,0.0,0.2768392370572207,0.0,0.028337874659400544,0.24850136239782017,0.1656675749318801,0.08283378746594006,0.02670299727520436
11215,11,215,2,1163,0,450,1,24,426,257,169,41,581.5,0.0,0.3869303525365434,0.0008598452278589854,0.02063628546861565,0.3662940670679278,0.22098022355975924,0.14531384350816853,0.0352536543422184
11216,11,216,2,1357,0,471,0,40,431,264,167,50,678.5,0.0,0.3470891672807664,0.0,0.029476787030213707,0.3176123802505527,0.19454679439941047,0.12306558585114223,0.036845983787767135
11217,11,217,2,1781,0,519,0,49,470,296,174,67,890.5,0.0,0.2914093206064009,0.0,0.027512633352049412,0.2638966872543515,0.16619876473891074,0.09769792251544077,0.037619314991577765
11218,11,218,2,1492,0,531,0,47,484,280,204,53,746.0,0.0,0.3558981233243968,0.0,0.03150134048257373,0.32439678284182305,0.1876675603217158,0.13672922252010725,0.035522788203753354
11219,11,219,2,1992,0,620,1,64,556,366,190,65,996.0,0.0,0.3112449799196787,0.000502008032128514,0.0321285140562249,0.2791164658634538,0.18373493975903615,0.09538152610441768,0.03263052208835342
11220,11,220,2,1161,0,307,0,27,280,180,100,30,580.5,0.0,0.26442721791559,0.0,0.023255813953488372,0.24117140396210163,0.15503875968992248,0.08613264427217916,0.025839793281653745
11221,11,221,2,942,0,315,2,24,291,185,106,37,471.0,0.0,0.3343949044585987,0.0021231422505307855,0.025477707006369428,0.3089171974522293,0.19639065817409768,0.11252653927813164,0.03927813163481953
112A,11,2A,2,0,0,533,533,50,483,299,184,63,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
112B,11,2B,2,0,0,532,532,42,490,254,236,38,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
112C,11,2C,2,0,0,718,718,61,657,393,264,58,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
112D,11,2D,2,0,0,677,677,46,631,356,275,47,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
112E,11,2E,2,0,0,513,513,32,481,285,196,35,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
11301,11,301,3,1386,0,441,1,54,387,266,121,49,462.0,0.0,0.3181818181818182,0.0007215007215007215,0.03896103896103896,0.2792207792207792,0.1919191919191919,0.0873015873015873,0.03535353535353535
11302,11,302,3,1121,0,346,0,35,311,211,100,39,373.6666666666667,0.0,0.3086529884032114,0.0,0.031222123104371096,0.2774308652988403,0.18822479928635147,0.08920606601248884,0.03479036574487065
11303,11,303,3,1664,0,437,0,17,420,281,139,50,554.6666666666666,0.0,0.2626201923076923,0.0,0.010216346153846154,0.25240384615384615,0.16887019230769232,0.08353365384615384,0.030048076923076924
11304,11,304,3,1576,0,424,0,30,394,275,119,39,525.3333333333334,0.0,0.26903553299492383,0.0,0.01903553299492386,0.25,0.17449238578680204,0.07550761421319797,0.024746192893401017
11305,11,305,3,1584,0,496,2,34,462,294,168,36,528.0,0.0,0.31313131313131315,0.0012626262626262627,0.021464646464646464,0.2916666666666667,0.1856060606060606,0.10606060606060606,0.022727272727272728
11306,11,306,3,1644,0,362,0,28,334,214,120,32,548.0,0.0,0.22019464720194648,0.0,0.0170316301703163,0.20316301703163017,0.13017031630170317,0.072992700729927,0.019464720194647202
11307,11,307,3,1693,0,390,0,21,369,244,125,40,564.3333333333334,0.0,0.2303603071470762,0.0,0.012404016538688719,0.21795629060838748,0.14412285883047843,0.07383343177790903,0.02362669816893089
11308,11,308,3,1218,0,282,1,21,261,160,101,26,406.0,0.0,0.2315270935960591,0.0008210180623973727,0.017241379310344827,0.21428571428571427,0.13136288998357964,0.08292282430213464,0.021346469622331693
11309,11,309,3,1516,0,332,3,21,311,204,107,30,505.3333333333333,0.0,0.21899736147757257,0.001978891820580475,0.013852242744063324,0.20514511873350924,0.1345646437994723,0.07058047493403694,0.01978891820580475
11310,11,310,3,1578,0,352,0,31,321,206,115,45,526.0,0.0,0.22306717363751585,0.0,0.01964512040557668,0.20342205323193915,0.13054499366286437,0.07287705956907478,0.028517110266159697
11311,11,311,3,1204,0,324,3,33,291,190,101,29,401.3333333333333,0.0,0.2691029900332226,0.0024916943521594683,0.027408637873754152,0.24169435215946844,0.15780730897009967,0.08388704318936877,0.02408637873754153
11312,11,312,3,1658,0,512,2,38,474,246,228,35,552.6666666666666,0.0,0.3088057901085645,0.0012062726176115801,0.022919179734620022,0.2858866103739445,0.14837153196622438,0.13751507840772015,0.021109770808202654
11313,11,313,3,709,0,173,0,11,162,92,70,15,236.33333333333334,0.0,0.24400564174894218,0.0,0.015514809590973202,0.22849083215796898,0.12976022566995768,0.09873060648801128,0.021156558533145273
11314,11,314,3,1301,0,394,3,42,352,134,218,52,433.6666666666667,0.0,0.30284396617986165,0.0023059185242121443,0.03228285933897002,0.27056110684089163,0.10299769408147579,0.16756341275941583,0.03996925441967717
11315,11,315,3,1570,0,436,1,42,394,263,131,41,523.3333333333334,0.0,0.27770700636942675,0.0006369426751592356,0.0267515923566879,0.25095541401273885,0.16751592356687897,0.08343949044585987,0.026114649681528664
11316,11,316,3,1688,0,434,0,26,408,255,153,34,562.6666666666666,0.0,0.2571090047393365,0.0,0.015402843601895734,0.24170616113744076,0.15106635071090047,0.09063981042654029,0.02014218009478673
11317,11,317,3,1028,0,284,5,46,238,153,85,28,342.6666666666667,0.0,0.27626459143968873,0.0048638132295719845,0.04474708171206226,0.23151750972762647,0.14883268482490272,0.08268482490272373,0.027237354085603113
11318,11,318,3,1105,0,227,0,11,216,156,60,21,368.3333333333333,0.0,0.20542986425339366,0.0,0.009954751131221719,0.19547511312217195,0.1411764705882353,0.05429864253393665,0.019004524886877826
11319,11,319,3,1593,0,316,1,25,291,197,94,19,531.0,0.0,0.19836785938480853,0.0006277463904582549,0.015693659761456372,0.18267419962335216,0.12366603892027621,0.059008160703075956,0.011927181418706842
11320,11,320,3,1805,0,507,1,45,462,324,138,53,601.6666666666666,0.0,0.2808864265927978,0.000554016620498615,0.024930747922437674,0.2559556786703601,0.17950138504155125,0.07645429362880886,0.029362880886426593
11321,11,321,3,1725,0,587,0,68,519,344,175,81,575.0,0.0,0.3402898550724638,0.0,0.03942028985507246,0.3008695652173913,0.19942028985507246,0.10144927536231885,0.04695652173913043
113A,11,3A,3,0,0,535,535,28,507,284,223,32,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
113B,11,3B,3,0,0,547,547,39,508,300,208,38,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
113C,11,3C,3,0,0,623,623,28,595,257,338,33,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
113D,11,3D,3,0,0,630,630,65,565,303,262,55,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
113E,11,3E,3,0,0,601,601,87,514,313,201,63,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
11401,11,401,4,1677,0,464,1,42,422,272,150,45,419.25,0.0,0.2766845557543232,0.0005963029218843172,0.025044722719141325,0.2516398330351819,0.16219439475253428,0.08944543828264759,0.026833631484794274
11402,11,402,4,1104,0,349,2,13,336,246,90,24,276.0,0.0,0.3161231884057971,0.0018115942028985507,0.01177536231884058,0.30434782608695654,0.22282608695652173,0.08152173913043478,0.021739130434782608
11403,11,403,4,1488,0,491,1,37,454,304,150,52,372.0,0.0,0.3299731182795699,0.0006720430107526882,0.02486559139784946,0.30510752688172044,0.20430107526881722,0.10080645161290322,0.03494623655913978
11404,11,404,4,1694,0,598,0,55,543,349,194,60,423.5,0.0,0.3530106257378985,0.0,0.032467532467532464,0.320543093270366,0.20602125147579692,0.11452184179456906,0.03541912632821724
11405,11,405,4,1475,0,397,0,31,366,224,142,43,368.75,0.0,0.26915254237288133,0.0,0.021016949152542375,0.24813559322033898,0.151864406779661,0.09627118644067796,0.029152542372881354
11406,11,406,4,1586,0,476,2,36,440,281,159,43,396.5,0.0,0.30012610340479196,0.0012610340479192938,0.02269861286254729,0.27742749054224464,0.17717528373266078,0.10025220680958385,0.02711223203026482
11407,11,407,4,1177,0,348,0,31,317,218,99,34,294.25,0.0,0.29566694987255737,0.0,0.026338147833474938,0.26932880203908244,0.18521665250637212,0.08411214953271028,0.02888700084961767
11408,11,408,4,1322,0,392,1,33,359,228,131,23,330.5,0.0,0.29652042360060515,0.0007564296520423601,0.024962178517397883,0.27155824508320725,0.17246596066565809,0.09909228441754916,0.01739788199697428
11409,11,409,4,1928,0,680,6,36,644,483,161,50,482.0,0.0,0.35269709543568467,0.0031120331950207467,0.01867219917012448,0.33402489626556015,0.2505186721991701,0.08350622406639004,0.025933609958506226
11410,11,410,4,1605,0,527,2,33,494,372,122,50,401.25,0.0,0.3283489096573209,0.0012461059190031153,0.020560747663551402,0.30778816199376946,0.23177570093457944,0.07601246105919003,0.03115264797507788
11411,11,411,4,1215,0,487,2,17,470,317,153,38,303.75,0.0,0.4008230452674897,0.0016460905349794238,0.013991769547325103,0.3868312757201646,0.2609053497942387,0.1259259259259259,0.031275720164609055
11412,11,412,4,1836,0,718,1,35,683,466,217,41,459.0,0.0,0.39106753812636164,0.0005446623093681918,0.01906318082788671,0.3720043572984749,0.25381263616557737,0.11819172113289761,0.022331154684095862
11413,11,413,4,1156,0,349,4,24,325,195,130,32,289.0,0.0,0.30190311418685123,0.0034602076124567475,0.020761245674740483,0.2811418685121107,0.16868512110726644,0.11245674740484429,0.02768166089965398
11414,11,414,4,1864,0,681,3,39,642,417,225,48,466.0,0.0,0.365343347639485,0.001609442060085837,0.02092274678111588,0.3444206008583691,0.22371244635193133,0.12070815450643776,0.02575107296137339
11415,11,415,4,1792,0,548,4,17,531,396,135,41,448.0,0.0,0.30580357142857145,0.002232142857142857,0.009486607142857142,0.2963169642857143,0.22098214285714285,0.07533482142857142,0.022879464285714284
11416,11,416,4,1744,0,553,2,20,533,383,150,46,436.0,0.0,0.3170871559633027,0.0011467889908256881,0.011467889908256881,0.30561926605504586,0.21961009174311927,0.0860091743119266,0.026376146788990827
11417,11,417,4,1828,0,650,3,30,620,467,153,39,457.0,0.0,0.35557986870897157,0.0016411378555798686,0.016411378555798686,0.33916849015317285,0.25547045951859954,0.0836980306345733,0.021334792122538294
11418,11,418,4,1510,0,548,1,43,505,300,205,65,377.5,0.0,0.3629139072847682,0.0006622516556291391,0.02847682119205298,0.3344370860927152,0.1986754966887417,0.1357615894039735,0.04304635761589404
11419,11,419,4,1344,0,347,0,23,324,200,124,34,336.0,0.0,0.25818452380952384,0.0,0.01711309523809524,0.24107142857142858,0.1488095238095238,0.09226190476190477,0.025297619047619048
11420,11,420,4,1139,0,428,1,43,385,272,113,43,284.75,0.0,0.37576821773485514,0.000877963125548727,0.03775241439859526,0.33801580333625986,0.23880597014925373,0.09920983318700614,0.03775241439859526
11421,11,421,4,1190,0,455,2,25,430,137,293,47,297.5,0.0,0.38235294117647056,0.0016806722689075631,0.02100840336134454,0.36134453781512604,0.11512605042016806,0.246218487394958,0.03949579831932773
11422,11,422,4,1070,0,307,0,18,289,189,100,26,267.5,0.0,0.2869158878504673,0.0,0.016822429906542057,0.27009345794392525,0.1766355140186916,0.09345794392523364,0.024299065420560748
114A,11,4A,4,0,0,707,707,61,646,384,262,57,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
114B,11,4B,4,0,0,652,652,50,602,354,248,55,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
114C,11,4C,4,0,0,768,768,38,730,472,258,46,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
114D,11,4D,4,0,0,637,637,30,607,401,206,36,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
114E,11,4E,4,0,0,484,484,41,443,197,246,40,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
114F,11,4F,4,0,0,479,479,26,453,306,147,35,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
11501,11,501,5,1192,0,282,1,28,254,161,93,35,238.4,0.0,0.23657718120805368,0.0008389261744966443,0.02348993288590604,0.21308724832214765,0.13506711409395974,0.07802013422818792,0.02936241610738255
11502,11,502,5,1766,0,464,0,36,428,296,132,42,353.2,0.0,0.2627406568516421,0.0,0.020385050962627407,0.24235560588901472,0.16761041902604756,0.07474518686296716,0.02378255945639864
11503,11,503,5,940,0,253,1,19,234,163,71,27,188.0,0.0,0.2691489361702128,0.0010638297872340426,0.02021276595744681,0.24893617021276596,0.17340425531914894,0.07553191489361702,0.02872340425531915
11504,11,504,5,1756,0,538,3,18,520,401,119,40,351.2,0.0,0.30637813211845105,0.0017084282460136675,0.010250569476082005,0.296127562642369,0.22835990888382687,0.06776765375854214,0.022779043280182234
11505,11,505,5,1473,0,381,2,19,362,244,118,29,294.6,0.0,0.25865580448065173,0.0013577732518669382,0.012898845892735914,0.24575695858791582,0.16564833672776647,0.08010862186014936,0.019687712152070606
11506,11,506,5,1705,0,497,2,26,471,314,157,43,341.0,0.0,0.29149560117302054,0.0011730205278592375,0.015249266862170088,0.27624633431085044,0.1841642228739003,0.09208211143695015,0.025219941348973606
11507,11,507,5,1714,0,520,0,48,472,315,157,59,342.8,0.0,0.3033838973162194,0.0,0.028004667444574097,0.27537922987164526,0.1837806301050175,0.09159859976662778,0.03442240373395566
11508,11,508,5,1805,0,586,0,39,547,320,227,59,361.0,0.0,0.32465373961218835,0.0,0.021606648199445983,0.3030470914127424,0.1772853185595568,0.1257617728531856,0.032686980609418284
11509,11,509,5,1620,0,429,2,44,385,278,107,48,324.0,0.0,0.26481481481481484,0.0012345679012345679,0.027160493827160494,0.23765432098765432,0.17160493827160495,0.06604938271604938,0.02962962962962963
11510,11,510,5,1611,0,544,4,19,525,414,111,30,322.2,0.0,0.3376784605834885,0.002482929857231533,0.011793916821849782,0.3258845437616387,0.2569832402234637,0.06890130353817504,0.0186219739292365
11511,11,511,5,1726,0,535,2,27,508,357,151,48,345.2,0.0,0.30996523754345306,0.0011587485515643105,0.015643105446118192,0.2943221320973349,0.20683661645422943,0.08748551564310544,0.027809965237543453
11512,11,512,5,2105,0,738,15,27,711,521,190,52,421.0,0.0,0.3505938242280285,0.007125890736342043,0.012826603325415678,0.33776722090261285,0.2475059382422803,0.09026128266033254,0.02470308788598575
11513,11,513,5,1872,0,595,1,19,576,419,157,38,374.4,0.0,0.3178418803418803,0.0005341880341880342,0.01014957264957265,0.3076923076923077,0.22382478632478633,0.08386752136752136,0.0202991452991453
11514,11,514,5,1940,0,605,3,27,578,401,177,59,388.0,0.0,0.3118556701030928,0.0015463917525773195,0.013917525773195877,0.2979381443298969,0.20670103092783504,0.09123711340206185,0.030412371134020618
11515,11,515,5,1831,0,614,2,64,550,350,200,78,366.2,0.0,0.3353358820316767,0.0010922992900054614,0.034953577280174765,0.3003823047515019,0.19115237575095576,0.10922992900054615,0.042599672310213
11516,11,516,5,1314,0,353,1,41,312,233,79,39,262.8,0.0,0.2686453576864536,0.00076103500761035,0.03120243531202435,0.2374429223744292,0.17732115677321156,0.06012176560121765,0.02968036529680365
11517,11,517,5,1560,0,744,12,14,730,582,148,35,312.0,0.0,0.47692307692307695,0.007692307692307693,0.008974358974358974,0.46794871794871795,0.3730769230769231,0.09487179487179487,0.022435897435897436
11518,11,518,5,989,0,412,7,10,402,319,83,17,197.8,0.0,0.416582406471183,0.007077856420626896,0.010111223458038422,0.4064711830131446,0.3225480283114257,0.0839231547017189,0.017189079878665317
11519,11,519,5,1846,0,731,8,23,708,566,142,43,369.2,0.0,0.3959913326110509,0.004333694474539545,0.012459371614301192,0.38353196099674974,0.3066088840736728,0.07692307692307693,0.023293607800650054
115A,11,5A,5,0,0,750,750,40,710,539,171,64,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
115B,11,5B,5,0,0,780,780,43,737,515,222,37,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
115C,11,5C,5,0,0,675,675,51,624,402,222,48,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
115D,11,5D,5,0,0,665,665,63,602,367,235,57,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
115E,11,5E,5,0,0,446,446,29,417,250,167,18,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
11601,11,601,6,1803,0,624,0,76,548,360,188,104,300.5,0.0,0.34608985024958405,0.0,0.04215196894065446,0.30393788130892957,0.19966722129783693,0.10427066001109263,0.057681641708264
11602,11,602,6,1461,0,531,6,36,495,313,182,53,243.5,0.0,0.36344969199178645,0.004106776180698152,0.024640657084188913,0.33880903490759756,0.21423682409308692,0.12457221081451061,0.03627652292950034
11603,11,603,6,1636,0,489,1,42,447,289,158,61,272.6666666666667,0.0,0.2988997555012225,0.0006112469437652812,0.02567237163814181,0.2732273838630807,0.17665036674816625,0.09657701711491443,0.03728606356968215
11604,11,604,6,1547,0,553,0,48,505,325,180,49,257.8333333333333,0.0,0.3574660633484163,0.0,0.031027795733678087,0.3264382676147382,0.21008403361344538,0.11635423400129283,0.03167420814479638
11605,11,605,6,1648,0,485,2,78,407,211,196,78,274.6666666666667,0.0,0.2942961165048544,0.0012135922330097086,0.04733009708737864,0.24696601941747573,0.12803398058252427,0.11893203883495146,0.04733009708737864
11606,11,606,6,1612,0,527,3,53,474,337,137,57,268.6666666666667,0.0,0.3269230769230769,0.0018610421836228288,0.03287841191066997,0.29404466501240695,0.20905707196029777,0.08498759305210918,0.03535980148883375
11607,11,607,6,886,0,251,1,31,220,139,81,35,147.66666666666666,0.0,0.2832957110609481,0.001128668171557562,0.034988713318284424,0.24830699774266365,0.15688487584650113,0.09142212189616253,0.039503386004514675
11608,11,608,6,1463,0,456,3,51,405,277,128,47,243.83333333333334,0.0,0.3116883116883117,0.002050580997949419,0.034859876965140126,0.2768284347231716,0.18933697881066303,0.08749145591250855,0.03212576896787423
11609,11,609,6,1180,0,358,0,24,334,241,93,37,196.66666666666666,0.0,0.30338983050847457,0.0,0.020338983050847456,0.2830508474576271,0.20423728813559322,0.0788135593220339,0.03135593220338983
11610,11,610,6,1509,0,477,5,38,439,277,162,35,251.5,0.0,0.31610337972166996,0.0033134526176275677,0.025182239893969515,0.29092113982770046,0.18356527501656728,0.1073558648111332,0.023194168323392977
11611,11,611,6,1098,0,451,2,19,432,303,129,20,183.0,0.0,0.4107468123861566,0.0018214936247723133,0.017304189435336976,0.39344262295081966,0.27595628415300544,0.11748633879781421,0.018214936247723135
11612,11,612,6,1727,0,787,6,65,722,432,290,75,287.8333333333333,0.0,0.45570353213665316,0.003474232773595831,0.03763752171395483,0.4180660104226983,0.2501447596988998,0.1679212507237985,0.04342790966994789
11613,11,613,6,1236,0,538,3,25,513,366,147,45,206.0,0.0,0.43527508090614886,0.0024271844660194173,0.020226537216828478,0.41504854368932037,0.2961165048543689,0.11893203883495146,0.03640776699029126
11614,11,614,6,993,0,482,1,21,461,284,177,27,165.5,0.0,0.48539778449144005,0.0010070493454179255,0.021148036253776436,0.46424974823766363,0.28600201409869086,0.1782477341389728,0.027190332326283987
11615,11,615,6,1377,0,612,5,39,573,374,199,65,229.5,0.0,0.4444444444444444,0.0036310820624546117,0.02832244008714597,0.41612200435729846,0.2716049382716049,0.14451706608569354,0.04720406681190995
11616,11,616,6,1765,0,834,14,35,799,549,250,63,294.1666666666667,0.0,0.4725212464589235,0.00793201133144476,0.019830028328611898,0.4526912181303116,0.3110481586402266,0.141643059490085,0.035694050991501414
11617,11,617,6,1029,0,555,2,22,533,356,177,36,171.5,0.0,0.5393586005830904,0.001943634596695821,0.021379980563654033,0.5179786200194364,0.3459669582118562,0.17201166180758018,0.03498542274052478
11618,11,618,6,970,0,398,2,32,366,237,129,37,161.66666666666666,0.0,0.41030927835051545,0.002061855670103093,0.032989690721649485,0.37731958762886597,0.2443298969072165,0.13298969072164948,0.03814432989690722
11619,11,619,6,2102,0,1085,10,41,1044,602,442,43,350.3333333333333,0.0,0.5161750713606089,0.004757373929590866,0.01950523311132255,0.4966698382492864,0.28639391056137015,0.21027592768791628,0.020456707897240724
11620,11,620,6,1210,0,567,4,31,536,345,191,37,201.66666666666666,0.0,0.46859504132231405,0.003305785123966942,0.0256198347107438,0.44297520661157025,0.28512396694214875,0.1578512396694215,0.030578512396694214
11621,11,621,6,884,0,465,3,20,445,286,159,33,147.33333333333334,0.0,0.5260180995475113,0.003393665158371041,0.02262443438914027,0.503393665158371,0.3235294117647059,0.17986425339366516,0.03733031674208145
11622,11,622,6,1794,0,961,9,39,922,592,330,53,299.0,0.0,0.5356744704570792,0.005016722408026756,0.021739130434782608,0.5139353400222966,0.32998885172798215,0.18394648829431437,0.029542920847268672
116A,11,6A,6,0,0,798,798,32,766,458,308,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
116B,11,6B,6,0,0,722,722,56,666,370,296,53,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
116C,11,6C,6,0,0,631,631,56,575,340,235,40,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
116D,11,6D,6,0,0,925,925,54,871,559,312,51,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
116E,11,6E,6,0,0,897,897,67,830,498,332,73,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
12101,12,101,1,983,0,337,3,20,317,178,139,21,983.0,0.0,0.34282807731434384,0.003051881993896236,0.02034587995930824,0.3224821973550356,0.18107833163784334,0.14140386571719227,0.021363173957273652
12102,12,102,1,864,0,232,0,21,211,149,62,19,864.0,0.0,0.26851851851851855,0.0,0.024305555555555556,0.24421296296296297,0.1724537037037037,0.07175925925925926,0.02199074074074074
12103,12,103,1,784,0,228,2,13,215,147,68,29,784.0,0.0,0.29081632653061223,0.002551020408163265,0.016581632653061226,0.274234693877551,0.1875,0.08673469387755102,0.036989795918367346
12104,12,104,1,833,0,221,0,10,211,145,66,21,833.0,0.0,0.2653061224489796,0.0,0.012004801920768308,0.2533013205282113,0.17406962785114047,0.07923169267707082,0.025210084033613446
12105,12,105,1,737,0,150,1,10,140,97,43,12,737.0,0.0,0.20352781546811397,0.0013568521031207597,0.013568521031207599,0.18995929443690637,0.13161465400271372,0.05834464043419267,0.016282225237449117
