address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_grüne,party_grüne_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
04B2A,04,Charlottenburg-Wilmersdorf,2A,B,042A,W,2,80,0,1001,11,990,429,43.3,215,21.7,35,3.5,112,11.3,46,4.6,128,12.9,25,2.5
04B2B,04,Charlottenburg-Wilmersdorf,2B,B,042B,W,2,80,0,880,6,874,375,42.9,192,22.0,43,4.9,97,11.1,53,6.1,89,10.2,25,2.9
04B2C,04,Charlottenburg-Wilmersdorf,2C,B,042C,W,2,80,0,710,7,703,284,40.4,161,22.9,28,4.0,94,13.4,25,3.6,90,12.8,21,3.0
04B2D,04,Charlottenburg-Wilmersdorf,2D,B,042D,W,2,80,0,820,16,804,332,41.3,211,26.2,40,5.0,108,13.4,26,3.2,54,6.7,33,4.1
04B2E,04,Charlottenburg-Wilmersdorf,2E,B,042E,W,2,80,0,1048,19,1029,412,40.0,270,26.2,63,6.1,131,12.7,38,3.7,63,6.1,52,5.1
04B2F,04,Charlottenburg-Wilmersdorf,2F,B,042F,W,2,80,0,815,6,809,348,43.0,190,23.5,32,4.0,101,12.5,41,5.1,80,9.9,17,2.1
04B2G,04,Charlottenburg-Wilmersdorf,2G,B,042G,W,2,80,0,997,5,992,415,41.8,251,25.3,46,4.6,124,12.5,40,4.0,90,9.1,26,2.6
04B2H,04,Charlottenburg-Wilmersdorf,2H,B,042H,W,2,80,0,1032,6,1026,370,36.1,228,22.2,88,8.6,181,17.6,38,3.7,81,7.9,40,3.9
04B2J,04,Charlottenburg-Wilmersdorf,2J,B,042J,W,2,80,0,971,9,962,364,37.8,247,25.7,52,5.4,144,15.0,28,2.9,95,9.9,32,3.3
04B3A,04,Charlottenburg-Wilmersdorf,3A,B,043A,W,3,80,0,1033,13,1020,286,28.0,289,28.3,91,8.9,232,22.7,31,3.0,50,4.9,41,4.0
04B3B,04,Charlottenburg-Wilmersdorf,3B,B,043B,W,3,80,0,972,12,960,214,22.3,245,25.5,109,11.4,263,27.4,32,3.3,55,5.7,42,4.4
04B3C,04,Charlottenburg-Wilmersdorf,3C,B,043C,W,3,80,0,1000,7,993,301,30.3,287,28.9,94,9.5,162,16.3,43,4.3,56,5.6,50,5.0
04B3D,04,Charlottenburg-Wilmersdorf,3D,B,043D,W,3,80,0,1017,12,1005,294,29.3,254,25.3,93,9.3,235,23.4,29,2.9,61,6.1,39,3.9
04B3E,04,Charlottenburg-Wilmersdorf,3E,B,043E,W,3,80,0,954,7,947,307,32.4,240,25.3,78,8.2,207,21.9,24,2.5,62,6.5,29,3.1
04B3F,04,Charlottenburg-Wilmersdorf,3F,B,043F,W,3,80,0,916,8,908,236,26.0,252,27.8,92,10.1,207,22.8,29,3.2,61,6.7,31,3.4
04B3G,04,Charlottenburg-Wilmersdorf,3G,B,043G,W,3,80,0,1048,19,1029,292,28.4,285,27.7,87,8.5,226,22.0,29,2.8,65,6.3,45,4.4
04B3H,04,Charlottenburg-Wilmersdorf,3H,B,043H,W,3,80,0,725,4,721,238,33.0,193,26.8,48,6.7,117,16.2,26,3.6,67,9.3,32,4.4
04B4A,04,Charlottenburg-Wilmersdorf,4A,B,044A,W,4,80,0,830,8,822,265,32.2,233,28.3,62,7.5,142,17.3,19,2.3,57,6.9,44,5.4
04B4B,04,Charlottenburg-Wilmersdorf,4B,B,044B,W,4,80,0,1124,12,1112,370,33.3,295,26.5,85,7.6,195,17.5,38,3.4,89,8.0,40,3.6
04B4C,04,Charlottenburg-Wilmersdorf,4C,B,044C,W,4,80,0,974,15,959,314,32.7,262,27.3,73,7.6,174,18.1,37,3.9,67,7.0,32,3.3
04B4D,04,Charlottenburg-Wilmersdorf,4D,B,044D,W,4,80,0,1151,12,1139,317,27.8,313,27.5,80,7.0,247,21.7,40,3.5,76,6.7,66,5.8
04B4E,04,Charlottenburg-Wilmersdorf,4E,B,044E,W,4,80,0,947,6,941,294,31.2,225,23.9,66,7.0,189,20.1,37,3.9,93,9.9,37,3.9
04B4F,04,Charlottenburg-Wilmersdorf,4F,B,044F,W,4,80,0,1037,10,1027,329,32.0,243,23.7,58,5.6,200,19.5,38,3.7,122,11.9,37,3.6
04B4G,04,Charlottenburg-Wilmersdorf,4G,B,044G,W,4,80,0,982,12,970,329,33.9,244,25.2,47,4.8,158,16.3,33,3.4,138,14.2,21,2.2
04B4H,04,Charlottenburg-Wilmersdorf,4H,B,044H,W,4,80,0,999,10,989,395,39.9,207,20.9,51,5.2,157,15.9,45,4.6,107,10.8,27,2.7
04B5A,04,Charlottenburg-Wilmersdorf,5A,B,045A,W,5,80,0,849,1,848,405,47.8,141,16.6,35,4.1,78,9.2,25,2.9,139,16.4,25,2.9
04B5B,04,Charlottenburg-Wilmersdorf,5B,B,045B,W,5,80,0,961,9,952,404,42.4,211,22.2,58,6.1,103,10.8,34,3.6,105,11.0,37,3.9
04B5C,04,Charlottenburg-Wilmersdorf,5C,B,045C,W,5,80,0,885,5,880,275,31.3,221,25.1,49,5.6,155,17.6,59,6.7,81,9.2,40,4.5
04B5D,04,Charlottenburg-Wilmersdorf,5D,B,045D,W,5,80,0,1033,11,1022,340,33.3,271,26.5,75,7.3,166,16.2,46,4.5,92,9.0,32,3.1
04B5E,04,Charlottenburg-Wilmersdorf,5E,B,045E,W,5,80,0,914,12,902,334,37.0,234,25.9,66,7.3,118,13.1,36,4.0,71,7.9,43,4.8
04B5F,04,Charlottenburg-Wilmersdorf,5F,B,045F,W,5,80,0,978,14,964,356,36.9,257,26.7,68,7.1,115,11.9,46,4.8,85,8.8,37,3.8
04B5G,04,Charlottenburg-Wilmersdorf,5G,B,045G,W,5,80,0,772,8,764,394,51.6,111,14.5,20,2.6,54,7.1,33,4.3,137,17.9,15,2.0
04B5H,04,Charlottenburg-Wilmersdorf,5H,B,045H,W,5,80,0,813,7,806,414,51.4,117,14.5,22,2.7,58,7.2,35,4.3,143,17.7,17,2.1
04B5J,04,Charlottenburg-Wilmersdorf,5J,B,045J,W,5,80,0,1081,11,1070,509,47.6,192,17.9,45,4.2,93,8.7,46,4.3,154,14.4,31,2.9
04B6A,04,Charlottenburg-Wilmersdorf,6A,B,046A,W,6,80,0,1146,4,1142,439,38.4,269,23.6,63,5.5,176,15.4,51,4.5,118,10.3,26,2.3
04B6B,04,Charlottenburg-Wilmersdorf,6B,B,046B,W,6,80,0,856,5,851,259,30.4,250,29.4,48,5.6,146,17.2,42,4.9,72,8.5,34,4.0
04B6C,04,Charlottenburg-Wilmersdorf,6C,B,046C,W,6,80,0,1122,3,1119,367,32.8,294,26.3,69,6.2,206,18.4,54,4.8,81,7.2,48,4.3
04B6D,04,Charlottenburg-Wilmersdorf,6D,B,046D,W,6,80,0,1018,11,1007,316,31.4,255,25.3,71,7.1,201,20.0,39,3.9,83,8.2,42,4.2
04B6E,04,Charlottenburg-Wilmersdorf,6E,B,046E,W,6,80,0,1109,10,1099,339,30.8,299,27.2,86,7.8,206,18.7,47,4.3,80,7.3,42,3.8
04B6F,04,Charlottenburg-Wilmersdorf,6F,B,046F,W,6,80,0,922,10,912,294,32.2,227,24.9,70,7.7,178,19.5,30,3.3,70,7.7,43,4.7
04B6G,04,Charlottenburg-Wilmersdorf,6G,B,046G,W,6,80,0,978,7,971,283,29.1,283,29.1,62,6.4,197,20.3,38,3.9,50,5.1,58,6.0
04B6H,04,Charlottenburg-Wilmersdorf,6H,B,046H,W,6,80,0,894,5,889,274,30.8,245,27.6,63,7.1,169,19.0,33,3.7,54,6.1,51,5.7
04B7A,04,Charlottenburg-Wilmersdorf,7A,B,047A,W,7,80,0,885,13,872,284,32.6,239,27.4,67,7.7,152,17.4,36,4.1,50,5.7,44,5.0
04B7B,04,Charlottenburg-Wilmersdorf,7B,B,047B,W,7,80,0,741,5,736,313,42.5,180,24.5,25,3.4,86,11.7,41,5.6,54,7.3,37,5.0
04B7C,04,Charlottenburg-Wilmersdorf,7C,B,047C,W,7,80,0,961,6,955,282,29.5,243,25.4,101,10.6,209,21.9,42,4.4,37,3.9,41,4.3
04B7D,04,Charlottenburg-Wilmersdorf,7D,B,047D,W,7,80,0,1108,23,1085,381,35.1,283,26.1,57,5.3,209,19.3,34,3.1,82,7.6,39,3.6
04B7E,04,Charlottenburg-Wilmersdorf,7E,B,047E,W,7,80,0,1080,8,1072,438,40.9,266,24.8,73,6.8,117,10.9,63,5.9,67,6.3,48,4.5
04B7F,04,Charlottenburg-Wilmersdorf,7F,B,047F,W,7,80,0,1154,19,1135,417,36.7,304,26.8,77,6.8,172,15.2,53,4.7,76,6.7,36,3.2
04B7G,04,Charlottenburg-Wilmersdorf,7G,B,047G,W,7,80,0,1130,14,1116,333,29.8,300,26.9,106,9.5,215,19.3,46,4.1,61,5.5,55,4.9
04B7H,04,Charlottenburg-Wilmersdorf,7H,B,047H,W,7,80,0,922,5,917,387,42.2,203,22.1,49,5.3,119,13.0,35,3.8,98,10.7,26,2.8
04B8A,04,Charlottenburg-Wilmersdorf,8A,B,048A,W,1,80,0,886,1,885,311,35.1,224,25.3,68,7.7,170,19.2,26,2.9,50,5.6,36,4.1
04B8B,04,Charlottenburg-Wilmersdorf,8B,B,048B,W,1,80,0,998,12,986,295,29.9,244,24.7,93,9.4,175,17.7,46,4.7,66,6.7,67,6.8
04W101,04,Charlottenburg-Wilmersdorf,101,W,041A,W,1,78,1144,511,15,496,120,24.2,144,29.0,81,16.3,36,7.3,45,9.1,16,3.2,54,10.9
04W102,04,Charlottenburg-Wilmersdorf,102,W,041A,W,1,78,1126,548,10,538,168,31.2,183,34.0,70,13.0,29,5.4,28,5.2,16,3.0,44,8.2
04W103,04,Charlottenburg-Wilmersdorf,103,W,041B,W,1,78,1067,533,24,509,187,36.7,151,29.7,50,9.8,42,8.3,19,3.7,18,3.5,42,8.3
04W104,04,Charlottenburg-Wilmersdorf,104,W,041B,W,1,78,1018,481,19,462,148,32.0,132,28.6,62,13.4,36,7.8,32,6.9,10,2.2,42,9.1
04W105,04,Charlottenburg-Wilmersdorf,105,W,041B,W,1,78,1096,486,7,479,146,30.5,146,30.5,65,13.6,45,9.4,22,4.6,18,3.8,37,7.7
04W106,04,Charlottenburg-Wilmersdorf,106,W,041B,W,1,78,1481,727,19,708,237,33.5,230,32.5,79,11.2,42,5.9,48,6.8,28,4.0,44,6.2
04W107,04,Charlottenburg-Wilmersdorf,107,W,041A,W,1,78,1390,659,8,651,227,34.9,191,29.3,80,12.3,33,5.1,50,7.7,23,3.5,47,7.2
04W108,04,Charlottenburg-Wilmersdorf,108,W,041A,W,1,78,886,441,7,434,155,35.7,102,23.5,55,12.7,41,9.4,37,8.5,12,2.8,32,7.4
04W109,04,Charlottenburg-Wilmersdorf,109,W,041C,W,1,78,932,413,12,401,151,37.7,117,29.2,44,11.0,20,5.0,22,5.5,18,4.5,29,7.2
04W110,04,Charlottenburg-Wilmersdorf,110,W,041C,W,1,78,1256,633,7,626,230,36.7,185,29.6,79,12.6,44,7.0,28,4.5,18,2.9,42,6.7
04W111,04,Charlottenburg-Wilmersdorf,111,W,041C,W,1,78,1090,552,6,546,178,32.6,170,31.1,52,9.5,50,9.2,30,5.5,25,4.6,41,7.5
04W112,04,Charlottenburg-Wilmersdorf,112,W,041C,W,1,78,1311,667,23,644,132,20.5,203,31.5,117,18.2,86,13.4,46,7.1,9,1.4,51,7.9
04W113,04,Charlottenburg-Wilmersdorf,113,W,041E,W,1,78,1403,755,11,744,178,23.9,201,27.0,138,18.5,99,13.3,44,5.9,27,3.6,57,7.7
04W114,04,Charlottenburg-Wilmersdorf,114,W,041E,W,1,78,1300,654,10,644,170,26.4,193,30.0,71,11.0,85,13.2,40,6.2,23,3.6,62,9.6
04W115,04,Charlottenburg-Wilmersdorf,115,W,041D,W,1,78,1438,750,9,741,179,24.2,205,27.7,109,14.7,147,19.8,26,3.5,19,2.6,56,7.6
04W116,04,Charlottenburg-Wilmersdorf,116,W,041D,W,1,78,1308,719,7,712,158,22.2,198,27.8,102,14.3,135,19.0,35,4.9,31,4.4,53,7.4
04W117,04,Charlottenburg-Wilmersdorf,117,W,041D,W,1,78,1583,793,10,783,202,25.8,233,29.8,100,12.8,120,15.3,28,3.6,30,3.8,70,8.9
04W118,04,Charlottenburg-Wilmersdorf,118,W,041E,W,1,78,1550,750,29,721,175,24.3,218,30.2,99,13.7,114,15.8,31,4.3,24,3.3,60,8.3
04W201,04,Charlottenburg-Wilmersdorf,201,W,042A,W,2,80,943,522,3,519,184,35.5,130,25.0,41,7.9,70,13.5,33,6.4,40,7.7,21,4.0
04W202,04,Charlottenburg-Wilmersdorf,202,W,042A,W,2,80,1178,610,8,602,230,38.2,166,27.6,53,8.8,69,11.5,30,5.0,42,7.0,12,2.0
04W203,04,Charlottenburg-Wilmersdorf,203,W,042B,W,2,80,1500,754,5,749,323,43.1,174,23.2,44,5.9,67,8.9,51,6.8,66,8.8,24,3.2
04W204,04,Charlottenburg-Wilmersdorf,204,W,042B,W,2,80,1573,819,11,808,352,43.6,204,25.2,52,6.4,60,7.4,64,7.9,52,6.4,24,3.0
04W205,04,Charlottenburg-Wilmersdorf,205,W,042A,W,2,80,1447,797,8,789,356,45.1,187,23.7,56,7.1,68,8.6,47,6.0,57,7.2,18,2.3
04W206,04,Charlottenburg-Wilmersdorf,206,W,042D,W,2,80,1170,680,15,665,259,38.9,190,28.6,52,7.8,40,6.0,47,7.1,37,5.6,40,6.0
04W207,04,Charlottenburg-Wilmersdorf,207,W,042E,W,2,80,1181,621,9,612,206,33.7,159,26.0,64,10.5,73,11.9,30,4.9,38,6.2,42,6.9
04W208,04,Charlottenburg-Wilmersdorf,208,W,042E,W,2,80,1704,715,23,692,191,27.6,209,30.2,107,15.5,78,11.3,34,4.9,32,4.6,41,5.9
04W209,04,Charlottenburg-Wilmersdorf,209,W,042D,W,2,80,1127,594,4,590,218,36.9,164,27.8,38,6.4,82,13.9,32,5.4,28,4.7,28,4.7
04W210,04,Charlottenburg-Wilmersdorf,210,W,042D,W,2,80,1230,670,6,664,260,39.2,189,28.5,62,9.3,57,8.6,33,5.0,36,5.4,27,4.1
04W211,04,Charlottenburg-Wilmersdorf,211,W,042E,W,2,80,1402,799,6,793,297,37.5,208,26.2,62,7.8,90,11.3,37,4.7,65,8.2,34,4.3
04W212,04,Charlottenburg-Wilmersdorf,212,W,042F,W,2,80,1157,573,3,570,231,40.5,150,26.3,42,7.4,54,9.5,34,6.0,35,6.1,24,4.2
04W213,04,Charlottenburg-Wilmersdorf,213,W,042H,W,2,80,1630,826,4,822,338,41.1,229,27.9,38,4.6,82,10.0,52,6.3,57,6.9,26,3.2
04W214,04,Charlottenburg-Wilmersdorf,214,W,042H,W,2,80,1180,580,13,567,143,25.2,172,30.3,79,13.9,84,14.8,26,4.6,14,2.5,49,8.6
04W215,04,Charlottenburg-Wilmersdorf,215,W,042H,W,2,80,1676,857,21,836,157,18.8,293,35.0,120,14.4,169,20.2,31,3.7,20,2.4,46,5.5
04W216,04,Charlottenburg-Wilmersdorf,216,W,042G,W,2,80,1078,600,9,591,226,38.2,158,26.7,29,4.9,74,12.5,33,5.6,53,9.0,18,3.0
04W217,04,Charlottenburg-Wilmersdorf,217,W,042F,W,2,80,1472,810,10,800,329,41.1,206,25.8,46,5.8,98,12.3,42,5.3,54,6.8,25,3.1
04W218,04,Charlottenburg-Wilmersdorf,218,W,042G,W,2,80,1450,766,10,756,283,37.4,208,27.5,51,6.7,83,11.0,47,6.2,58,7.7,26,3.4
04W219,04,Charlottenburg-Wilmersdorf,219,W,042G,W,2,80,1201,634,10,624,196,31.4,172,27.6,48,7.7,84,13.5,53,8.5,41,6.6,30,4.8
04W220,04,Charlottenburg-Wilmersdorf,220,W,042C,W,2,80,1255,690,3,687,268,39.0,151,22.0,34,4.9,113,16.4,33,4.8,72,10.5,16,2.3
04W221,04,Charlottenburg-Wilmersdorf,221,W,042J,W,2,80,1240,589,3,586,211,36.0,160,27.3,45,7.7,70,11.9,38,6.5,37,6.3,25,4.3
04W222,04,Charlottenburg-Wilmersdorf,222,W,042J,W,2,80,840,467,9,458,121,26.4,116,25.3,53,11.6,84,18.3,27,5.9,18,3.9,39,8.5
04W223,04,Charlottenburg-Wilmersdorf,223,W,042J,W,2,80,1567,874,9,865,292,33.8,238,27.5,89,10.3,104,12.0,40,4.6,46,5.3,56,6.5
04W224,04,Charlottenburg-Wilmersdorf,224,W,042C,W,2,80,1094,635,9,626,208,33.2,156,24.9,32,5.1,120,19.2,25,4.0,56,8.9,29,4.6
04W301,04,Charlottenburg-Wilmersdorf,301,W,043A,W,3,80,1266,644,10,634,124,19.6,197,31.1,109,17.2,125,19.7,21,3.3,17,2.7,41,6.5
04W302,04,Charlottenburg-Wilmersdorf,302,W,043A,W,3,80,1111,580,3,577,128,22.2,180,31.2,70,12.1,112,19.4,22,3.8,29,5.0,36,6.2
04W303,04,Charlottenburg-Wilmersdorf,303,W,043A,W,3,80,1279,715,14,701,197,28.1,184,26.2,79,11.3,136,19.4,32,4.6,31,4.4,42,6.0
04W304,04,Charlottenburg-Wilmersdorf,304,W,043B,W,3,80,1196,648,6,642,149,23.2,159,24.8,103,16.0,123,19.2,33,5.1,28,4.4,47,7.3
04W305,04,Charlottenburg-Wilmersdorf,305,W,043B,W,3,80,1501,744,8,736,132,17.9,221,30.0,116,15.8,171,23.2,26,3.5,22,3.0,48,6.5
04W306,04,Charlottenburg-Wilmersdorf,306,W,043A,W,3,80,1092,640,5,635,76,12.0,196,30.9,96,15.1,183,28.8,13,2.0,17,2.7,54,8.5
04W307,04,Charlottenburg-Wilmersdorf,307,W,043B,W,3,80,1408,806,5,801,97,12.1,221,27.6,141,17.6,215,26.8,36,4.5,19,2.4,72,9.0
04W308,04,Charlottenburg-Wilmersdorf,308,W,043C,W,3,80,1579,874,10,864,258,29.9,276,31.9,122,14.1,91,10.5,47,5.4,34,3.9,36,4.2
04W309,04,Charlottenburg-Wilmersdorf,309,W,043C,W,3,80,1534,822,11,811,229,28.2,251,30.9,79,9.7,99,12.2,48,5.9,46,5.7,59,7.3
04W310,04,Charlottenburg-Wilmersdorf,310,W,043C,W,3,80,1093,617,8,609,150,24.6,172,28.2,68,11.2,128,21.0,21,3.4,35,5.7,35,5.7
04W311,04,Charlottenburg-Wilmersdorf,311,W,043D,W,3,80,1424,778,13,765,200,26.1,215,28.1,75,9.8,171,22.4,38,5.0,25,3.3,41,5.4
04W312,04,Charlottenburg-Wilmersdorf,312,W,043D,W,3,80,1206,638,7,631,155,24.6,176,27.9,79,12.5,113,17.9,22,3.5,50,7.9,36,5.7
04W313,04,Charlottenburg-Wilmersdorf,313,W,043E,W,3,80,1483,703,6,697,222,31.9,184,26.4,69,9.9,108,15.5,37,5.3,38,5.5,39,5.6
04W314,04,Charlottenburg-Wilmersdorf,314,W,043D,W,3,80,1409,789,6,783,203,25.9,208,26.6,101,12.9,157,20.1,31,4.0,38,4.9,45,5.7
04W315,04,Charlottenburg-Wilmersdorf,315,W,043F,W,3,80,1433,795,6,789,187,23.7,233,29.5,90,11.4,168,21.3,34,4.3,37,4.7,40,5.1
04W316,04,Charlottenburg-Wilmersdorf,316,W,043F,W,3,80,1242,659,4,655,202,30.8,173,26.4,62,9.5,113,17.3,42,6.4,30,4.6,33,5.0
04W317,04,Charlottenburg-Wilmersdorf,317,W,043E,W,3,80,1022,542,5,537,187,34.8,149,27.7,52,9.7,77,14.3,17,3.2,31,5.8,24,4.5
04W318,04,Charlottenburg-Wilmersdorf,318,W,043E,W,3,80,1176,659,7,652,105,16.1,207,31.7,77,11.8,189,29.0,29,4.4,18,2.8,27,4.1
04W319,04,Charlottenburg-Wilmersdorf,319,W,043F,W,3,80,927,474,4,470,109,23.2,149,31.7,52,11.1,102,21.7,21,4.5,16,3.4,21,4.5
04W320,04,Charlottenburg-Wilmersdorf,320,W,043G,W,3,80,1590,761,3,758,156,20.6,242,31.9,81,10.7,152,20.1,28,3.7,42,5.5,57,7.5
04W321,04,Charlottenburg-Wilmersdorf,321,W,043G,W,3,80,1260,589,4,585,153,26.2,176,30.1,68,11.6,99,16.9,22,3.8,46,7.9,21,3.6
04W322,04,Charlottenburg-Wilmersdorf,322,W,043H,W,3,80,1215,673,3,670,161,24.0,210,31.3,76,11.3,122,18.2,26,3.9,47,7.0,28,4.2
04W323,04,Charlottenburg-Wilmersdorf,323,W,043H,W,3,80,1536,772,4,768,219,28.5,199,25.9,89,11.6,116,15.1,51,6.6,60,7.8,34,4.4
04W324,04,Charlottenburg-Wilmersdorf,324,W,043G,W,3,80,1084,569,4,565,157,27.8,174,30.8,65,11.5,88,15.6,25,4.4,42,7.4,14,2.5
04W401,04,Charlottenburg-Wilmersdorf,401,W,044A,W,4,80,1479,786,6,780,190,24.4,220,28.2,105,13.5,134,17.2,48,6.2,29,3.7,54,6.9
04W402,04,Charlottenburg-Wilmersdorf,402,W,044B,W,4,80,1149,522,8,514,142,27.6,152,29.6,68,13.2,58,11.3,28,5.4,33,6.4,33,6.4
04W403,04,Charlottenburg-Wilmersdorf,403,W,044B,W,4,80,1438,600,7,593,156,26.3,177,29.8,73,12.3,69,11.6,39,6.6,29,4.9,50,8.4
04W404,04,Charlottenburg-Wilmersdorf,404,W,044D,W,4,80,1037,587,13,574,170,29.6,152,26.5,77,13.4,75,13.1,32,5.6,32,5.6,36,6.3
04W405,04,Charlottenburg-Wilmersdorf,405,W,044A,W,4,80,1124,587,9,578,132,22.8,184,31.8,84,14.5,102,17.6,29,5.0,12,2.1,35,6.1
04W406,04,Charlottenburg-Wilmersdorf,406,W,044A,W,4,80,1059,534,10,524,180,34.4,156,29.8,52,9.9,52,9.9,30,5.7,16,3.1,38,7.3
04W407,04,Charlottenburg-Wilmersdorf,407,W,044D,W,4,80,1327,661,6,655,140,21.4,208,31.8,89,13.6,129,19.7,30,4.6,27,4.1,32,4.9
04W408,04,Charlottenburg-Wilmersdorf,408,W,044C,W,4,80,1405,659,4,655,187,28.5,203,31.0,70,10.7,98,15.0,37,5.6,23,3.5,37,5.6
04W409,04,Charlottenburg-Wilmersdorf,409,W,044C,W,4,80,1278,669,8,661,184,27.8,204,30.9,63,9.5,103,15.6,31,4.7,46,7.0,30,4.5
04W410,04,Charlottenburg-Wilmersdorf,410,W,044D,W,4,80,1355,785,8,777,182,23.4,241,31.0,85,10.9,130,16.7,39,5.0,42,5.4,58,7.5
04W411,04,Charlottenburg-Wilmersdorf,411,W,044D,W,4,80,1397,773,6,767,213,27.8,233,30.4,80,10.4,124,16.2,39,5.1,37,4.8,41,5.3
04W412,04,Charlottenburg-Wilmersdorf,412,W,044C,W,4,80,1483,792,5,787,251,31.9,224,28.5,69,8.8,133,16.9,42,5.3,40,5.1,28,3.6
04W413,04,Charlottenburg-Wilmersdorf,413,W,044E,W,4,80,1227,604,4,600,145,24.2,177,29.5,62,10.3,124,20.7,23,3.8,35,5.8,34,5.7
04W414,04,Charlottenburg-Wilmersdorf,414,W,044E,W,4,80,1441,744,5,739,195,26.4,228,30.9,71,9.6,129,17.5,42,5.7,49,6.6,25,3.4
04W415,04,Charlottenburg-Wilmersdorf,415,W,044B,W,4,80,1521,738,5,733,202,27.6,227,31.0,69,9.4,125,17.1,39,5.3,48,6.5,23,3.1
04W416,04,Charlottenburg-Wilmersdorf,416,W,044F,W,4,80,1483,749,5,744,204,27.4,237,31.9,82,11.0,130,17.5,31,4.2,32,4.3,28,3.8
04W417,04,Charlottenburg-Wilmersdorf,417,W,044F,W,4,80,1090,576,6,570,159,27.9,162,28.4,47,8.2,94,16.5,35,6.1,55,9.6,18,3.2
04W418,04,Charlottenburg-Wilmersdorf,418,W,044F,W,4,80,1349,721,7,714,190,26.6,213,29.8,57,8.0,127,17.8,33,4.6,67,9.4,27,3.8
04W419,04,Charlottenburg-Wilmersdorf,419,W,044E,W,4,80,1252,646,5,641,159,24.8,193,30.1,59,9.2,121,18.9,21,3.3,52,8.1,36,5.6
04W420,04,Charlottenburg-Wilmersdorf,420,W,044H,W,4,80,1258,577,5,572,195,34.1,146,25.5,47,8.2,70,12.2,38,6.6,59,10.3,17,3.0
04W421,04,Charlottenburg-Wilmersdorf,421,W,044H,W,4,80,1192,543,10,533,148,27.8,157,29.5,46,8.6,84,15.8,31,5.8,38,7.1,29,5.4
04W422,04,Charlottenburg-Wilmersdorf,422,W,044G,W,4,80,906,422,1,421,149,35.4,116,27.6,29,6.9,61,14.5,16,3.8,38,9.0,12,2.9
04W423,04,Charlottenburg-Wilmersdorf,423,W,044H,W,4,80,1192,497,8,489,153,31.3,127,26.0,42,8.6,65,13.3,35,7.2,48,9.8,19,3.9
04W424,04,Charlottenburg-Wilmersdorf,424,W,044G,W,4,80,1252,680,6,674,219,32.5,212,31.5,51,7.6,92,13.6,27,4.0,45,6.7,28,4.2
04W425,04,Charlottenburg-Wilmersdorf,425,W,044G,W,4,80,1493,768,13,755,248,32.8,200,26.5,65,8.6,111,14.7,40,5.3,57,7.5,34,4.5
04W501,04,Charlottenburg-Wilmersdorf,501,W,045A,W,5,80,850,437,1,436,202,46.3,73,16.7,14,3.2,47,10.8,27,6.2,61,14.0,12,2.8
04W502,04,Charlottenburg-Wilmersdorf,502,W,045A,W,5,80,1145,554,3,551,255,46.3,111,20.1,16,2.9,53,9.6,23,4.2,80,14.5,13,2.4
04W503,04,Charlottenburg-Wilmersdorf,503,W,045A,W,5,80,965,476,6,470,209,44.5,115,24.5,22,4.7,23,4.9,27,5.7,63,13.4,11,2.3
04W504,04,Charlottenburg-Wilmersdorf,504,W,045B,W,5,80,1349,605,6,599,192,32.1,172,28.7,58,9.7,60,10.0,35,5.8,62,10.4,20,3.3
04W505,04,Charlottenburg-Wilmersdorf,505,W,045B,W,5,80,1071,572,9,563,149,26.5,160,28.4,73,13.0,71,12.6,22,3.9,41,7.3,47,8.3
04W506,04,Charlottenburg-Wilmersdorf,506,W,045C,W,5,80,1542,804,6,798,257,32.2,239,29.9,58,7.3,104,13.0,43,5.4,56,7.0,41,5.1
04W507,04,Charlottenburg-Wilmersdorf,507,W,045C,W,5,80,1023,494,4,490,155,31.6,134,27.3,46,9.4,54,11.0,42,8.6,30,6.1,29,5.9
04W508,04,Charlottenburg-Wilmersdorf,508,W,045C,W,5,80,1204,669,9,660,194,29.4,169,25.6,71,10.8,123,18.6,35,5.3,36,5.5,32,4.8
04W509,04,Charlottenburg-Wilmersdorf,509,W,045D,W,5,80,1398,698,5,693,221,31.9,158,22.8,85,12.3,121,17.5,38,5.5,51,7.4,19,2.7
04W510,04,Charlottenburg-Wilmersdorf,510,W,045D,W,5,80,1473,825,6,819,286,34.9,222,27.1,68,8.3,111,13.6,30,3.7,68,8.3,34,4.2
04W511,04,Charlottenburg-Wilmersdorf,511,W,045D,W,5,80,1263,673,11,662,237,35.8,172,26.0,59,8.9,76,11.5,36,5.4,51,7.7,31,4.7
04W512,04,Charlottenburg-Wilmersdorf,512,W,045F,W,5,80,1040,514,7,507,166,32.7,128,25.2,62,12.2,47,9.3,39,7.7,34,6.7,31,6.1
04W513,04,Charlottenburg-Wilmersdorf,513,W,045F,W,5,80,1435,685,11,674,217,32.2,213,31.6,51,7.6,74,11.0,38,5.6,52,7.7,29,4.3
04W514,04,Charlottenburg-Wilmersdorf,514,W,045F,W,5,80,1157,544,1,543,219,40.3,144,26.5,43,7.9,61,11.2,25,4.6,32,5.9,19,3.5
