address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,aufn
03W321,Zweitstimme,03,Pankow,321,W,033I,3,75,O,1447,882,565,0,666,5,664,2,80,97,76,170,135,11,16,5,0,2,0,1,0,1,2,64,3,1,
03W322,Zweitstimme,03,Pankow,322,W,033L,3,75,O,1232,679,553,0,550,6,549,1,64,127,70,135,83,17,3,1,0,1,6,0,0,0,1,41,0,0,
03W323,Zweitstimme,03,Pankow,323,W,033U,3,75,O,1108,560,548,0,492,7,489,3,80,134,57,106,31,28,2,4,3,1,9,0,0,0,0,32,1,1,
03W324,Zweitstimme,03,Pankow,324,W,033G,3,75,O,972,545,427,0,407,3,407,0,56,83,62,79,70,12,5,3,0,0,4,0,0,0,1,31,0,1,
03W325,Zweitstimme,03,Pankow,325,W,033E,3,75,O,1052,650,402,0,516,9,512,4,79,81,68,117,106,7,5,5,1,0,2,0,0,0,2,38,0,1,
03W326,Zweitstimme,03,Pankow,326,W,033T,3,75,O,1172,635,537,0,515,10,514,1,59,146,48,152,45,15,2,3,1,0,9,0,1,0,1,29,2,1,
03B3A,Zweitstimme,03,Pankow,3A,B,033A,3,75,O,0,0,0,0,949,949,946,3,138,106,176,180,150,31,20,7,2,3,8,0,1,0,0,119,2,3,
03B3B,Zweitstimme,03,Pankow,3B,B,033B,3,75,O,0,0,0,0,549,549,549,0,63,94,117,88,81,18,9,3,0,0,10,0,1,0,2,62,0,1,
03B3C,Zweitstimme,03,Pankow,3C,B,033C,3,75,O,0,0,0,0,527,527,527,0,84,136,66,125,42,15,5,5,2,1,4,0,1,0,2,39,0,0,
03B3D,Zweitstimme,03,Pankow,3D,B,033D,3,75,O,0,0,0,0,850,850,846,4,136,104,148,167,144,13,19,2,2,13,7,0,0,0,4,84,0,3,
03B3E,Zweitstimme,03,Pankow,3E,B,033E,3,75,O,0,0,0,0,857,857,852,5,150,120,165,190,104,21,15,12,1,4,5,1,1,0,3,60,0,0,
03B3F,Zweitstimme,03,Pankow,3F,B,033F,3,75,O,0,0,0,0,860,860,855,5,126,185,156,162,87,24,14,8,1,5,15,1,1,0,0,69,0,1,
03B3G,Zweitstimme,03,Pankow,3G,B,033G,3,75,O,0,0,0,0,741,741,740,1,129,153,106,159,73,20,11,8,2,5,8,1,1,1,1,57,0,5,
03B3H,Zweitstimme,03,Pankow,3H,B,033H,3,75,O,0,0,0,0,549,549,545,4,72,116,75,127,50,12,14,3,0,4,18,0,0,0,2,51,0,1,
03B3I,Zweitstimme,03,Pankow,3I,B,033I,3,75,O,0,0,0,0,533,533,533,0,70,110,66,149,48,11,12,4,2,1,5,0,1,1,0,52,0,1,
03B3K,Zweitstimme,03,Pankow,3K,B,033K,3,75,O,0,0,0,0,521,521,519,2,66,132,58,142,41,9,8,9,2,1,12,0,0,0,0,35,0,4,
03B3L,Zweitstimme,03,Pankow,3L,B,033L,3,75,O,0,0,0,0,527,527,524,3,80,141,73,130,26,22,2,6,0,1,6,0,0,0,2,34,0,1,
03B3M,Zweitstimme,03,Pankow,3M,B,033M,3,75,O,0,0,0,0,559,559,555,4,86,156,74,117,40,9,4,7,0,0,7,0,0,0,0,49,5,1,
03B3N,Zweitstimme,03,Pankow,3N,B,033N,3,75,O,0,0,0,0,588,588,584,4,92,144,88,148,33,17,8,4,0,1,5,0,0,0,1,41,0,2,
03B3P,Zweitstimme,03,Pankow,3P,B,033P,3,75,O,0,0,0,0,537,537,535,2,114,114,89,114,24,21,8,4,0,3,8,2,0,0,1,31,0,2,
03B3Q,Zweitstimme,03,Pankow,3Q,B,033Q,3,75,O,0,0,0,0,629,629,626,3,97,187,81,149,27,15,1,4,0,3,10,0,0,0,2,48,1,1,
03B3R,Zweitstimme,03,Pankow,3R,B,033R,3,75,O,0,0,0,0,527,527,527,0,74,141,64,160,21,6,1,5,0,0,7,1,0,1,0,44,1,1,
03B3S,Zweitstimme,03,Pankow,3S,B,033S,3,75,O,0,0,0,0,529,529,527,2,83,165,74,98,25,24,5,5,0,3,10,0,2,0,0,31,2,0,
03B3T,Zweitstimme,03,Pankow,3T,B,033T,3,75,O,0,0,0,0,859,859,857,2,153,223,111,225,40,22,17,2,2,3,6,1,0,0,1,48,1,2,
03B3U,Zweitstimme,03,Pankow,3U,B,033U,3,75,O,0,0,0,0,971,971,970,1,139,304,111,256,38,26,12,10,1,3,16,0,0,2,0,46,3,3,
03B3V,Zweitstimme,03,Pankow,3V,B,033V,3,75,O,0,0,0,0,565,565,564,1,80,149,112,107,29,27,8,5,0,0,7,0,1,0,1,36,0,2,
03W400,Zweitstimme,03,Pankow,400,W,034A,4,75,O,827,547,280,0,406,1,401,5,30,46,58,83,117,21,6,3,0,1,3,0,0,0,1,30,0,2,
03W401,Zweitstimme,03,Pankow,401,W,034B,4,75,O,1075,798,277,0,540,4,533,7,51,25,71,119,174,4,11,11,1,4,2,0,0,0,1,52,1,6,
03W402,Zweitstimme,03,Pankow,402,W,034A,4,75,O,1153,706,447,0,561,8,556,5,65,63,64,123,146,20,9,5,0,3,3,0,1,1,1,50,0,2,
03W403,Zweitstimme,03,Pankow,403,W,034C,4,75,O,1098,677,421,0,546,13,541,5,78,89,61,142,97,15,6,8,0,0,6,0,0,0,1,38,0,0,
03W404,Zweitstimme,03,Pankow,404,W,034C,4,75,O,869,578,291,0,436,1,434,2,59,112,51,110,51,18,7,4,0,2,3,0,0,0,0,17,0,0,
03W405,Zweitstimme,03,Pankow,405,W,034D,4,75,O,1322,902,420,0,604,8,600,4,72,73,59,136,160,14,9,6,2,3,1,0,1,0,1,61,0,2,
03W406,Zweitstimme,03,Pankow,406,W,034E,4,75,O,1219,804,415,0,554,3,551,3,80,29,87,115,149,18,4,3,1,1,1,0,0,0,1,61,0,1,
03W407,Zweitstimme,03,Pankow,407,W,034E,4,75,O,1416,990,426,0,743,14,741,2,80,31,80,159,248,17,17,7,1,2,4,0,0,0,2,89,1,3,
03W408,Zweitstimme,03,Pankow,408,W,034F,4,75,O,1257,969,288,0,622,3,618,4,93,27,81,114,192,11,13,5,1,3,2,1,2,0,3,68,1,1,
03W409,Zweitstimme,03,Pankow,409,W,034F,4,75,O,1271,770,501,0,620,11,612,8,70,76,105,108,154,15,10,2,0,5,3,1,0,0,2,58,0,3,
03W410,Zweitstimme,03,Pankow,410,W,034D,4,75,O,1265,792,473,0,588,6,585,3,63,75,41,164,147,15,12,5,1,3,5,1,0,0,2,50,0,1,
03W411,Zweitstimme,03,Pankow,411,W,034G,4,75,O,1011,636,375,0,520,0,519,1,48,23,91,71,189,9,13,5,0,8,6,0,1,0,2,52,0,1,
03W412,Zweitstimme,03,Pankow,412,W,034G,4,75,O,1270,731,539,0,608,5,607,1,70,65,117,63,190,32,7,2,1,2,5,0,0,1,0,51,0,1,
03W413,Zweitstimme,03,Pankow,413,W,034H,4,75,O,1423,920,503,0,759,10,754,5,77,43,138,96,267,38,10,1,2,3,4,0,0,0,1,73,0,1,
03W414,Zweitstimme,03,Pankow,414,W,034I,4,75,O,1501,866,635,0,751,3,747,4,81,67,171,84,221,33,12,4,1,3,5,0,0,0,2,61,0,2,
03W415,Zweitstimme,03,Pankow,415,W,034K,4,75,O,1358,885,473,0,758,3,754,4,83,82,166,106,212,25,13,5,2,3,2,0,0,0,1,53,0,1,
03W416,Zweitstimme,03,Pankow,416,W,034L,4,75,O,1383,797,586,0,611,11,608,3,85,94,106,142,109,13,8,6,0,2,5,0,0,0,1,36,0,1,
03W417,Zweitstimme,03,Pankow,417,W,034M,4,75,O,1496,942,554,0,648,6,645,3,81,40,81,114,204,17,12,3,1,4,7,1,1,1,2,72,2,2,
03W418,Zweitstimme,03,Pankow,418,W,034K,4,75,O,1390,987,403,0,671,5,663,8,82,61,148,82,198,26,9,1,1,5,2,0,1,1,1,45,0,0,
03W419,Zweitstimme,03,Pankow,419,W,034B,4,75,O,1349,828,521,0,621,2,610,11,75,65,72,138,140,24,8,4,3,7,2,0,0,0,1,70,0,1,
03W420,Zweitstimme,03,Pankow,420,W,034N,4,75,O,1198,762,436,0,553,7,549,4,70,109,63,116,101,15,4,8,1,0,4,1,0,0,0,54,0,3,
03W421,Zweitstimme,03,Pankow,421,W,034N,4,75,O,981,649,332,0,442,5,439,3,74,53,49,92,108,10,4,7,0,0,1,0,0,0,0,41,0,0,
03W422,Zweitstimme,03,Pankow,422,W,034L,4,75,O,1122,694,428,0,508,7,507,1,48,47,92,98,142,11,13,3,2,0,3,0,0,0,1,46,0,1,
03B4A,Zweitstimme,03,Pankow,4A,B,034A,4,75,O,0,0,0,0,680,680,680,0,98,78,109,155,92,27,26,12,1,5,6,0,0,0,0,70,0,1,
03B4B,Zweitstimme,03,Pankow,4B,B,034B,4,75,O,0,0,0,0,740,740,738,2,109,107,109,189,94,10,22,9,3,6,5,0,0,0,1,72,0,2,
03B4C,Zweitstimme,03,Pankow,4C,B,034C,4,75,O,0,0,0,0,659,659,659,0,103,135,111,166,48,22,10,5,1,0,13,0,0,0,0,45,0,0,
03B4D,Zweitstimme,03,Pankow,4D,B,034D,4,75,O,0,0,0,0,844,844,840,4,111,135,113,203,118,16,18,14,2,5,14,1,2,2,1,81,1,3,
03B4E,Zweitstimme,03,Pankow,4E,B,034E,4,75,O,0,0,0,0,784,784,781,3,142,71,124,154,123,19,21,11,3,3,12,0,0,1,1,94,0,2,
03B4F,Zweitstimme,03,Pankow,4F,B,034F,4,75,O,0,0,0,0,734,734,726,8,124,96,137,135,109,22,15,6,0,3,9,1,0,0,3,66,0,0,
03B4G,Zweitstimme,03,Pankow,4G,B,034G,4,75,O,0,0,0,0,859,859,857,2,130,107,223,93,139,31,11,4,1,7,5,0,2,0,0,101,0,3,
03B4H,Zweitstimme,03,Pankow,4H,B,034H,4,75,O,0,0,0,0,481,481,465,16,91,35,107,58,82,6,20,1,0,0,5,0,2,0,2,49,0,7,
03B4I,Zweitstimme,03,Pankow,4I,B,034I,4,75,O,0,0,0,0,609,609,607,2,89,73,166,84,91,25,4,1,2,3,6,0,0,0,1,60,1,1,
03B4K,Zweitstimme,03,Pankow,4K,B,034K,4,75,O,0,0,0,0,824,824,822,2,116,97,209,113,119,36,18,4,6,4,7,0,1,0,4,84,1,3,
03B4L,Zweitstimme,03,Pankow,4L,B,034L,4,75,O,0,0,0,0,943,943,936,7,123,165,172,217,111,27,17,8,0,3,6,0,0,0,0,87,0,0,
03B4M,Zweitstimme,03,Pankow,4M,B,034M,4,75,O,0,0,0,0,525,525,525,0,89,57,94,92,76,10,18,3,0,5,3,1,0,1,0,74,0,2,
03B4N,Zweitstimme,03,Pankow,4N,B,034N,4,75,O,0,0,0,0,711,711,708,3,118,119,101,176,76,13,18,8,1,1,9,0,1,0,1,64,1,1,
03W500,Zweitstimme,03,Pankow,500,W,035A,5,75,O,1103,561,542,0,431,7,427,4,59,80,42,109,88,9,4,1,0,1,3,0,0,0,2,29,0,0,
03W501,Zweitstimme,03,Pankow,501,W,035B,5,75,O,1225,723,502,0,575,7,570,5,71,51,59,130,149,17,16,9,0,2,2,0,1,0,2,60,0,1,
03W502,Zweitstimme,03,Pankow,502,W,035A,5,75,O,1017,592,425,0,481,7,480,1,72,110,54,132,54,15,1,4,0,1,6,0,0,0,0,31,0,0,
03W503,Zweitstimme,03,Pankow,503,W,035B,5,75,O,1100,660,440,0,482,9,482,0,74,85,57,110,92,9,4,1,0,3,4,0,1,0,0,40,1,1,
03W504,Zweitstimme,03,Pankow,504,W,035C,5,75,O,1420,821,599,0,673,11,672,1,76,200,58,186,77,27,5,7,0,1,4,0,0,0,1,29,0,1,
03W505,Zweitstimme,03,Pankow,505,W,035D,5,75,O,1101,712,389,0,487,8,481,6,89,88,67,109,62,12,6,4,0,1,9,0,0,0,1,31,1,1,
03W506,Zweitstimme,03,Pankow,506,W,035E,5,75,O,1185,649,536,0,520,7,512,8,54,87,53,173,74,16,6,6,0,1,7,0,0,1,0,34,0,0,
03W507,Zweitstimme,03,Pankow,507,W,035E,5,75,O,1283,813,470,0,591,7,589,2,93,47,74,136,154,14,9,2,0,4,2,1,0,0,0,50,1,2,
03W508,Zweitstimme,03,Pankow,508,W,035F,5,75,O,1371,816,555,0,625,8,620,5,92,88,77,146,128,16,8,3,0,4,7,2,0,0,0,49,0,0,
03W509,Zweitstimme,03,Pankow,509,W,035G,5,75,O,1460,855,605,0,574,4,569,5,73,68,71,151,120,13,7,3,0,2,5,0,0,0,1,54,0,1,
03W510,Zweitstimme,03,Pankow,510,W,035H,5,75,O,1453,900,553,0,682,2,675,7,73,78,83,118,198,20,15,7,2,2,6,1,0,0,2,68,1,1,
03W511,Zweitstimme,03,Pankow,511,W,035I,5,75,O,1322,776,546,0,659,12,655,4,81,140,66,180,103,15,8,3,0,2,5,1,1,0,1,48,0,1,
03W512,Zweitstimme,03,Pankow,512,W,035K,5,75,O,1402,928,474,0,666,5,662,4,84,69,63,160,180,12,16,7,0,4,9,0,0,0,1,57,0,0,
03W513,Zweitstimme,03,Pankow,513,W,035L,5,75,O,1410,897,513,0,721,6,716,5,74,96,79,172,175,17,19,5,0,1,2,0,1,2,1,71,0,1,
03W514,Zweitstimme,03,Pankow,514,W,035M,5,75,O,1434,922,512,0,623,2,620,3,70,67,49,162,181,11,12,6,0,0,6,2,2,0,0,47,0,5,
03W515,Zweitstimme,03,Pankow,515,W,035K,5,75,O,1089,662,427,0,552,9,549,3,64,92,89,91,97,31,8,8,0,2,16,0,1,0,1,46,2,1,
03W516,Zweitstimme,03,Pankow,516,W,035N,5,75,O,1141,634,507,0,536,4,535,1,63,59,114,78,122,26,8,5,2,2,4,0,0,0,2,46,2,2,
03W517,Zweitstimme,03,Pankow,517,W,035U,5,75,O,1600,1026,574,0,836,9,832,4,107,84,130,131,241,28,12,4,1,6,12,0,1,0,0,72,1,2,
03W518,Zweitstimme,03,Pankow,518,W,035P,5,75,O,1249,748,501,0,566,12,563,3,61,118,52,167,72,14,17,4,0,3,4,0,0,0,3,48,0,0,
03W519,Zweitstimme,03,Pankow,519,W,035Q,5,75,O,1369,812,557,0,651,14,650,1,93,125,51,157,132,11,10,11,0,3,8,0,0,0,2,46,1,0,
03W520,Zweitstimme,03,Pankow,520,W,035R,5,75,O,1374,777,597,0,628,15,625,3,66,154,58,190,86,17,2,6,0,0,5,0,0,0,0,37,2,2,
03W521,Zweitstimme,03,Pankow,521,W,035T,5,75,O,1290,767,523,0,615,7,614,1,83,121,66,164,89,14,11,5,0,1,4,1,0,1,2,49,2,1,
03W522,Zweitstimme,03,Pankow,522,W,035D,5,75,O,1161,683,478,0,551,9,546,5,59,113,79,109,108,22,6,6,0,3,5,1,1,0,0,30,2,2,
03W523,Zweitstimme,03,Pankow,523,W,035M,5,75,O,971,611,360,0,467,5,464,3,55,53,71,96,125,14,7,1,0,2,5,0,1,0,0,33,1,0,
03B5A,Zweitstimme,03,Pankow,5A,B,035A,5,75,O,0,0,0,0,916,916,914,2,148,230,103,228,69,27,13,7,0,5,13,2,1,0,0,65,0,3,
03B5B,Zweitstimme,03,Pankow,5B,B,035B,5,75,O,0,0,0,0,893,893,893,0,143,127,119,216,126,16,12,10,2,6,8,0,1,2,1,102,1,1,
03B5C,Zweitstimme,03,Pankow,5C,B,035C,5,75,O,0,0,0,0,564,564,563,1,56,232,42,137,22,15,7,2,0,2,11,0,1,0,0,34,2,0,
03B5D,Zweitstimme,03,Pankow,5D,B,035D,5,75,O,0,0,0,0,806,806,802,4,125,190,115,171,62,34,7,5,0,0,15,2,1,1,4,65,1,4,
03B5E,Zweitstimme,03,Pankow,5E,B,035E,5,75,O,0,0,0,0,953,953,951,2,139,189,117,245,99,21,30,13,0,6,12,0,1,1,1,72,2,3,
03B5F,Zweitstimme,03,Pankow,5F,B,035F,5,75,O,0,0,0,0,528,528,525,3,80,100,59,139,38,13,10,6,1,3,9,0,0,1,1,61,0,4,
03B5G,Zweitstimme,03,Pankow,5G,B,035G,5,75,O,0,0,0,0,568,568,567,1,107,106,77,106,70,12,16,6,2,6,4,0,0,0,0,53,2,0,
03B5H,Zweitstimme,03,Pankow,5H,B,035H,5,75,O,0,0,0,0,533,533,532,1,76,94,95,108,50,16,15,5,1,4,8,0,0,0,2,57,0,1,
03B5I,Zweitstimme,03,Pankow,5I,B,035I,5,75,O,0,0,0,0,509,509,509,0,81,123,64,125,33,12,7,5,0,4,7,1,0,0,1,46,0,0,
03B5K,Zweitstimme,03,Pankow,5K,B,035K,5,75,O,0,0,0,0,837,837,835,2,116,143,119,209,102,24,22,3,1,8,7,1,3,0,1,70,2,4,
03B5L,Zweitstimme,03,Pankow,5L,B,035L,5,75,O,0,0,0,0,500,500,499,1,68,94,58,127,54,10,15,2,0,4,11,0,1,0,0,53,0,2,
03B5M,Zweitstimme,03,Pankow,5M,B,035M,5,75,O,0,0,0,0,808,808,804,4,126,80,128,201,126,18,24,8,4,2,12,1,0,1,0,69,1,3,
03B5N,Zweitstimme,03,Pankow,5N,B,035N,5,75,O,0,0,0,0,486,486,484,2,90,53,134,65,60,12,9,7,0,4,5,1,1,0,0,43,0,0,
03B5P,Zweitstimme,03,Pankow,5P,B,035P,5,75,O,0,0,0,0,473,473,473,0,58,101,67,117,58,16,4,6,0,0,7,0,0,0,0,39,0,0,
03B5Q,Zweitstimme,03,Pankow,5Q,B,035Q,5,75,O,0,0,0,0,517,517,514,3,81,118,72,128,39,11,7,7,2,5,5,0,0,0,0,38,0,1,
03B5R,Zweitstimme,03,Pankow,5R,B,035R,5,75,O,0,0,0,0,554,554,552,2,56,139,73,155,34,16,9,8,1,3,13,0,0,2,0,41,0,2,
03B5T,Zweitstimme,03,Pankow,5T,B,035T,5,75,O,0,0,0,0,495,495,493,2,72,116,67,125,41,13,8,7,0,4,4,1,0,0,0,34,0,1,
03B5U,Zweitstimme,03,Pankow,5U,B,035U,5,75,O,0,0,0,0,527,527,525,2,66,60,130,87,90,28,10,2,0,0,5,0,0,0,1,45,0,1,
03W600,Zweitstimme,03,Pankow,600,W,036A,6,75,O,1281,698,583,0,568,29,565,3,72,138,52,164,59,23,4,9,0,0,4,1,0,1,1,35,1,1,
03W601,Zweitstimme,03,Pankow,601,W,036B,6,75,O,1369,839,530,0,608,14,605,3,89,127,71,179,70,17,6,5,0,4,4,0,1,0,1,31,0,0,
03W602,Zweitstimme,03,Pankow,602,W,036C,6,75,O,1189,654,535,0,543,12,540,3,50,166,56,165,41,15,4,2,1,0,9,0,0,0,0,30,1,0,
03W603,Zweitstimme,03,Pankow,603,W,036C,6,75,O,1137,691,446,0,630,5,629,1,93,176,55,176,61,17,6,3,0,2,9,0,1,1,1,28,0,0,
03W604,Zweitstimme,03,Pankow,604,W,036A,6,75,O,1010,598,412,0,510,13,507,3,66,145,38,167,45,12,0,3,0,0,3,0,1,0,0,26,0,1,
03W605,Zweitstimme,03,Pankow,605,W,036D,6,75,O,1134,659,475,0,556,16,553,3,71,161,53,175,39,13,5,5,0,1,5,0,0,0,1,22,1,1,
03W606,Zweitstimme,03,Pankow,606,W,036E,6,75,O,1325,760,565,0,662,32,655,7,83,195,63,187,50,27,6,4,0,0,6,0,0,0,0,32,0,2,
03W607,Zweitstimme,03,Pankow,607,W,036F,6,75,O,867,513,354,0,457,13,457,0,63,135,47,123,35,19,1,3,0,2,3,0,1,0,0,25,0,0,
03W608,Zweitstimme,03,Pankow,608,W,036F,6,75,O,817,462,355,0,397,0,397,0,38,127,41,121,34,9,1,4,1,0,6,0,0,0,0,12,1,2,
03W609,Zweitstimme,03,Pankow,609,W,036G,6,75,O,980,598,382,0,519,11,517,2,72,139,53,149,43,21,4,7,0,0,2,0,0,0,0,27,0,0,
03W610,Zweitstimme,03,Pankow,610,W,036H,6,75,O,1140,711,429,0,593,13,592,1,61,161,60,170,56,31,6,5,0,0,9,0,0,0,0,31,2,0,
03W611,Zweitstimme,03,Pankow,611,W,036G,6,75,O,1036,568,468,0,452,20,450,2,57,139,29,136,44,11,2,5,1,0,6,0,0,0,0,20,0,0,
03W612,Zweitstimme,03,Pankow,612,W,036H,6,75,O,1013,565,448,0,507,12,503,4,60,137,60,151,41,15,4,1,0,0,8,1,0,0,0,25,0,0,
03W613,Zweitstimme,03,Pankow,613,W,036I,6,75,O,891,460,431,0,412,24,412,0,52,119,31,130,32,15,2,3,0,0,6,0,0,0,0,22,0,0,
03W614,Zweitstimme,03,Pankow,614,W,036K,6,75,O,1322,732,590,0,635,17,635,0,79,175,67,181,35,20,1,4,0,1,13,0,0,0,1,53,1,4,
03W615,Zweitstimme,03,Pankow,615,W,036L,6,75,O,969,518,451,0,463,14,462,1,48,161,45,143,21,12,4,5,1,0,1,0,0,0,0,19,1,1,
03W616,Zweitstimme,03,Pankow,616,W,036M,6,75,O,805,480,325,0,403,6,403,0,56,119,29,125,22,15,4,8,0,1,1,0,0,0,0,22,0,1,
03W617,Zweitstimme,03,Pankow,617,W,036M,6,75,O,813,417,396,0,359,12,358,1,45,114,32,111,21,11,3,1,0,0,6,0,0,0,1,13,0,0,
03W618,Zweitstimme,03,Pankow,618,W,036N,6,75,O,835,427,408,0,374,15,373,1,43,130,39,92,32,13,1,1,1,1,4,0,0,0,0,16,0,0,
03W619,Zweitstimme,03,Pankow,619,W,036N,6,75,O,1041,555,486,0,463,16,461,2,62,116,26,166,33,13,3,3,0,0,5,0,0,0,1,32,1,0,
03W620,Zweitstimme,03,Pankow,620,W,036K,6,75,O,807,388,419,0,343,13,343,0,44,118,31,92,18,11,3,1,0,0,8,0,0,0,0,17,0,0,
03W621,Zweitstimme,03,Pankow,621,W,036T,6,75,O,1274,658,616,0,535,17,533,2,69,138,38,169,54,21,6,7,1,0,4,0,1,0,1,23,0,1,
03W622,Zweitstimme,03,Pankow,622,W,036P,6,75,O,1212,624,588,0,529,17,526,3,73,189,46,143,28,10,6,1,0,1,8,0,0,0,0,19,2,0,
03W623,Zweitstimme,03,Pankow,623,W,036Q,6,75,O,763,426,337,0,367,11,365,2,43,99,38,113,23,10,0,6,0,2,1,0,0,0,1,29,0,0,
03W624,Zweitstimme,03,Pankow,624,W,036R,6,75,O,1087,581,506,0,501,23,501,0,46,175,37,147,22,25,3,2,0,0,11,1,0,0,0,32,0,0,
03W625,Zweitstimme,03,Pankow,625,W,036B,6,75,O,824,445,379,0,350,13,348,2,42,105,37,99,33,7,0,5,0,1,2,0,0,0,0,15,1,1,
03W626,Zweitstimme,03,Pankow,626,W,036D,6,75,O,821,461,360,0,405,12,403,2,36,140,30,116,32,13,1,2,0,0,4,0,0,0,0,29,0,0,
03W627,Zweitstimme,03,Pankow,627,W,036R,6,75,O,821,443,378,0,373,11,371,2,43,131,35,103,15,13,4,3,0,0,5,0,2,0,0,16,1,0,
03W628,Zweitstimme,03,Pankow,628,W,036I,6,75,O,1112,599,513,0,468,17,466,2,46,142,41,143,38,21,2,5,0,0,2,1,0,0,0,24,1,0,
03W629,Zweitstimme,03,Pankow,629,W,036Q,6,75,O,1169,643,526,0,549,16,548,1,66,197,67,125,32,18,4,3,0,0,7,0,0,0,0,25,2,2,
03W630,Zweitstimme,03,Pankow,630,W,036L,6,75,O,857,493,364,0,411,7,409,2,41,112,38,132,35,14,3,2,0,1,10,0,0,0,0,18,2,1,
03B6A,Zweitstimme,03,Pankow,6A,B,036A,6,75,O,0,0,0,0,901,901,901,0,102,297,80,272,46,31,5,8,2,3,18,0,0,0,0,36,0,1,
03B6B,Zweitstimme,03,Pankow,6B,B,036B,6,75,O,0,0,0,0,813,813,813,0,123,253,78,228,40,23,7,6,1,4,13,1,0,0,0,35,0,1,
03B6C,Zweitstimme,03,Pankow,6C,B,036C,6,75,O,0,0,0,0,918,918,917,1,127,306,104,247,28,33,4,7,1,2,15,0,0,1,0,39,2,1,
03B6D,Zweitstimme,03,Pankow,6D,B,036D,6,75,O,0,0,0,0,757,757,755,2,95,252,76,220,25,18,4,13,1,1,13,0,0,0,1,35,1,0,
03B6E,Zweitstimme,03,Pankow,6E,B,036E,6,75,O,0,0,0,0,497,497,496,1,73,179,52,118,16,17,3,1,0,1,16,0,0,0,0,20,0,0,
03B6F,Zweitstimme,03,Pankow,6F,B,036F,6,75,O,0,0,0,0,627,627,627,0,72,243,66,162,17,23,3,5,0,1,15,0,0,0,0,19,0,1,
03B6G,Zweitstimme,03,Pankow,6G,B,036G,6,75,O,0,0,0,0,776,776,774,2,102,269,78,206,19,28,10,4,0,2,15,0,1,0,2,35,2,1,
03B6H,Zweitstimme,03,Pankow,6H,B,036H,6,75,O,0,0,0,0,782,782,781,1,88,272,88,210,34,24,6,6,0,0,9,0,0,0,1,38,3,2,
03B6I,Zweitstimme,03,Pankow,6I,B,036I,6,75,O,0,0,0,0,871,871,855,16,94,307,104,212,38,33,5,6,0,1,21,0,1,0,1,30,2,0,
03B6K,Zweitstimme,03,Pankow,6K,B,036K,6,75,O,0,0,0,0,932,932,927,5,111,365,95,233,35,29,6,3,0,1,17,1,0,0,1,29,1,0,
03B6L,Zweitstimme,03,Pankow,6L,B,036L,6,75,O,0,0,0,0,738,738,738,0,91,291,101,162,19,33,1,6,0,1,12,0,0,0,0,18,2,1,
03B6M,Zweitstimme,03,Pankow,6M,B,036M,6,75,O,0,0,0,0,659,659,658,1,69,244,67,184,16,24,2,4,0,0,10,0,0,0,0,38,0,0,
03B6N,Zweitstimme,03,Pankow,6N,B,036N,6,75,O,0,0,0,0,817,817,816,1,93,283,102,221,25,26,7,10,0,0,12,1,0,0,0,34,2,0,
03B6P,Zweitstimme,03,Pankow,6P,B,036P,6,75,O,0,0,0,0,528,528,527,1,48,206,66,128,21,19,3,2,0,3,9,0,0,0,0,21,1,0,
03B6Q,Zweitstimme,03,Pankow,6Q,B,036Q,6,75,O,0,0,0,0,794,794,794,0,104,272,96,201,28,33,6,3,0,4,11,0,0,0,0,35,1,0,
03B6R,Zweitstimme,03,Pankow,6R,B,036R,6,75,O,0,0,0,0,803,803,802,1,100,318,86,185,24,34,4,2,0,2,19,0,0,0,1,23,1,3,
03B6T,Zweitstimme,03,Pankow,6T,B,036T,6,75,O,0,0,0,0,573,573,572,1,76,218,48,149,13,16,6,6,1,1,11,0,0,0,0,24,2,1,
03W700,Zweitstimme,03,Pankow,700,W,037A,7,75,O,1277,867,410,0,754,19,752,2,85,205,85,192,88,25,6,10,1,1,13,0,0,0,0,39,2,0,
03W701,Zweitstimme,03,Pankow,701,W,037B,7,75,O,1318,791,527,0,613,11,609,4,95,87,72,143,123,21,5,4,1,3,6,1,0,0,1,46,0,1,
03W702,Zweitstimme,03,Pankow,702,W,037B,7,75,O,1136,699,437,0,597,16,592,5,79,151,77,122,84,18,10,4,0,0,4,0,0,0,0,41,0,2,
03W703,Zweitstimme,03,Pankow,703,W,037C,7,75,O,1372,876,496,0,714,11,710,4,75,148,65,172,132,23,5,13,2,5,11,0,0,1,0,57,0,1,
03W704,Zweitstimme,03,Pankow,704,W,037D,7,75,O,1362,961,401,0,711,13,708,3,84,83,66,206,163,12,13,6,1,1,6,4,1,0,2,58,2,0,
03W705,Zweitstimme,03,Pankow,705,W,037A,7,75,O,1124,735,389,0,600,10,599,1,86,110,56,156,99,22,8,5,0,1,8,0,0,0,0,47,0,1,
