address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
01B2N,01,Mitte,2N,B,012N,O,02,74,0,773,0,773,119,15.39456662354463,218,28.201811125485122,180,23.285899094437255,116,15.006468305304011,35,4.527813712807244,46,5.950840879689522,59,7.632600258732213
01B2P,01,Mitte,2P,B,012P,O,02,74,0,446,1,445,97,21.79775280898876,47,10.561797752808989,122,27.415730337078653,95,21.34831460674157,32,7.191011235955057,13,2.9213483146067416,39,8.764044943820224
01B2Q,01,Mitte,2Q,B,012Q,O,02,74,0,681,2,679,93,13.696612665684832,196,28.865979381443296,150,22.091310751104565,119,17.525773195876287,32,4.712812960235641,36,5.3019145802650955,53,7.80559646539028
01B3A,01,Mitte,3A,B,013A,W,03,74,0,364,3,360,52,14.444444444444443,117,32.5,59,16.38888888888889,63,17.5,8,2.2222222222222223,14,3.888888888888889,47,13.055555555555557
01B3B,01,Mitte,3B,B,013B,W,03,74,0,366,1,364,56,15.384615384615385,122,33.51648351648351,63,17.307692307692307,58,15.934065934065933,9,2.4725274725274726,18,4.945054945054945,38,10.43956043956044
01B3C,01,Mitte,3C,B,013C,W,03,74,0,619,2,617,115,18.638573743922205,215,34.84602917341977,103,16.693679092382496,80,12.965964343598054,14,2.2690437601296596,27,4.376012965964344,63,10.21069692058347
01B3D,01,Mitte,3D,B,013D,W,03,74,0,532,4,528,100,18.939393939393938,163,30.87121212121212,120,22.727272727272727,52,9.848484848484848,14,2.6515151515151514,31,5.871212121212121,48,9.090909090909092
01B3E,01,Mitte,3E,B,013E,W,03,74,0,767,4,763,154,20.18348623853211,248,32.50327653997378,160,20.96985583224115,76,9.960681520314548,18,2.3591087811271296,40,5.242463958060288,67,8.781127129750983
01B3F,01,Mitte,3F,B,013F,W,03,74,0,753,3,750,140,18.666666666666668,257,34.266666666666666,127,16.933333333333334,84,11.200000000000001,16,2.1333333333333333,38,5.066666666666666,88,11.733333333333333
01B3G,01,Mitte,3G,B,013G,W,03,74,0,624,1,623,125,20.064205457463885,184,29.534510433386842,148,23.756019261637242,56,8.98876404494382,20,3.210272873194221,41,6.5810593900481535,49,7.865168539325842
01B3H,01,Mitte,3H,B,013H,W,03,74,0,502,1,501,99,19.760479041916167,153,30.538922155688624,102,20.35928143712575,55,10.978043912175648,18,3.592814371257485,32,6.387225548902195,42,8.383233532934131
01B3I,01,Mitte,3I,B,013I,W,03,74,0,398,1,397,81,20.40302267002519,90,22.670025188916874,103,25.94458438287154,44,11.083123425692696,20,5.037783375314862,27,6.801007556675064,32,8.060453400503778
01B3J,01,Mitte,3J,B,013J,W,03,74,0,614,3,611,114,18.657937806873978,168,27.495908346972175,161,26.350245499181668,60,9.819967266775777,24,3.927986906710311,37,6.055646481178396,47,7.6923076923076925
01B3K,01,Mitte,3K,B,013K,W,03,74,0,546,1,545,110,20.18348623853211,125,22.93577981651376,162,29.724770642201836,54,9.908256880733946,24,4.4036697247706424,36,6.605504587155964,34,6.238532110091743
01B3L,01,Mitte,3L,B,013L,W,03,74,0,584,5,579,89,15.3713298791019,140,24.179620034542314,184,31.77892918825561,44,7.599309153713299,33,5.699481865284974,64,11.053540587219343,25,4.317789291882556
01B3M,01,Mitte,3M,B,013M,W,03,74,0,473,2,471,86,18.259023354564754,117,24.840764331210192,142,30.148619957537154,40,8.492569002123142,21,4.45859872611465,45,9.554140127388536,20,4.246284501061571
01B3N,01,Mitte,3N,B,013N,W,03,74,0,408,1,407,71,17.444717444717444,115,28.255528255528255,101,24.815724815724817,44,10.81081081081081,13,3.194103194103194,40,9.828009828009828,23,5.651105651105651
01B3P,01,Mitte,3P,B,013P,W,03,74,0,512,1,511,58,11.350293542074363,147,28.767123287671232,129,25.244618395303327,50,9.784735812133071,23,4.500978473581213,67,13.111545988258316,37,7.240704500978473
01B4A,01,Mitte,4A,B,014A,W,04,74,0,393,2,389,48,12.339331619537274,145,37.275064267352185,43,11.053984575835475,53,13.624678663239074,18,4.627249357326478,16,4.113110539845758,66,16.966580976863753
01B4B,01,Mitte,4B,B,014B,W,04,74,0,343,1,341,46,13.48973607038123,131,38.41642228739003,33,9.67741935483871,54,15.835777126099707,10,2.932551319648094,18,5.278592375366569,49,14.369501466275661
01B4C,01,Mitte,4C,B,014C,W,04,74,0,432,1,430,55,12.790697674418606,175,40.69767441860465,67,15.58139534883721,60,13.953488372093023,11,2.558139534883721,18,4.186046511627907,44,10.232558139534884
01B4D,01,Mitte,4D,B,014D,W,04,74,0,475,2,472,58,12.288135593220339,209,44.27966101694915,72,15.254237288135593,59,12.5,10,2.11864406779661,17,3.6016949152542375,47,9.957627118644067
01B4E,01,Mitte,4E,B,014E,W,04,74,0,467,1,465,64,13.763440860215054,186,40,73,15.698924731182796,69,14.838709677419354,9,1.935483870967742,17,3.655913978494624,47,10.10752688172043
01B4F,01,Mitte,4F,B,014F,W,04,74,0,524,2,521,78,14.971209213051823,202,38.771593090211134,79,15.163147792706333,71,13.62763915547025,18,3.45489443378119,23,4.414587332053743,50,9.596928982725528
01B4G,01,Mitte,4G,B,014G,W,04,74,0,499,2,496,70,14.112903225806454,190,38.306451612903224,81,16.33064516129032,67,13.508064516129032,15,3.024193548387097,23,4.637096774193548,50,10.080645161290322
01B4H,01,Mitte,4H,B,014H,W,04,74,0,435,1,433,63,14.549653579676674,164,37.87528868360277,68,15.704387990762125,66,15.242494226327944,13,3.0023094688221708,22,5.080831408775981,37,8.545034642032332
01B4I,01,Mitte,4I,B,014I,W,04,74,0,465,1,463,58,12.526997840172784,182,39.30885529157667,67,14.47084233261339,71,15.334773218142548,11,2.375809935205184,21,4.535637149028078,53,11.447084233261338
01B4J,01,Mitte,4J,B,014J,W,04,74,0,453,2,450,71,15.777777777777777,157,34.88888888888889,80,17.77777777777778,56,12.444444444444445,25,5.555555555555555,22,4.888888888888889,39,8.666666666666668
01B4K,01,Mitte,4K,B,014K,W,04,74,0,531,2,528,78,14.772727272727273,197,37.31060606060606,87,16.477272727272727,70,13.257575757575758,28,5.303030303030303,26,4.924242424242424,42,7.954545454545454
01B4L,01,Mitte,4L,B,014L,W,04,74,0,501,1,499,67,13.426853707414828,191,38.276553106212425,77,15.430861723446892,89,17.835671342685373,16,3.2064128256513023,19,3.807615230460922,40,8.016032064128256
01B4M,01,Mitte,4M,B,014M,W,04,74,0,517,2,514,70,13.618677042801556,195,37.93774319066148,73,14.202334630350194,99,19.26070038910506,17,3.3073929961089497,18,3.501945525291829,42,8.171206225680933
01B4N,01,Mitte,4N,B,014N,W,04,74,0,594,1,592,84,14.18918918918919,213,35.97972972972973,92,15.54054054054054,111,18.75,21,3.5472972972972974,20,3.3783783783783785,51,8.614864864864865
01B5A,01,Mitte,5A,B,015A,W,05,74,0,506,4,501,94,18.7624750499002,97,19.36127744510978,161,32.13572854291417,43,8.582834331337326,37,7.385229540918163,20,3.992015968063872,49,9.780439121756487
01B5B,01,Mitte,5B,B,015B,W,05,74,0,462,4,457,95,20.787746170678336,74,16.192560175054705,146,31.947483588621445,34,7.439824945295405,40,8.752735229759299,18,3.938730853391685,50,10.940919037199125
01B5C,01,Mitte,5C,B,015C,W,05,74,0,570,4,566,123,21.73144876325088,99,17.491166077738516,192,33.92226148409894,45,7.950530035335689,37,6.5371024734982335,20,3.53356890459364,50,8.8339222614841
01B5D,01,Mitte,5D,B,015D,W,05,74,0,461,3,458,90,19.65065502183406,87,18.995633187772924,155,33.84279475982533,42,9.170305676855897,25,5.458515283842795,13,2.8384279475982535,46,10.043668122270741
01B5E,01,Mitte,5E,B,015E,W,05,74,0,474,3,471,103,21.86836518046709,99,21.019108280254777,123,26.11464968152866,54,11.464968152866243,31,6.581740976645436,10,2.1231422505307855,51,10.828025477707007
01B5F,01,Mitte,5F,B,015F,W,05,74,0,472,2,470,102,21.70212765957447,78,16.595744680851062,148,31.48936170212766,49,10.425531914893616,33,7.021276595744681,12,2.553191489361702,48,10.212765957446807
01B5G,01,Mitte,5G,B,015G,W,05,74,0,395,1,394,58,14.720812182741117,113,28.680203045685282,88,22.33502538071066,65,16.49746192893401,22,5.583756345177665,10,2.5380710659898478,38,9.644670050761421
01B5H,01,Mitte,5H,B,015H,W,05,74,0,611,1,610,105,17.21311475409836,174,28.524590163934427,125,20.491803278688526,94,15.40983606557377,22,3.606557377049181,19,3.114754098360656,71,11.639344262295081
01B5I,01,Mitte,5I,B,015I,W,05,74,0,417,4,413,88,21.307506053268767,75,18.159806295399516,99,23.97094430992736,48,11.62227602905569,41,9.927360774818402,10,2.4213075060532687,52,12.590799031477
01B5J,01,Mitte,5J,B,015J,W,05,74,0,474,4,470,91,19.361702127659576,126,26.80851063829787,100,21.27659574468085,73,15.53191489361702,31,6.595744680851063,10,2.127659574468085,39,8.297872340425531
01B5K,01,Mitte,5K,B,015K,W,05,74,0,384,3,381,77,20.209973753280842,91,23.88451443569554,105,27.559055118110237,48,12.598425196850393,24,6.299212598425196,12,3.149606299212598,24,6.299212598425196
01B5L,01,Mitte,5L,B,015L,W,05,74,0,493,2,491,86,17.515274949083505,154,31.364562118126273,103,20.977596741344197,72,14.663951120162933,22,4.480651731160896,17,3.462321792260693,37,7.535641547861507
01B5M,01,Mitte,5M,B,015M,W,05,74,0,431,0,431,71,16.473317865429234,168,38.97911832946635,44,10.208816705336426,82,19.02552204176334,16,3.7122969837587005,11,2.5522041763341066,39,9.048723897911833
01B5N,01,Mitte,5N,B,015N,W,05,74,0,393,2,391,48,12.27621483375959,163,41.687979539641944,43,10.997442455242968,81,20.716112531969312,16,4.092071611253197,9,2.3017902813299234,31,7.928388746803069
01B6A,01,Mitte,6A,B,016A,W,06,74,0,418,3,414,52,12.560386473429952,120,28.985507246376812,69,16.666666666666664,95,22.946859903381643,21,5.072463768115942,7,1.6908212560386473,50,12.077294685990339
01B6B,01,Mitte,6B,B,016B,W,06,74,0,538,2,535,80,14.953271028037381,152,28.41121495327103,87,16.261682242990656,104,19.439252336448597,22,4.112149532710281,10,1.8691588785046727,80,14.953271028037381
01B6C,01,Mitte,6C,B,016C,W,06,74,0,481,1,479,59,12.31732776617954,165,34.44676409185804,48,10.020876826722338,104,21.711899791231733,19,3.966597077244259,12,2.5052192066805845,72,15.031315240083506
01B6D,01,Mitte,6D,B,016D,W,06,74,0,525,3,521,86,16.50671785028791,130,24.95201535508637,90,17.274472168905948,107,20.537428023032632,29,5.566218809980806,15,2.8790786948176583,64,12.284069097888676
01B6E,01,Mitte,6E,B,016E,W,06,74,0,533,2,530,62,11.69811320754717,180,33.9622641509434,71,13.39622641509434,118,22.264150943396228,25,4.716981132075472,18,3.3962264150943398,56,10.566037735849058
01B6F,01,Mitte,6F,B,016F,W,06,74,0,696,4,691,93,13.45875542691751,230,33.28509406657019,113,16.35311143270622,128,18.523878437047756,25,3.61794500723589,20,2.894356005788712,82,11.866859623733719
01B6G,01,Mitte,6G,B,016G,W,06,74,0,533,3,529,88,16.6351606805293,159,30.056710775047257,73,13.799621928166353,110,20.793950850661624,23,4.3478260869565215,16,3.0245746691871456,60,11.342155009451796
01B6H,01,Mitte,6H,B,016H,W,06,74,0,459,3,455,53,11.648351648351648,163,35.824175824175825,56,12.307692307692308,96,21.0989010989011,16,3.5164835164835164,19,4.175824175824175,52,11.428571428571429
01B6I,01,Mitte,6I,B,016I,W,06,74,0,610,2,608,85,13.980263157894738,207,34.04605263157895,77,12.664473684210526,153,25.164473684210524,18,2.9605263157894735,18,2.9605263157894735,50,8.223684210526317
01B6J,01,Mitte,6J,B,016J,W,06,74,0,458,0,458,73,15.938864628820962,131,28.602620087336245,70,15.283842794759824,99,21.61572052401747,18,3.9301310043668125,25,5.458515283842795,42,9.170305676855897
01B7A,01,Mitte,7A,B,017A,W,07,74,0,607,3,603,75,12.437810945273633,226,37.47927031509121,74,12.271973466003317,122,20.23217247097844,21,3.482587064676617,15,2.4875621890547266,70,11.608623548922056
01B7B,01,Mitte,7B,B,017B,W,07,74,0,644,6,637,91,14.285714285714285,211,33.12401883830455,114,17.896389324960754,106,16.64050235478807,26,4.081632653061225,21,3.296703296703297,68,10.675039246467819
01B7C,01,Mitte,7C,B,017C,W,07,74,0,753,4,748,119,15.909090909090908,321,42.9144385026738,78,10.427807486631016,120,16.0427807486631,22,2.941176470588235,19,2.5401069518716577,69,9.224598930481283
01B7D,01,Mitte,7D,B,017D,W,07,74,0,665,4,660,82,12.424242424242424,283,42.878787878787875,84,12.727272727272727,110,16.666666666666664,17,2.5757575757575757,18,2.727272727272727,66,10
01B7E,01,Mitte,7E,B,017E,W,07,74,0,513,2,510,67,13.137254901960786,173,33.92156862745098,84,16.470588235294116,98,19.215686274509807,20,3.9215686274509802,18,3.5294117647058822,50,9.803921568627452
01B7F,01,Mitte,7F,B,017F,W,07,74,0,631,3,628,101,16.0828025477707,180,28.662420382165603,119,18.949044585987263,116,18.471337579617835,24,3.821656050955414,24,3.821656050955414,64,10.191082802547772
01B7G,01,Mitte,7G,B,017G,W,07,74,0,414,1,413,77,18.64406779661017,102,24.69733656174334,93,22.518159806295397,58,14.043583535108958,23,5.569007263922518,19,4.600484261501211,41,9.927360774818402
01B7H,01,Mitte,7H,B,017H,W,07,74,0,456,2,454,80,17.62114537444934,135,29.735682819383257,98,21.58590308370044,53,11.674008810572687,16,3.524229074889868,21,4.6255506607929515,51,11.233480176211454
01B7I,01,Mitte,7I,B,017I,W,07,74,0,434,1,433,84,19.399538106235568,113,26.096997690531175,95,21.939953810623557,57,13.163972286374134,23,5.311778290993072,18,4.157043879907621,43,9.930715935334874
01B7J,01,Mitte,7J,B,017J,W,07,74,0,524,4,520,114,21.923076923076923,122,23.46153846153846,101,19.423076923076923,73,14.038461538461538,32,6.153846153846154,19,3.653846153846154,59,11.346153846153847
01W100,01,Mitte,100,W,011A,W,01,74,1139,369,2,366,60,16.39344262295082,99,27.049180327868854,83,22.6775956284153,42,11.475409836065573,28,7.650273224043716,20,5.46448087431694,34,9.289617486338798
01W101,01,Mitte,101,W,011A,W,01,74,1481,450,1,448,74,16.517857142857142,122,27.232142857142854,104,23.214285714285715,48,10.714285714285714,33,7.366071428571429,29,6.4732142857142865,38,8.482142857142858
01W102,01,Mitte,102,W,011B,W,01,74,1321,394,2,392,64,16.3265306122449,103,26.27551020408163,92,23.46938775510204,35,8.928571428571429,24,6.122448979591836,27,6.887755102040815,47,11.989795918367346
01W103,01,Mitte,103,W,011B,W,01,74,1299,441,2,439,73,16.62870159453303,124,28.246013667425967,98,22.323462414578586,54,12.300683371298406,23,5.239179954441914,31,7.061503416856492,36,8.200455580865604
01W104,01,Mitte,104,W,011C,O,01,74,995,330,1,328,59,17.98780487804878,95,28.96341463414634,63,19.20731707317073,33,10.060975609756099,13,3.9634146341463414,26,7.926829268292683,39,11.890243902439025
01W105,01,Mitte,105,W,011D,O,01,74,809,268,1,266,48,18.045112781954884,68,25.563909774436087,45,16.917293233082706,34,12.781954887218044,16,6.015037593984962,18,6.7669172932330826,37,13.909774436090224
01W106,01,Mitte,106,W,011D,O,01,74,922,251,1,249,36,14.457831325301203,70,28.11244979919679,51,20.481927710843372,21,8.433734939759036,8,3.2128514056224895,33,13.253012048192772,30,12.048192771084338
01W107,01,Mitte,107,W,011C,O,01,74,709,219,2,216,30,13.88888888888889,50,23.14814814814815,46,21.296296296296298,31,14.351851851851851,13,6.018518518518518,21,9.722222222222223,25,11.574074074074074
01W108,01,Mitte,108,W,011F,O,01,74,1025,423,1,421,59,14.014251781472684,108,25.653206650831358,102,24.228028503562946,54,12.826603325415679,14,3.32541567695962,52,12.351543942992874,32,7.600950118764846
01W109,01,Mitte,109,W,011E,O,01,74,982,383,1,381,70,18.37270341207349,105,27.559055118110237,85,22.30971128608924,44,11.548556430446194,15,3.937007874015748,35,9.186351706036746,27,7.086614173228346
01W110,01,Mitte,110,W,011E,O,01,74,844,353,2,350,66,18.857142857142858,102,29.142857142857142,72,20.57142857142857,35,10,9,2.571428571428571,32,9.142857142857142,34,9.714285714285714
01W111,01,Mitte,111,W,011H,O,01,74,1011,290,2,288,64,22.22222222222222,31,10.76388888888889,88,30.555555555555557,31,10.76388888888889,35,12.152777777777777,8,2.7777777777777777,31,10.76388888888889
01W112,01,Mitte,112,W,011H,O,01,74,1095,481,4,477,67,14.046121593291405,143,29.979035639413,68,14.255765199161424,83,17.40041928721174,26,5.450733752620545,29,6.079664570230608,61,12.78825995807128
01W113,01,Mitte,113,W,011I,O,01,74,854,372,1,371,56,15.09433962264151,135,36.38814016172507,65,17.52021563342318,53,14.285714285714285,12,3.234501347708895,22,5.929919137466308,28,7.547169811320755
01W114,01,Mitte,114,W,011I,O,01,74,825,363,1,362,62,17.12707182320442,127,35.0828729281768,53,14.64088397790055,58,16.022099447513813,12,3.314917127071823,19,5.248618784530387,31,8.56353591160221
01W115,01,Mitte,115,W,011L,O,01,74,1072,450,0,450,56,12.444444444444445,177,39.33333333333333,63,14.000000000000002,81,18,17,3.7777777777777777,24,5.333333333333334,32,7.111111111111111
01W116,01,Mitte,116,W,011M,O,01,74,1148,460,3,457,69,15.098468271334792,159,34.79212253829322,74,16.192560175054705,83,18.161925601750546,7,1.5317286652078774,27,5.908096280087528,38,8.315098468271334
01W117,01,Mitte,117,W,011N,O,01,74,1069,437,0,437,67,15.331807780320366,144,32.951945080091534,75,17.162471395881006,81,18.53546910755149,11,2.517162471395881,34,7.780320366132723,25,5.720823798627003
01W118,01,Mitte,118,W,011N,O,01,74,633,254,0,254,40,15.748031496062993,94,37.00787401574803,34,13.385826771653544,37,14.566929133858267,9,3.543307086614173,15,5.905511811023622,25,9.84251968503937
01W119,01,Mitte,119,W,011L,O,01,74,970,368,4,364,48,13.186813186813188,124,34.065934065934066,65,17.857142857142858,68,18.681318681318682,13,3.571428571428571,20,5.4945054945054945,26,7.142857142857142
01W120,01,Mitte,120,W,011M,O,01,74,955,387,5,382,45,11.780104712041885,128,33.50785340314136,49,12.827225130890053,56,14.659685863874344,34,8.900523560209423,23,6.020942408376963,47,12.30366492146597
01W121,01,Mitte,121,W,011J,O,01,74,1081,423,1,422,78,18.48341232227488,137,32.46445497630332,73,17.298578199052134,57,13.507109004739338,20,4.739336492890995,28,6.6350710900473935,29,6.872037914691943
01W122,01,Mitte,122,W,011J,O,01,74,1009,389,1,388,59,15.206185567010309,141,36.340206185567006,54,13.917525773195877,65,16.752577319587626,12,3.0927835051546393,25,6.443298969072164,32,8.24742268041237
01W123,01,Mitte,123,W,011K,O,01,74,1094,414,1,413,60,14.527845036319611,127,30.750605326876514,68,16.46489104116223,72,17.433414043583532,25,6.053268765133172,28,6.779661016949152,33,7.990314769975787
01W124,01,Mitte,124,W,011P,O,01,74,678,274,0,274,37,13.503649635036496,92,33.57664233576642,50,18.248175182481752,47,17.153284671532848,4,1.4598540145985401,27,9.854014598540147,17,6.204379562043796
01W125,01,Mitte,125,W,011P,O,01,74,751,304,0,304,43,14.144736842105262,109,35.85526315789473,50,16.447368421052634,46,15.131578947368421,6,1.9736842105263157,26,8.552631578947368,24,7.894736842105263
01W126,01,Mitte,126,W,011G,O,01,74,1048,423,4,419,51,12.17183770883055,123,29.355608591885442,90,21.479713603818613,61,14.558472553699284,25,5.966587112171838,38,9.069212410501192,31,7.398568019093078
01W127,01,Mitte,127,W,011G,O,01,74,1087,479,4,475,68,14.315789473684209,144,30.315789473684212,69,14.526315789473685,84,17.684210526315788,27,5.684210526315789,30,6.315789473684211,53,11.157894736842106
01W128,01,Mitte,128,W,011K,O,01,74,1111,452,0,452,67,14.823008849557523,106,23.451327433628318,94,20.79646017699115,71,15.70796460176991,45,9.955752212389381,35,7.7433628318584065,34,7.52212389380531
01W129,01,Mitte,129,W,011F,O,01,74,958,323,3,320,57,17.8125,60,18.75,93,29.062500000000004,43,13.4375,13,4.0625,29,9.0625,25,7.8125
01W200,01,Mitte,200,W,012A,O,02,74,851,321,7,313,61,19.488817891373802,24,7.667731629392971,104,33.22683706070288,44,14.057507987220447,36,11.501597444089457,21,6.7092651757188495,23,7.348242811501597
01W201,01,Mitte,201,W,012A,O,02,74,1080,391,2,388,50,12.886597938144329,59,15.206185567010309,115,29.63917525773196,52,13.402061855670103,32,8.24742268041237,40,10.309278350515463,40,10.309278350515463
01W202,01,Mitte,202,W,012B,O,02,74,1174,364,5,358,63,17.59776536312849,56,15.64245810055866,112,31.28491620111732,37,10.335195530726256,32,8.938547486033519,29,8.100558659217876,29,8.100558659217876
01W203,01,Mitte,203,W,012C,O,02,74,1145,394,3,390,66,16.923076923076923,50,12.82051282051282,118,30.256410256410255,47,12.051282051282051,32,8.205128205128204,42,10.76923076923077,35,8.974358974358974
01W204,01,Mitte,204,W,012D,O,02,74,1229,485,3,481,87,18.08731808731809,79,16.424116424116423,111,23.076923076923077,90,18.711018711018713,43,8.93970893970894,20,4.158004158004158,51,10.602910602910603
01W205,01,Mitte,205,W,012E,O,02,74,1189,451,2,448,84,18.75,69,15.401785714285715,107,23.883928571428573,93,20.758928571428573,44,9.821428571428571,15,3.3482142857142856,36,8.035714285714286
01W206,01,Mitte,206,W,012E,O,02,74,1086,392,3,388,79,20.36082474226804,66,17.010309278350515,75,19.329896907216497,82,21.1340206185567,41,10.56701030927835,13,3.350515463917526,32,8.24742268041237
01W207,01,Mitte,207,W,012F,O,02,74,1050,359,2,356,76,21.34831460674157,56,15.730337078651685,71,19.9438202247191,85,23.876404494382022,42,11.797752808988763,8,2.247191011235955,18,5.056179775280898
01W208,01,Mitte,208,W,012F,O,02,74,910,373,1,371,62,16.711590296495956,116,31.266846361185983,77,20.754716981132077,48,12.93800539083558,11,2.964959568733154,30,8.086253369272237,27,7.277628032345014
01W209,01,Mitte,209,W,012G,O,02,74,1157,484,3,480,56,11.666666666666666,158,32.916666666666664,71,14.791666666666666,99,20.625,23,4.791666666666667,26,5.416666666666667,47,9.791666666666666
01W210,01,Mitte,210,W,012H,O,02,74,910,373,2,370,47,12.702702702702704,125,33.78378378378378,60,16.216216216216218,50,13.513513513513514,23,6.216216216216217,28,7.567567567567568,37,10
01W211,01,Mitte,211,W,012G,O,02,74,1065,398,1,396,49,12.373737373737374,118,29.797979797979796,66,16.666666666666664,70,17.67676767676768,35,8.83838383838384,26,6.565656565656567,32,8.080808080808081
01W212,01,Mitte,212,W,012H,O,02,74,1066,306,6,300,44,14.666666666666666,67,22.333333333333332,57,19,48,16,22,7.333333333333333,24,8,38,12.666666666666668
01W213,01,Mitte,213,W,012I,O,02,74,1111,381,5,376,79,21.01063829787234,50,13.297872340425531,97,25.79787234042553,69,18.351063829787233,34,9.042553191489363,22,5.851063829787234,25,6.648936170212766
01W214,01,Mitte,214,W,012B,O,02,74,1012,295,3,292,49,16.78082191780822,53,18.15068493150685,94,32.19178082191781,33,11.301369863013697,24,8.21917808219178,25,8.561643835616438,14,4.794520547945205
01W215,01,Mitte,215,W,012C,O,02,74,1186,344,1,343,50,14.577259475218659,67,19.533527696793,109,31.778425655976676,47,13.702623906705538,24,6.997084548104956,32,9.329446064139942,14,4.081632653061225
01W216,01,Mitte,216,W,012L,O,02,74,1111,381,1,380,73,19.210526315789473,88,23.157894736842106,89,23.42105263157895,47,12.368421052631579,27,7.105263157894736,38,10,18,4.736842105263158
01W217,01,Mitte,217,W,012L,O,02,74,997,286,8,278,60,21.58273381294964,33,11.870503597122301,66,23.741007194244602,65,23.381294964028775,28,10.071942446043165,9,3.237410071942446,17,6.115107913669065
01W218,01,Mitte,218,W,012M,O,02,74,939,336,1,335,78,23.283582089552237,23,6.865671641791045,87,25.970149253731346,67,20,44,13.134328358208954,7,2.0895522388059704,29,8.656716417910449
01W219,01,Mitte,219,W,012M,O,02,74,990,332,2,330,63,19.090909090909093,72,21.818181818181817,82,24.848484848484848,42,12.727272727272727,20,6.0606060606060606,36,10.909090909090908,15,4.545454545454546
01W220,01,Mitte,220,W,012D,O,02,74,1005,354,4,350,71,20.285714285714285,48,13.714285714285715,77,22,81,23.142857142857142,28,8,18,5.142857142857142,27,7.7142857142857135
01W221,01,Mitte,221,W,012K,O,02,74,943,295,5,290,55,18.96551724137931,64,22.06896551724138,74,25.517241379310345,53,18.275862068965516,14,4.827586206896552,16,5.517241379310345,14,4.827586206896552
01W222,01,Mitte,222,W,012I,O,02,74,820,303,4,299,59,19.732441471571907,29,9.698996655518394,62,20.735785953177256,78,26.08695652173913,26,8.695652173913043,7,2.341137123745819,38,12.709030100334449
01W223,01,Mitte,223,W,012J,O,02,74,810,269,2,267,53,19.850187265917604,40,14.981273408239701,51,19.101123595505616,49,18.352059925093634,33,12.359550561797752,13,4.868913857677903,28,10.486891385767791
01W224,01,Mitte,224,W,012K,O,02,74,1283,442,1,441,92,20.861678004535147,56,12.698412698412698,103,23.356009070294785,96,21.768707482993197,42,9.523809523809524,9,2.0408163265306123,43,9.750566893424036
01W225,01,Mitte,225,W,012J,O,02,74,1186,481,1,480,103,21.458333333333332,56,11.666666666666666,123,25.624999999999996,91,18.958333333333332,52,10.833333333333334,20,4.166666666666666,35,7.291666666666667
01W226,01,Mitte,226,W,012N,O,02,74,687,193,1,192,29,15.104166666666666,24,12.5,42,21.875,47,24.479166666666664,20,10.416666666666668,3,1.5625,27,14.0625
01W227,01,Mitte,227,W,012P,O,02,74,1363,457,5,452,95,21.01769911504425,63,13.938053097345133,123,27.212389380530972,76,16.8141592920354,42,9.29203539823009,17,3.761061946902655,36,7.964601769911504
01W228,01,Mitte,228,W,012Q,O,02,74,1313,408,3,405,71,17.530864197530864,98,24.19753086419753,77,19.012345679012345,80,19.753086419753085,31,7.654320987654321,19,4.691358024691358,29,7.160493827160494
01W229,01,Mitte,229,W,012N,O,02,74,1050,374,5,369,67,18.157181571815716,115,31.16531165311653,65,17.615176151761517,53,14.363143631436316,15,4.0650406504065035,25,6.775067750677506,29,7.8590785907859075
01W230,01,Mitte,230,W,012Q,O,02,74,922,340,4,336,63,18.75,106,31.547619047619047,52,15.476190476190476,51,15.178571428571427,18,5.357142857142857,21,6.25,25,7.440476190476191
01W300,01,Mitte,300,W,013A,W,03,74,821,254,1,252,32,12.698412698412698,66,26.190476190476193,21,8.333333333333332,50,19.841269841269842,18,7.142857142857142,15,5.952380952380952,50,19.841269841269842
01W301,01,Mitte,301,W,013A,W,03,74,616,182,2,179,20,11.1731843575419,45,25.139664804469277,11,6.145251396648044,39,21.787709497206702,12,6.70391061452514,10,5.58659217877095,42,23.463687150837988
01W302,01,Mitte,302,W,013B,W,03,74,875,291,2,288,41,14.23611111111111,82,28.47222222222222,31,10.76388888888889,48,16.666666666666664,24,8.333333333333332,18,6.25,44,15.277777777777779
01W303,01,Mitte,303,W,013B,W,03,74,897,297,7,289,51,17.647058823529413,74,25.60553633217993,50,17.301038062283737,49,16.955017301038062,24,8.304498269896193,11,3.8062283737024223,30,10.380622837370241
01W304,01,Mitte,304,W,013C,W,03,74,874,394,1,392,68,17.346938775510203,117,29.846938775510207,77,19.642857142857142,53,13.520408163265307,19,4.846938775510204,28,7.142857142857142,30,7.653061224489796
