address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_afd,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
01B2I,01,Mitte,2I,B,012I,O,02,74,0,737,5,732,203,27.732240437158467,117,15.983606557377051,97,13.25136612021858,160,21.85792349726776,45,6.147540983606557,55,7.5136612021857925,55,7.5136612021857925
01B2J,01,Mitte,2J,B,012J,O,02,74,0,702,6,696,211,30.31609195402299,86,12.35632183908046,99,14.224137931034484,166,23.850574712643677,42,6.0344827586206895,39,5.603448275862069,53,7.614942528735632
01B2K,01,Mitte,2K,B,012K,O,02,74,0,640,8,632,168,26.582278481012654,98,15.50632911392405,79,12.5,148,23.417721518987342,44,6.962025316455696,44,6.962025316455696,51,8.069620253164556
01B2L,01,Mitte,2L,B,012L,O,02,74,0,1031,7,1024,228,22.265625,274,26.7578125,144,14.0625,144,14.0625,50,4.8828125,119,11.62109375,65,6.34765625
01B2M,01,Mitte,2M,B,012M,O,02,74,0,932,8,924,260,28.13852813852814,155,16.774891774891778,130,14.06926406926407,190,20.562770562770563,49,5.303030303030303,74,8.008658008658008,66,7.142857142857142
01B2N,01,Mitte,2N,B,012N,O,02,74,0,866,5,861,165,19.16376306620209,269,31.24274099883856,130,15.098722415795587,117,13.588850174216027,45,5.2264808362369335,76,8.826945412311266,59,6.852497096399536
01B2P,01,Mitte,2P,B,012P,O,02,74,0,601,6,595,187,31.428571428571427,76,12.773109243697478,77,12.941176470588237,133,22.35294117647059,36,6.050420168067227,34,5.714285714285714,52,8.739495798319327
01B2Q,01,Mitte,2Q,B,012Q,O,02,74,0,666,6,660,112,16.969696969696972,197,29.848484848484848,109,16.515151515151516,116,17.575757575757574,36,5.454545454545454,37,5.606060606060606,53,8.030303030303031
01B3A,01,Mitte,3A,B,013A,W,03,74,0,508,7,501,81,16.16766467065868,186,37.12574850299401,39,7.784431137724551,81,16.16766467065868,15,2.9940119760479043,35,6.986027944111776,64,12.77445109780439
01B3B,01,Mitte,3B,B,013B,W,03,74,0,537,5,532,107,20.112781954887218,193,36.278195488721806,43,8.082706766917292,77,14.473684210526317,13,2.443609022556391,39,7.330827067669173,60,11.278195488721805
01B3C,01,Mitte,3C,B,013C,W,03,74,0,823,8,815,206,25.2760736196319,317,38.895705521472394,69,8.466257668711656,83,10.184049079754601,17,2.085889570552147,60,7.361963190184049,63,7.730061349693251
01B3D,01,Mitte,3D,B,013D,W,03,74,0,687,5,682,178,26.099706744868033,229,33.577712609970675,81,11.87683284457478,63,9.237536656891496,13,1.906158357771261,59,8.651026392961878,59,8.651026392961878
01B3E,01,Mitte,3E,B,013E,W,03,74,0,941,8,933,256,27.438370846730976,342,36.655948553054664,107,11.468381564844588,73,7.82422293676313,17,1.822079314040729,77,8.252947481243302,61,6.538049303322616
01B3F,01,Mitte,3F,B,013F,W,03,74,0,932,5,927,224,24.163969795037758,367,39.59007551240561,120,12.944983818770226,93,10.032362459546926,16,1.7259978425026967,50,5.393743257820928,57,6.148867313915858
01B3G,01,Mitte,3G,B,013G,W,03,74,0,820,5,815,184,22.57668711656442,309,37.91411042944785,109,13.374233128834357,65,7.975460122699387,30,3.6809815950920246,72,8.83435582822086,46,5.644171779141105
01B3H,01,Mitte,3H,B,013H,W,03,74,0,568,3,565,119,21.061946902654867,218,38.58407079646018,73,12.920353982300886,49,8.672566371681416,29,5.132743362831858,39,6.902654867256637,38,6.725663716814159
01B3I,01,Mitte,3I,B,013I,W,03,74,0,329,1,328,61,18.597560975609756,93,28.353658536585364,70,21.341463414634145,29,8.841463414634147,30,9.146341463414634,12,3.6585365853658534,33,10.060975609756099
01B3J,01,Mitte,3J,B,013J,W,03,74,0,705,5,700,178,25.428571428571427,219,31.285714285714285,113,16.142857142857142,64,9.142857142857142,24,3.428571428571429,67,9.571428571428571,35,5
01B3K,01,Mitte,3K,B,013K,W,03,74,0,544,3,541,127,23.475046210720887,151,27.911275415896487,112,20.70240295748614,48,8.872458410351202,31,5.730129390018484,42,7.763401109057301,30,5.545286506469501
01B3L,01,Mitte,3L,B,013L,W,03,74,0,875,1,874,180,20.59496567505721,242,27.68878718535469,206,23.569794050343248,59,6.750572082379863,29,3.318077803203661,116,13.272311212814644,42,4.805491990846682
01B3M,01,Mitte,3M,B,013M,W,03,74,0,762,1,761,167,21.944809461235216,236,31.011826544021027,155,20.367936925098554,61,8.015768725361367,24,3.1537450722733245,89,11.695137976346912,29,3.8107752956636007
01B3N,01,Mitte,3N,B,013N,W,03,74,0,683,2,681,141,20.704845814977972,244,35.82966226138032,99,14.537444933920703,66,9.691629955947137,18,2.643171806167401,84,12.334801762114537,29,4.258443465491924
01B3P,01,Mitte,3P,B,013P,W,03,74,0,751,1,750,126,16.8,248,33.06666666666666,130,17.333333333333336,62,8.266666666666666,22,2.933333333333333,124,16.53333333333333,38,5.066666666666666
01B4A,01,Mitte,4A,B,014A,W,04,74,0,606,4,602,103,17.109634551495017,252,41.86046511627907,42,6.976744186046512,76,12.624584717607974,21,3.488372093023256,40,6.64451827242525,68,11.295681063122924
01B4B,01,Mitte,4B,B,014B,W,04,74,0,308,5,303,41,13.531353135313532,127,41.914191419141915,31,10.231023102310232,47,15.51155115511551,16,5.2805280528052805,8,2.6402640264026402,33,10.891089108910892
01B4C,01,Mitte,4C,B,014C,W,04,74,0,581,4,577,99,17.157712305025996,257,44.54072790294627,45,7.798960138648179,73,12.65164644714038,17,2.946273830155979,39,6.759098786828423,47,8.145580589254767
01B4D,01,Mitte,4D,B,014D,W,04,74,0,692,2,690,133,19.275362318840582,307,44.492753623188406,47,6.811594202898551,81,11.73913043478261,18,2.608695652173913,53,7.681159420289855,51,7.391304347826087
01B4E,01,Mitte,4E,B,014E,W,04,74,0,695,3,692,136,19.653179190751445,301,43.4971098265896,62,8.959537572254336,82,11.849710982658959,14,2.023121387283237,48,6.9364161849710975,49,7.08092485549133
01B4F,01,Mitte,4F,B,014F,W,04,74,0,760,4,756,163,21.56084656084656,321,42.46031746031746,60,7.936507936507936,89,11.772486772486772,19,2.513227513227513,48,6.349206349206349,56,7.4074074074074066
01B4G,01,Mitte,4G,B,014G,W,04,74,0,691,2,689,133,19.3033381712627,283,41.07402031930334,58,8.417997097242381,87,12.62699564586357,20,2.9027576197387517,48,6.966618287373004,60,8.708272859216255
01B4H,01,Mitte,4H,B,014H,W,04,74,0,637,1,636,115,18.081761006289305,259,40.723270440251575,43,6.761006289308176,99,15.566037735849056,17,2.6729559748427674,47,7.3899371069182385,56,8.80503144654088
01B4I,01,Mitte,4I,B,014I,W,04,74,0,666,2,664,105,15.813253012048193,292,43.97590361445783,57,8.58433734939759,110,16.566265060240966,11,1.6566265060240966,37,5.572289156626506,52,7.83132530120482
01B4J,01,Mitte,4J,B,014J,W,04,74,0,625,5,620,119,19.193548387096772,232,37.41935483870968,59,9.516129032258064,85,13.709677419354838,23,3.7096774193548385,56,9.032258064516128,46,7.419354838709677
01B4K,01,Mitte,4K,B,014K,W,04,74,0,769,4,765,138,18.03921568627451,303,39.6078431372549,72,9.411764705882353,110,14.37908496732026,22,2.8758169934640523,61,7.973856209150326,59,7.712418300653595
01B4L,01,Mitte,4L,B,014L,W,04,74,0,621,3,618,111,17.96116504854369,266,43.042071197411005,59,9.546925566343042,93,15.048543689320388,17,2.750809061488673,35,5.6634304207119746,37,5.9870550161812295
01B4M,01,Mitte,4M,B,014M,W,04,74,0,540,2,538,97,18.029739776951672,213,39.5910780669145,52,9.66542750929368,97,18.029739776951672,19,3.5315985130111525,21,3.903345724907063,39,7.24907063197026
01B4N,01,Mitte,4N,B,014N,W,04,74,0,766,4,762,157,20.603674540682416,296,38.84514435695538,67,8.792650918635172,127,16.666666666666664,25,3.2808398950131235,37,4.8556430446194225,53,6.955380577427822
01B5A,01,Mitte,5A,B,015A,W,05,74,0,613,7,606,152,25.082508250825082,137,22.607260726072607,119,19.636963696369637,54,8.91089108910891,41,6.765676567656766,39,6.435643564356436,64,10.561056105610561
01B5B,01,Mitte,5B,B,015B,W,05,74,0,565,7,558,152,27.24014336917563,110,19.71326164874552,106,18.996415770609318,47,8.422939068100359,37,6.630824372759856,40,7.168458781362006,66,11.827956989247312
01B5C,01,Mitte,5C,B,015C,W,05,74,0,705,8,697,194,27.83357245337159,151,21.664275466284074,131,18.794835007173603,56,8.034433285509325,43,6.169296987087518,54,7.747489239598278,68,9.75609756097561
01B5D,01,Mitte,5D,B,015D,W,05,74,0,553,8,545,147,26.972477064220186,132,24.220183486238533,101,18.53211009174312,52,9.541284403669724,31,5.688073394495413,37,6.7889908256880735,45,8.256880733944955
01B5E,01,Mitte,5E,B,015E,W,05,74,0,619,7,612,161,26.307189542483663,155,25.326797385620914,95,15.522875816993464,85,13.88888888888889,30,4.901960784313726,35,5.718954248366013,51,8.333333333333332
01B5F,01,Mitte,5F,B,015F,W,05,74,0,602,6,596,169,28.355704697986578,122,20.469798657718123,109,18.288590604026847,66,11.073825503355705,38,6.375838926174497,36,6.0402684563758395,56,9.395973154362416
01B5G,01,Mitte,5G,B,015G,W,05,74,0,426,4,422,88,20.85308056872038,131,31.04265402843602,63,14.928909952606634,59,13.981042654028435,26,6.161137440758294,18,4.265402843601896,37,8.767772511848342
01B5H,01,Mitte,5H,B,015H,W,05,74,0,503,1,502,69,13.745019920318724,142,28.286852589641438,94,18.725099601593627,88,17.52988047808765,40,7.968127490039841,18,3.5856573705179287,51,10.159362549800797
01B5I,01,Mitte,5I,B,015I,W,05,74,0,452,8,444,120,27.027027027027028,100,22.52252252252252,62,13.963963963963963,58,13.063063063063062,29,6.531531531531531,20,4.504504504504505,55,12.387387387387387
01B5J,01,Mitte,5J,B,015J,W,05,74,0,641,10,631,134,21.236133122028527,223,35.34072900158478,68,10.776545166402537,98,15.530903328050712,27,4.27892234548336,33,5.229793977812995,48,7.6069730586370845
01B5K,01,Mitte,5K,B,015K,W,05,74,0,494,6,488,115,23.565573770491806,147,30.122950819672127,73,14.959016393442623,57,11.68032786885246,29,5.942622950819672,29,5.942622950819672,38,7.786885245901639
01B5L,01,Mitte,5L,B,015L,W,05,74,0,615,5,610,127,20.81967213114754,215,35.24590163934426,74,12.131147540983607,84,13.77049180327869,28,4.590163934426229,32,5.245901639344262,50,8.19672131147541
01B5M,01,Mitte,5M,B,015M,W,05,74,0,548,3,545,100,18.34862385321101,230,42.201834862385326,24,4.4036697247706424,98,17.98165137614679,17,3.1192660550458715,23,4.220183486238533,53,9.724770642201836
01B5N,01,Mitte,5N,B,015N,W,05,74,0,314,1,313,46,14.696485623003195,122,38.977635782747605,35,11.182108626198083,67,21.405750798722046,19,6.070287539936102,3,0.9584664536741214,21,6.7092651757188495
01B6A,01,Mitte,6A,B,016A,W,06,74,0,594,3,591,81,13.705583756345177,236,39.93231810490694,48,8.121827411167512,127,21.489001692047378,21,3.5532994923857872,38,6.429780033840947,40,6.768189509306261
01B6B,01,Mitte,6B,B,016B,W,06,74,0,569,3,566,84,14.840989399293287,191,33.745583038869256,57,10.070671378091872,107,18.90459363957597,34,6.007067137809187,17,3.0035335689045937,76,13.427561837455832
01B6C,01,Mitte,6C,B,016C,W,06,74,0,680,6,674,103,15.281899109792285,262,38.87240356083086,43,6.379821958456973,144,21.364985163204746,22,3.2640949554896146,31,4.599406528189911,69,10.237388724035608
01B6D,01,Mitte,6D,B,016D,W,06,74,0,683,2,681,139,20.411160058737153,216,31.718061674008812,66,9.691629955947137,127,18.64904552129222,25,3.671071953010279,36,5.286343612334802,72,10.572687224669604
01B6E,01,Mitte,6E,B,016E,W,06,74,0,727,5,722,141,19.529085872576175,277,38.365650969529085,43,5.955678670360111,142,19.667590027700832,22,3.0470914127423825,33,4.570637119113574,64,8.86426592797784
01B6F,01,Mitte,6F,B,016F,W,06,74,0,986,10,976,198,20.28688524590164,384,39.34426229508197,77,7.889344262295082,150,15.368852459016393,29,2.971311475409836,52,5.327868852459016,86,8.811475409836065
01B6G,01,Mitte,6G,B,016G,W,06,74,0,741,5,736,130,17.66304347826087,279,37.90760869565217,48,6.521739130434782,146,19.83695652173913,23,3.125,41,5.570652173913043,69,9.375
01B6H,01,Mitte,6H,B,016H,W,06,74,0,677,6,671,106,15.797317436661698,284,42.32488822652757,53,7.898658718330849,114,16.98956780923994,20,2.9806259314456036,34,5.067064083457526,60,8.941877794336811
01B6I,01,Mitte,6I,B,016I,W,06,74,0,614,3,611,87,14.238952536824879,202,33.06055646481178,58,9.492635024549918,142,23.24058919803601,22,3.600654664484452,25,4.091653027823241,75,12.274959083469723
01B6J,01,Mitte,6J,B,016J,W,06,74,0,629,1,628,107,17.038216560509554,224,35.6687898089172,57,9.076433121019107,114,18.152866242038215,23,3.662420382165605,49,7.802547770700636,54,8.598726114649681
01B7A,01,Mitte,7A,B,017A,W,07,74,0,808,7,801,140,17.478152309612984,322,40.19975031210986,55,6.866416978776529,143,17.852684144818976,24,2.9962546816479403,52,6.491885143570538,65,8.114856429463172
01B7B,01,Mitte,7B,B,017B,W,07,74,0,731,4,727,122,16.781292984869324,258,35.488308115543326,72,9.903713892709765,123,16.91884456671252,25,3.43878954607978,48,6.602475928473177,79,10.866574965612106
01B7C,01,Mitte,7C,B,017C,W,07,74,0,1050,5,1045,199,19.043062200956935,456,43.63636363636363,60,5.741626794258373,160,15.311004784688995,29,2.77511961722488,57,5.454545454545454,84,8.038277511961722
01B7D,01,Mitte,7D,B,017D,W,07,74,0,899,5,894,158,17.67337807606264,399,44.63087248322148,50,5.592841163310962,128,14.317673378076062,22,2.460850111856823,52,5.8165548098434,85,9.507829977628637
01B7E,01,Mitte,7E,B,017E,W,07,74,0,575,3,572,94,16.433566433566433,216,37.76223776223776,58,10.13986013986014,92,16.083916083916083,23,4.020979020979021,29,5.06993006993007,60,10.48951048951049
01B7F,01,Mitte,7F,B,017F,W,07,74,0,841,10,831,179,21.540312876052948,262,31.528279181708786,103,12.394705174488568,118,14.199759326113117,29,3.489771359807461,65,7.821901323706378,75,9.025270758122744
01B7G,01,Mitte,7G,B,017G,W,07,74,0,579,3,576,128,22.22222222222222,179,31.07638888888889,71,12.32638888888889,73,12.67361111111111,26,4.513888888888888,45,7.8125,54,9.375
01B7H,01,Mitte,7H,B,017H,W,07,74,0,416,2,414,77,18.59903381642512,137,33.091787439613526,63,15.217391304347828,42,10.144927536231885,24,5.797101449275362,22,5.314009661835748,49,11.83574879227053
01B7I,01,Mitte,7I,B,017I,W,07,74,0,623,6,617,139,22.52836304700162,194,31.442463533225286,72,11.66936790923825,74,11.9935170178282,35,5.6726094003241485,44,7.13128038897893,59,9.562398703403566
01B7J,01,Mitte,7J,B,017J,W,07,74,0,711,3,708,163,23.022598870056495,220,31.07344632768362,72,10.16949152542373,90,12.711864406779661,40,5.649717514124294,49,6.9209039548022595,74,10.451977401129943
01W100,01,Mitte,100,W,011A,W,01,74,1135,277,3,274,49,17.88321167883212,87,31.751824817518248,44,16.05839416058394,35,12.773722627737227,31,11.313868613138686,9,3.2846715328467155,19,6.934306569343065
01W101,01,Mitte,101,W,011A,W,01,74,1477,331,2,329,60,18.237082066869302,106,32.21884498480243,52,15.80547112462006,38,11.55015197568389,35,10.638297872340425,15,4.5592705167173255,23,6.990881458966565
01W102,01,Mitte,102,W,011B,W,01,74,1318,284,2,282,48,17.02127659574468,95,33.687943262411345,41,14.539007092198581,27,9.574468085106384,26,9.219858156028367,18,6.382978723404255,27,9.574468085106384
01W103,01,Mitte,103,W,011B,W,01,74,1294,339,2,337,47,13.94658753709199,116,34.42136498516321,60,17.804154302670625,39,11.572700296735905,33,9.792284866468842,18,5.341246290801187,24,7.121661721068249
01W104,01,Mitte,104,W,011C,O,01,74,1016,340,5,335,54,16.119402985074625,121,36.11940298507463,46,13.73134328358209,31,9.253731343283581,18,5.3731343283582085,35,10.44776119402985,30,8.955223880597014
01W105,01,Mitte,105,W,011D,O,01,74,830,322,5,317,61,19.242902208201894,106,33.4384858044164,30,9.46372239747634,34,10.725552050473187,14,4.416403785488959,38,11.987381703470032,34,10.725552050473187
01W106,01,Mitte,106,W,011D,O,01,74,943,308,1,307,56,18.241042345276874,102,33.22475570032573,32,10.423452768729643,17,5.537459283387622,13,4.234527687296417,63,20.521172638436482,24,7.81758957654723
01W107,01,Mitte,107,W,011C,O,01,74,730,169,1,168,26,15.476190476190476,41,24.404761904761905,27,16.071428571428573,25,14.880952380952381,19,11.30952380952381,12,7.142857142857142,18,10.714285714285714
01W108,01,Mitte,108,W,011F,O,01,74,1046,292,3,289,48,16.608996539792386,74,25.60553633217993,64,22.145328719723185,46,15.916955017301039,19,6.5743944636678195,21,7.26643598615917,17,5.88235294117647
01W109,01,Mitte,109,W,011E,O,01,74,1003,371,4,367,74,20.16348773841962,122,33.2425068119891,50,13.623978201634879,50,13.623978201634879,17,4.632152588555858,38,10.354223433242508,16,4.35967302452316
01W110,01,Mitte,110,W,011E,O,01,74,864,359,4,355,66,18.591549295774648,136,38.309859154929576,35,9.859154929577464,36,10.140845070422536,12,3.3802816901408446,48,13.521126760563378,22,6.197183098591549
01W111,01,Mitte,111,W,011H,O,01,74,1031,191,3,188,31,16.48936170212766,29,15.425531914893616,40,21.27659574468085,23,12.23404255319149,35,18.617021276595743,9,4.787234042553192,21,11.170212765957446
01W112,01,Mitte,112,W,011H,O,01,74,1123,367,6,361,46,12.742382271468145,142,39.335180055401665,43,11.911357340720222,49,13.573407202216067,24,6.64819944598338,9,2.4930747922437675,48,13.29639889196676
01W113,01,Mitte,113,W,011I,O,01,74,874,313,2,311,46,14.790996784565916,137,44.05144694533762,40,12.861736334405144,39,12.540192926045016,22,7.07395498392283,14,4.501607717041801,13,4.180064308681672
01W114,01,Mitte,114,W,011I,O,01,74,846,293,3,290,49,16.896551724137932,124,42.758620689655174,29,10,35,12.068965517241379,21,7.241379310344828,14,4.827586206896552,18,6.206896551724138
01W115,01,Mitte,115,W,011L,O,01,74,1093,338,1,337,64,18.991097922848667,150,44.510385756676556,30,8.902077151335313,47,13.94658753709199,13,3.857566765578635,14,4.154302670623145,19,5.637982195845697
01W116,01,Mitte,116,W,011M,O,01,74,1169,548,4,544,91,16.727941176470587,214,39.338235294117645,43,7.904411764705882,84,15.441176470588236,15,2.7573529411764706,70,12.867647058823529,27,4.963235294117647
01W117,01,Mitte,117,W,011N,O,01,74,1090,434,4,430,75,17.441860465116278,163,37.906976744186046,43,10,70,16.27906976744186,16,3.7209302325581395,47,10.930232558139535,16,3.7209302325581395
01W118,01,Mitte,118,W,011N,O,01,74,654,272,3,269,54,20.074349442379184,103,38.28996282527881,24,8.921933085501859,26,9.66542750929368,10,3.717472118959108,36,13.382899628252787,16,5.947955390334572
01W119,01,Mitte,119,W,011L,O,01,74,991,453,9,444,76,17.117117117117118,184,41.44144144144144,45,10.135135135135135,61,13.73873873873874,14,3.153153153153153,46,10.36036036036036,18,4.054054054054054
01W120,01,Mitte,120,W,011M,O,01,74,1005,439,4,435,69,15.862068965517242,165,37.93103448275862,28,6.436781609195402,66,15.172413793103448,26,5.977011494252873,47,10.804597701149426,34,7.816091954022989
01W121,01,Mitte,121,W,011J,O,01,74,1102,461,4,457,102,22.319474835886215,153,33.479212253829324,49,10.722100656455142,61,13.347921225382933,19,4.157549234135667,52,11.37855579868709,21,4.595185995623632
01W122,01,Mitte,122,W,011J,O,01,74,1030,439,3,436,90,20.642201834862387,168,38.53211009174312,35,8.027522935779817,55,12.614678899082568,15,3.4403669724770642,46,10.550458715596331,27,6.192660550458716
01W123,01,Mitte,123,W,011K,O,01,74,1115,481,5,476,96,20.168067226890756,171,35.924369747899156,42,8.823529411764707,65,13.655462184873949,23,4.831932773109244,45,9.453781512605042,34,7.142857142857142
01W124,01,Mitte,124,W,011P,O,01,74,699,303,0,303,48,15.841584158415841,123,40.5940594059406,34,11.221122112211221,41,13.531353135313532,6,1.9801980198019802,42,13.861386138613863,9,2.9702970297029703
01W125,01,Mitte,125,W,011P,O,01,74,772,330,1,329,55,16.717325227963524,138,41.94528875379939,37,11.246200607902736,33,10.030395136778116,8,2.43161094224924,45,13.677811550151976,13,3.951367781155015
01W126,01,Mitte,126,W,011G,O,01,74,1069,303,2,301,43,14.285714285714285,107,35.548172757475086,43,14.285714285714285,36,11.960132890365449,33,10.96345514950166,27,8.970099667774086,12,3.9867109634551494
01W127,01,Mitte,127,W,011G,O,01,74,1108,346,6,340,47,13.823529411764707,142,41.76470588235294,43,12.647058823529411,49,14.411764705882351,24,7.0588235294117645,10,2.941176470588235,25,7.352941176470589
01W128,01,Mitte,128,W,011K,O,01,74,1132,485,8,477,97,20.335429769392032,132,27.67295597484277,59,12.368972746331238,68,14.255765199161424,36,7.547169811320755,57,11.949685534591195,28,5.870020964360587
01W129,01,Mitte,129,W,011F,O,01,74,980,204,1,203,25,12.31527093596059,49,24.137931034482758,48,23.645320197044335,32,15.763546798029557,25,12.31527093596059,17,8.374384236453201,7,3.4482758620689653
01W200,01,Mitte,200,W,012A,O,02,74,876,344,3,341,74,21.700879765395893,48,14.076246334310852,53,15.542521994134898,46,13.48973607038123,31,9.090909090909092,61,17.888563049853374,28,8.211143695014663
01W201,01,Mitte,201,W,012A,O,02,74,1100,437,10,427,83,19.437939110070257,76,17.798594847775178,66,15.456674473067917,46,10.772833723653395,40,9.367681498829041,69,16.159250585480095,47,11.00702576112412
01W202,01,Mitte,202,W,012B,O,02,74,1194,408,8,400,90,22.5,70,17.5,65,16.25,45,11.25,36,9,57,14.249999999999998,37,9.25
01W203,01,Mitte,203,W,012C,O,02,74,1165,445,9,436,94,21.55963302752294,65,14.908256880733944,82,18.807339449541285,50,11.46788990825688,51,11.697247706422019,59,13.53211009174312,35,8.027522935779817
01W204,01,Mitte,204,W,012D,O,02,74,1249,469,8,461,97,21.0412147505423,90,19.522776572668114,67,14.533622559652928,80,17.35357917570499,48,10.412147505422993,38,8.24295010845987,41,8.893709327548807
01W205,01,Mitte,205,W,012E,O,02,74,1241,457,8,449,95,21.158129175946545,82,18.262806236080177,67,14.92204899777283,84,18.70824053452116,49,10.913140311804009,33,7.349665924276169,39,8.68596881959911
01W206,01,Mitte,206,W,012E,O,02,74,1106,449,6,443,130,29.345372460496616,83,18.735891647855528,56,12.641083521444695,91,20.54176072234763,32,7.223476297968396,23,5.191873589164786,28,6.320541760722348
01W207,01,Mitte,207,W,012F,O,02,74,1083,430,6,424,128,30.18867924528302,74,17.452830188679243,55,12.971698113207546,94,22.169811320754718,33,7.783018867924528,17,4.009433962264151,23,5.4245283018867925
01W208,01,Mitte,208,W,012F,O,02,74,931,357,3,354,69,19.491525423728813,133,37.570621468926554,41,11.581920903954803,45,12.711864406779661,11,3.1073446327683616,45,12.711864406779661,10,2.824858757062147
01W209,01,Mitte,209,W,012G,O,02,74,1160,488,8,480,94,19.583333333333332,172,35.833333333333336,44,9.166666666666666,65,13.541666666666666,22,4.583333333333333,49,10.208333333333334,34,7.083333333333333
01W210,01,Mitte,210,W,012H,O,02,74,930,399,1,398,64,16.08040201005025,141,35.427135678391956,30,7.537688442211055,56,14.07035175879397,23,5.778894472361809,53,13.316582914572864,31,7.788944723618091
01W211,01,Mitte,211,W,012G,O,02,74,1085,457,3,454,72,15.859030837004406,156,34.36123348017621,39,8.590308370044053,77,16.96035242290749,38,8.370044052863436,36,7.929515418502203,36,7.929515418502203
01W212,01,Mitte,212,W,012H,O,02,74,1086,392,6,386,72,18.65284974093264,91,23.57512953367876,38,9.844559585492227,70,18.134715025906736,25,6.476683937823833,56,14.507772020725387,34,8.808290155440414
01W213,01,Mitte,213,W,012I,O,02,74,1131,447,10,437,101,23.112128146453088,74,16.933638443935926,70,16.018306636155607,76,17.391304347826086,38,8.695652173913043,44,10.068649885583524,34,7.780320366132723
01W214,01,Mitte,214,W,012B,O,02,74,1032,338,6,332,77,23.19277108433735,63,18.97590361445783,57,17.16867469879518,37,11.144578313253012,28,8.433734939759036,52,15.66265060240964,18,5.421686746987952
01W215,01,Mitte,215,W,012C,O,02,74,1206,410,9,401,91,22.693266832917704,78,19.45137157107232,73,18.204488778054863,43,10.723192019950124,31,7.73067331670823,68,16.957605985037407,17,4.239401496259352
01W216,01,Mitte,216,W,012L,O,02,74,1131,427,3,424,101,23.82075471698113,112,26.41509433962264,53,12.5,50,11.79245283018868,26,6.132075471698113,62,14.622641509433961,20,4.716981132075472
01W217,01,Mitte,217,W,012L,O,02,74,1012,359,15,344,76,22.093023255813954,50,14.534883720930234,48,13.953488372093023,76,22.093023255813954,29,8.430232558139535,36,10.465116279069768,29,8.430232558139535
01W218,01,Mitte,218,W,012M,O,02,74,980,414,14,400,111,27.750000000000004,41,10.25,60,15,86,21.5,48,12,22,5.5,32,8
01W219,01,Mitte,219,W,012M,O,02,74,1010,365,3,362,82,22.65193370165746,93,25.69060773480663,44,12.154696132596685,43,11.878453038674033,27,7.458563535911603,55,15.193370165745856,18,4.972375690607735
01W220,01,Mitte,220,W,012D,O,02,74,1026,397,8,389,106,27.249357326478147,78,20.051413881748072,43,11.053984575835475,72,18.50899742930591,24,6.169665809768637,33,8.483290488431876,33,8.483290488431876
01W221,01,Mitte,221,W,012K,O,02,74,964,340,4,336,80,23.809523809523807,73,21.726190476190478,34,10.119047619047619,65,19.345238095238095,31,9.226190476190476,33,9.821428571428571,20,5.952380952380952
01W222,01,Mitte,222,W,012I,O,02,74,854,343,8,335,94,28.059701492537314,55,16.417910447761194,36,10.746268656716417,71,21.19402985074627,21,6.26865671641791,19,5.6716417910447765,39,11.641791044776118
01W223,01,Mitte,223,W,012J,O,02,74,831,317,3,314,80,25.477707006369428,71,22.611464968152866,36,11.464968152866243,51,16.24203821656051,34,10.828025477707007,19,6.050955414012739,23,7.32484076433121
01W224,01,Mitte,224,W,012K,O,02,74,1294,496,7,489,128,26.1758691206544,65,13.29243353783231,56,11.451942740286299,118,24.130879345603272,45,9.202453987730062,26,5.316973415132924,51,10.429447852760736
01W225,01,Mitte,225,W,012J,O,02,74,1207,461,10,451,116,25.72062084257206,68,15.077605321507761,58,12.86031042128603,92,20.39911308203991,46,10.199556541019955,36,7.982261640798225,35,7.760532150776053
01W226,01,Mitte,226,W,012N,O,02,74,723,253,2,251,44,17.52988047808765,38,15.139442231075698,25,9.9601593625498,58,23.107569721115535,36,14.342629482071715,14,5.577689243027888,36,14.342629482071715
01W227,01,Mitte,227,W,012P,O,02,74,1384,459,7,452,114,25.221238938053098,95,21.01769911504425,60,13.274336283185843,73,16.150442477876105,37,8.185840707964601,36,7.964601769911504,37,8.185840707964601
01W228,01,Mitte,228,W,012Q,O,02,74,1334,398,2,396,67,16.91919191919192,94,23.737373737373737,45,11.363636363636363,84,21.21212121212121,45,11.363636363636363,25,6.313131313131313,36,9.090909090909092
01W229,01,Mitte,229,W,012N,O,02,74,1064,305,4,301,42,13.953488372093023,115,38.205980066445186,42,13.953488372093023,42,13.953488372093023,22,7.308970099667775,12,3.9867109634551494,26,8.637873754152823
